addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,check_date:opening_hours,dispensing,healthcare,name,opening_hours,phone,toilets:wheelchair,website,wheelchair,check_date,man_made,payment:mastercard,payment:visa,surveillance,contact:website,level,email,fax,contact:phone,drinking_water:refill,operator,addr:city:fa,drive_through,contact:email,owner,contact:fax,wheelchair:description,start_date,source,health_facility:type,medical_system:western,payment:cash,payment:credit_cards,payment:debit_cards,name_old,building:levels,old_name,wheelchair:source,ref:vatin,access:covid19,delivery:covid19,brand,brand:wikidata,name:en,addr:place,dog,opening_hours:signed,takeaway:covid19,payment:girocard,addr:housename,wheelchair:description:de,wheelchair:description:en,language:en,language:es,language:tr,entrance,description,payment:contactless,operator:type,contact:whatsapp,air_conditioning,wikidata,wikipedia,fixme,alt_name,payment:maestro,internet_access,delivery,instagram,name:de,note,contact:facebook,branch,contact:instagram,addr:floor,width,addr:flats,network,layer,service:bicycle:pump,service:bicycle:retail,service:bicycle:second_hand,mapillary,addr:inclusion,disused:amenity,opening_hours:covid19,opening_hours:url,indoor,building,building:colour,building:roof,roof:shape,access,room,payment:american_express,latitude,longitude
Berlin,DE,25,10117,Georgenstraße,Mitte,pharmacy,,,pharmacy,Aschenbachs Apotheke,Mo-Fr 07:00-20:00; Sa 10:00-17:00,,,,yes,2025-03-26,,,,,https://www.aschenbachs-apotheke.de/,,apo@aschenbachs.de,,+49 30 20455100,,,,,,,+49 30 20455100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5196854,13.3874475
Berlin,DE,29,10551,Turmstraße,Moabit,pharmacy,2024-04-20,,pharmacy,Apotheke 4.0,Mo-Sa 08:00-21:00,,no,https://apotheken-im-center.info/berlin/de/apotheke-4.0.php,yes,2023-10-09,,yes,yes,,,0,,+493039875223,+493039875222,,Apotheken im Center,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.526505,13.3417528
Berlin,DE,3,10589,Tegeler Weg,Charlottenburg,pharmacy,,yes,pharmacy,Kristall Apotheke,Mo-Fr 08:30-18:30,,,,no,,,,,,http://www.kristall-apotheke-berlin.de/,,,,+49 30 34500420,,Kathrin Wernecke e.Kfr.,,,,,+49 30 34500421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5233862,13.299693
Berlin,DE,225,13627,Heckerdamm,Charlottenburg-Nord,pharmacy,,yes,pharmacy,Apotheke am Heckerdamm,Mo-Fr 08:00-18:30; Sa 08:00-13:30,+49 30 34901533,,https://www.apotheke-am-heckerdamm.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5390832,13.2994523
Berlin,DE,78-79,13585,Schönwalder Straße,,pharmacy,,yes,pharmacy,Eva-Apotheke,Mo 08:00-18:30;Sa 08:00-13:30,+49 30 3753573,,https://www.eva-apotheke-berlin.de/,no,,,,,,,,info@eva-apotheke-berlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5492831,13.2003621
Berlin,,24B,13593,Wilhelmstraße,Wilhelmstadt,pharmacy,,,pharmacy,Apotheke Wilhelmstraße,Mo-Sa 08:00-20:00,+49 30 365093010,,https://apotheke-wilhelmstrasse.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5212776,13.1854103
Berlin,DE,233,12524,Schönefelder Chaussee,Altglienicke,pharmacy,,yes,pharmacy,Gesundheits-Apotheke,Mo-Fr 08:00-19:00; Sa 08:00-14:00,+49 30 6734185,,http://www.docmorris-apotheke.de/de/apotheken/list/berlin/altglienicke-schoenefeld/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4029704,13.5240121
Berlin,,5,13469,Titiseestraße,,pharmacy,2024-01-28,,pharmacy,Titisee Apotheke,Mo-Fr 08:30-18:00; Sa 08:30-13:00,+49 30 4022980,,https://www.titisee-apotheke-berlin.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6092923,13.335399
Berlin,,60,13437,Oranienburger Straße,Wittenau,pharmacy,,yes,pharmacy,Oran-Apotheke,Mo 08:00-18:30;Tu 08:00-19:30;We 08:00-18:30;Th 08:00-19:30;Fr 08:00-18:30;Sa 08:00-13:00,+49 30 4140990,,https://www.oran-apotheke-berlin.de/,yes,,,,,,,,,+49 30 41409999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5894338,13.3346308
Berlin,,22,13359,Koloniestraße,,pharmacy,,yes,pharmacy,Kolonie-Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-13:00,+49 30 49913399,,,,2025-02-12,,,,,,,,,+49 30 49913399,,Ahmed Aziz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,mea - meine apotheke,,,,,,,,,,,,,,,,,,52.5578575,13.3787231
,,,13357,Hanne-Sobek-Platz,,pharmacy,2025-03-25,no,pharmacy,Nordkreuz Apotheke,Mo-Fr 08:00-20:00; Su 10:00-16:00; Sa 09:00-19:00,+49 30 499 17 111,,https://www.nordkreuz-apotheke.de/,yes,2025-03-25,,,,,,,info@nordkreuz-apotheke.de,,,,Ling Girgsdies e.K.,,,,,,,,,,,,yes,yes,,,,,,,,,,Nordkreuz Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,52.548374,13.3887526
Berlin,DE,34,12163,Schloßstraße,Steglitz,pharmacy,,yes,pharmacy,Berlinda Apotheke,Mo-Fr 09:00-20:00; Sa 10:00-20:00,,,,yes,,,,,,http://berlinda-apotheke.com/,1,,,+49 30 34666030,,,,,info@berlinda-apotheke.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4576052,13.3197716
Berlin,DE,1,13187,,Pankow,pharmacy,2024-08-12,yes,pharmacy,MediosApotheke,Sa 09:00-16:00; Mo-Fr 08:00-19:00,,,,yes,,,,,,,,,,+49 30 49769050,,,,no,pankow@mediosapotheke.de,,,,,,,,,,,,,,,,,,,,,Garbátyplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.567326,13.4108465
,,,,,,pharmacy,,yes,pharmacy,Arcaden-Apotheke,Mo-Fr 09:00-21:00; Sa 10:00-21:00,+49 30 3300100,,https://www.arcaden-apotheke.com/spandau,yes,2025-08-13,,,,,,0,,,,,,,,,,,In den Spandau Arcaden,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5334895,13.1975602
Berlin,DE,227,12099,Tempelhofer Damm,Tempelhof,pharmacy,,yes,pharmacy,Arcaden-Apotheke,Mo-Fr 09:00-20:00; Sa 10:00-20:00,,,,yes,,,,,,https://www.arcaden-apotheke-tempelhof.de/,1,,,+49 30 75654080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.456063,13.3862617
Berlin,DE,5-7,10961,Bergmannstraße,Kreuzberg,pharmacy,,,pharmacy,Sky Apotheke Kreuzberg,,,,,yes,2025-09-09,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4895389,13.3888023
Berlin,DE,6,12161,Friedrich-Wilhelm-Platz,Friedenau,pharmacy,2023-02-21,yes,pharmacy,Friedrich-Wilhelm Apotheke,Mo-Fr 08:15-18:30; Sa 09:00-13:00,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4721004,13.3275938
,,,,,,pharmacy,2025-03-23,yes,pharmacy,Kollwitz-Apotheke,Mo-Fr 09:00-19:00; Sa 09:00-16:00,,no,,yes,2025-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5361903,13.4182329
,,,,,,pharmacy,,no,pharmacy,Krankenhaus-Apotheke,Mo-Fr 07:30-17:00; Sa 09:00-12:00,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nichtöffentliche Krankenhausapotheke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5438614,13.3446673
Berlin,DE,32,12103,Manteuffelstraße,Tempelhof,pharmacy,2024-02-24,yes,pharmacy,Wittekind-Apotheke am Attilaplatz,Mo-Fr 08:30-18:30; Sa 08:30-13:00,+49 30 7523045,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4565876,13.3754259
Berlin,DE,157,10115,Invalidenstraße,Mitte,pharmacy,,yes,pharmacy,Sophien-Apotheke,Mo-Fr 08:00-19:00; Sa 08:00-14:00,,,,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,no,no,no,,,,,,,,,,,,,,52.5323503,13.3968456
Berlin,DE,35,10781,Goltzstraße,Schöneberg,pharmacy,2023-12-28,yes,pharmacy,Apotheke Goltzstraße,Mo-Fr 09:00-19:00; Sa 09:00-17:00,,no,,yes,,,,,,https://www.apogoltzstrasse.de/,,,,+49 30 275757590,,Apotheker David Bekerman e.K.,,,info@apogoltzstrasse.de,,+49 30 275757599,,,,,,,,,,,Quartier Apotheke Goltzstraße;Apotheke am Winterfeldtplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4939336,13.3535927
Berlin,,28,10719,Uhlandstraße,Wilmersdorf,pharmacy,,yes,pharmacy,Fontane-Apotheke,Mo-Fr 08:30-19:30; Sa 09:00-18:00,+493088701720,,https://www.fontane-apotheke-berlin-app.de/,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5015768,13.3249245
Berlin,DE,3,12163,Markelstraße,Steglitz,pharmacy,2024-02-18,yes,pharmacy,Titania Apotheke,Mo-Fr 08:30-18:30; Sa 09:00-14:00,,,,no,,,,,,http://www.titania-apotheke.de/,,,,+49 30 7917091,,Apothekerin Sonja Lessing e. K.,,,titania-apotheke-berlin@t-online.de,,+49 30 79702324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.463688,13.3261596
Berlin,DE,131,10827,Hauptstraße,Schöneberg,pharmacy,2024-11-22,yes,pharmacy,Feurig-Apotheke,Sa 09:00-14:00; Mo-Fr 08:30-19:00,+49 30 78709309,,https://feurig-apotheke.de/,yes,,,,,,,0,service@feurig-apotheke.de,+49 30 78709308,,,Konstantin Lamboy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Feurigeapo,,https://www.instagram.com/feurig_apotheke/,,,,,,,,,,,,,,,,,,,,,,52.4843624,13.3533655
Berlin,DE,152,10827,Hauptstraße,Schöneberg,pharmacy,2025-05-18,yes,pharmacy,Pommern Apotheke,Mo-Fr 08:30-18:30; Sa 09:00-13:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4885088,13.3588471
Berlin,DE,13,12557,Rudower Straße,Köpenick,pharmacy,,yes,pharmacy,Schloss Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00; Su off,+49 30 65880970,,http://www.schlossapotheke-berlin.de/,no,,,,,,,,team@schlossapotheke-berlin.de,+49 30 65880971,,,Dagmar Wilhelm e.Kfr.,,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4440241,13.5671809
Berlin,DE,4-10,10318,Rheinsteinstraße,Karlshorst,pharmacy,2023-05-09,,pharmacy,Rheinstein-Apotheke,Mo-Fr 08:00-18:30; Sa 09:00-14:00,+49 30 50159099,,https://www.rheinstein-apotheke.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.48275,13.5270224
Berlin,DE,6,12157,Cranachstraße,Schöneberg,pharmacy,2024-04-24,,pharmacy,Cranach Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,,,,yes,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4682275,13.3418488
Berlin,DE,68,10777,Motzstraße,Schöneberg,pharmacy,,yes,pharmacy,Roland Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:30,+49 30 2182276,,https://www.roland-apotheke-berlin-app.de/,yes,2025-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4947915,13.3384366
Berlin,,21,10719,Joachimsthaler Straße,Charlottenburg,pharmacy,2024-08-30,yes,pharmacy,Apotheke in der Metropole,"Mo-Fr 08:30-19:00; Sa-Su,PH off",+49 30 88550033,,https://www.apotheke-metropole-berlin.de/,yes,2024-08-30,,yes,yes,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5006408,13.3306491
Berlin,DE,38,10623,Joachimsthaler Straße,Charlottenburg,pharmacy,,yes,pharmacy,Apotheke am Zoo,Mo-Fr 08:30-19:00; Sa 09:00-16:00,,,,yes,2025-08-29,,,,,http://www.apothekeamzoo.de,,,,+49 30 8826446,,,,,,,+49 30 8831733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5045271,13.3317185
Berlin,DE,90-91,12437,Baumschulenstraße,,pharmacy,2024-01-27,yes,pharmacy,Mörike Apotheke,Mo-Fr 08:00-19:30; Sa 08:00-14:00,+49 30 53699720,,https://www.moerike-apotheke.de/,yes,,,,,,,,service@moerike-apotheke.de,,,,Lars Rieck e.K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4659153,13.4870512
,,207A,,Greifswalder Straße,,pharmacy,2025-01-25,yes,pharmacy,Greifswalder Apotheke,Mo-Fr 08:00-19:30; Sa 09:00-14:00,,,,limited,2025-01-25,,,,,,0,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303115644653743,,,,,,,,,,,,,52.5328339,13.4286374
Berlin,,11,10319,Erich-Kurz-Straße,,pharmacy,2025-08-20,yes,pharmacy,Apotheke am Bärenschaufenster,Mo-Fr 08:30-18:30,+49 30 5129106,,,yes,2025-08-20,,,,,,0,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4974009,13.5197847
Berlin,,1,13051,Prerower Platz,,pharmacy,,,pharmacy,Linden-Apotheke,,,,https://www.lindenapotheke-app.de/,yes,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5648805,13.5063233
,,,,,,pharmacy,,,pharmacy,Pannier-Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-15:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4864104,13.4299259
,,,,,,pharmacy,,yes,pharmacy,Apotheke im Gesundheitsforum Köpenick,"Mo,Tu,Th 08:00-19:00; We 08:00-14:00; Fr 08:00-18:00",,no,,yes,2025-07-23,,,,,,0,,,,,,,,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4598672,13.5798681
Berlin,DE,11,10777,Motzstraße,Schöneberg,pharmacy,2021-08-08,,pharmacy,Magnus Apotheke,Mo-Fr 08:30-20:00; Sa 09:00-16:00,,,https://www.apomagnus.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4984847,13.3508484
Berlin,DE,3-4,10777,Nollendorfplatz,Schöneberg,pharmacy,2022-05-07,,pharmacy,Quartier Apotheke Nolleturm,Mo-Fr 08:30-20:00; Sa 09:00-17:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4993503,13.3522231
Berlin,DE,34,10787,Kleiststraße,Schöneberg,pharmacy,,yes,pharmacy,ViaPharm,Mo-Fr 08:30-18:30; Sa 09:00-14:00,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.500298,13.3489734
Berlin,DE,93,10785,Lützowstraße,Tiergarten,pharmacy,2022-07-08,yes,pharmacy,Humboldt-Apotheke,"Mo-Fr 08:30-18:00, Sa 08:30-13:00",,,,no,2023-09-13,,,,,,,,,,,,,,,,,2 Stufen am Eingang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5027647,13.3665376
Berlin,DE,46,10823,Eisenacher Straße,Schöneberg,pharmacy,2024-08-02,yes,pharmacy,St. Annen Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:00,,,,limited,,,,,,,,,,+49 30 7805 6532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4883801,13.3490721
Berlin,DE,3,10777,Maaßenstraße,Schöneberg,pharmacy,,yes,pharmacy,Quartier Apotheke Maaßenstraße,Mo-Fr 08:30-20:00; Sa 09:00-20:00,,,,yes,,,,,,https://www.quartier-apotheke.de/,,,,+49 30 21 63 453,,"Quartier Apotheke Nollendorfplatz e.K., Kai Uwe Wilken-Prozesky",,,maassenstrasse@quartier-apotheke.de,,+49 30 21 72 904,,,,,,,,,,,Apotheke am Nollendorfplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.498601,13.3544313
Berlin,DE,40,10623,Bleibtreustraße,Charlottenburg,pharmacy,2024-08-29,yes,pharmacy,Hermes-Apotheke,Mo-Fr 08:30-19:00; Sa 09:00-15:00,,,,limited,,,,,,http://www.hermes-apotheke-berlin.de/,,,,+49 30 8816861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5027976,13.3197952
Berlin,DE,27,12459,Wilhelminenhofstraße,Oberschöneweide,pharmacy,2024-08-05,,pharmacy,Sonnen-Apotheke,Mo-Fr 08:00-19:00; Sa 08:30-13:00,+49 30 5376785,,https://www.sonnen-apotheke-osw.de/,no,,,,,,,,,,,,Annette Arendt,,,info@sonnen-apotheke-osw.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4618568,13.5171942
Berlin,DE,24,12459,Griechische Allee,Oberschöneweide,pharmacy,2024-05-31,,pharmacy,Kant - Apotheke,Mo-Fr 08:00-18:30; Sa 08:00-13:00,,,,no,,,,,,https://www.kantapo.de/,,,,+49 30 5350736,,Christine Kempfert,,,info@kantapo.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4638103,13.5184661
Berlin,DE,41,12167,Albrechtstraße,,pharmacy,,,pharmacy,Sedan Apotheke,"Mo-Fr 09:00-18:30, Sa 09:00-13:00",+49 30 791 60 97,,,yes,2025-06-29,,,,,,,,,,,Hans-Christian Milhahn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4510523,13.3356849
Berlin,DE,42,13355,Lortzingstraße,Gesundbrunnen,pharmacy,2024-07-06,yes,pharmacy,Jasmin Apotheke,Mo-Fr 08:30-18:30; Sa 08:30-13:30,,,https://www.jasmin-apotheke.de/,limited,2024-07-06,,,,,,,,,+49 30 46404615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5427547,13.3929225
,,,,,,pharmacy,,,pharmacy,Pharmland,Mo-Sa 09:00-19:00,,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4522616,13.5867921
Berlin,,7-9,12687,Oberweißbacher Straße,,pharmacy,,yes,pharmacy,Casana-Apotheke,Mo-Fr 09:00-18:00; Sa 09:00-13:00,,,https://www.casana-apotheke-berlin.de/,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5574272,13.5705133
Berlin,,102,12627,Riesaer Straße,,pharmacy,,yes,pharmacy,Sonnenhut Apotheke,"Mo-Fr 08:00-18:30,Sa 08:30-13:00; PH off",+493099401840,,https://www.sonnenhutapotheke.de/,,,,,,,,,info@sonnenhutapotheke.de,+49 30 99401841,,,Katrin Paul e. Kfr.,,no,,,,,,,pharmacy,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5302632,13.6207446
,,,,,,pharmacy,,,pharmacy,easyApotheke Marzahn,"Mo,Tu,Th,Fr 08:00-18:30; Sa 08:00-13:00; We 08:00-15:00",,,,yes,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,easyApotheke,Q110987931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5441347,13.5484221
Berlin,DE,99,12435,Elsenstraße,,pharmacy,2024-06-04,,pharmacy,Bären-Apotheke,Mo-Fr 08:00-18:30; Sa 08:30-13:00,,,,,2024-09-06,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4885571,13.4538009
,,12,,Badstraße,,pharmacy,,,pharmacy,Die Herz Apotheke 12,Mo-Fr 08:00-18:30; Sa 08:00-13:00,,,,yes,2025-08-12,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5506141,13.385108
,,6,12627,Fritz-Lang-Platz,,pharmacy,,,pharmacy,Apotheke Helle Mitte,"Mo-Fr 08:00-19:00, Sa 08:00-14:00; PH off",+49 30 99401040,,https://www.apo-hellemitte.de/,yes,,,,,,,,service@apo-hellemitte.de,+49 30 99401041,,,Heike Häring e.K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5376932,13.6022698
Berlin,DE,142,13353,Müllerstraße,Wedding,pharmacy,,,pharmacy,Sky Apotheke,,030 684 027 07,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5487229,13.3544811
,,5,12627,Fritz-Lang-Straße,,pharmacy,,,pharmacy,Grüne Apotheke,"Mo,Tu,Th,Fr 09:00-18:00, We 09:00-14:00; PH off",+49 30 9913060,,http://www.apo-berlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Green Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,Grüne Apotheke,,,,,,,,,,,,,,,,,,,,,,,,,,52.536915,13.6028472
,,,,,,pharmacy,,,pharmacy,Melanchthon Apotheke,Mo-Fr 09:00-18:00; Sa 09:00-13:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5191421,13.197578
,,,,,,pharmacy,,yes,pharmacy,Apotheke am Adenauerplatz,Mo-Fr 08:30-19:00; Sa 09:00-16:00,,,,yes,2024-03-04,,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.50064,13.3075874
Berlin,,67a,13129,Alt-Blankenburg,,pharmacy,,,pharmacy,Löwenburg-Apotheke,"Mo-Fr 08:00-19:30; Sa 08:30-14:00; Su,PH off",+493094516340,,https://www.loewenburg-apotheke.de/,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5937649,13.4607566
Berlin,,3,10715,Bundesplatz,,pharmacy,2022-06-10,yes,pharmacy,Apotheke am Bundesplatz,Mo-Fr 08:30-18:30; Sa 08:30-13:00,+49 30 85405670,,https://www.apotheke-bundesplatz.de/,yes,,,,,,,,,,,,Michaela Kröger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4796809,13.3276877
