Unnamed: 0,pharmacy_id,name,operator,street,housenumber,postcode,suburb,phone,website,openinghours,dispensing,wheelchair_accessible,latitude,longitude,district,district_id
383,1365702036,haselhorster apotheke,,gartenfelder straße,109,13599.0,Haselhorst,+49303342367,https://www.haselhorster-apotheke.de,mo-fr 08:30-18:30; sa 08:30-13:00,yes,yes,52.5424964,13.2388868,Spandau,11005005
384,1374215630,immanuel apotheke,,immanuelkirchstraße,2,10405.0,Prenzlauer Berg,,,mo-fr 08:30-19:00; sa 09:00-14:00,yes,yes,52.533075,13.4221508,Pankow,11003003
385,1375170411,kiwi apotheke,,hugo-cassirer-straße,26,13587.0,,+493033771500,https://www.kiwi-apotheke.de/,"mo-fr 09:00-18:00; sa 09:00-13:00; su,ph off",yes,limited,52.557697,13.2189479,Spandau,11005005
386,1397070332,dominicus apotheke,,hauptstraße,117,10827.0,Schöneberg,+49307486565,https://www.dominicus-apotheke.de/,mo-fr 08:00-19:00; sa 09:00-14:00,yes,yes,52.4824434,13.3497166,Tempelhof-Schöneberg,11007007
387,1400224784,fritz apotheke,michael lindenbacher,mariendorfer damm,165,12107.0,Mariendorf,+4930743046660,https://www.fritz-apotheke.de/,mo-fr 08:30-18:30; th 08:30-19:00; sa 08:30-13:30,yes,yes,52.4370757,13.388732,Tempelhof-Schöneberg,11007007
388,1413247085,apotheke 97,,nonnendammallee,97,13629.0,Siemensstadt,+49303824234,,mo-fr 08:30-18:30; sa 09:00-13:30,yes,yes,52.5369189,13.2672695,Spandau,11005005
389,1419134521,central apotheke,frau atanaska winkler,nonnendammallee,94,13629.0,Siemensstadt,+49303826006,,mo-fr 08:30-18:30; sa 08:30-13:30,yes,yes,52.5369057,13.2684032,Spandau,11005005
390,1434256844,apotheke am bayerischen platz,helma heinrici,bayerischer platz,6,10779.0,Schöneberg,,,mo-fr 08:30-18:30; sa 08:30-13:00,yes,limited,52.4885983,13.3390663,Tempelhof-Schöneberg,11007007
391,1492336686,esmarch apotheke,,hufelandstraße,15,10407.0,Prenzlauer Berg,,,"mo-fr 09:00-13:30,14:30-18:30; sa 09:00-13:00",yes,yes,52.532136,13.431803,Pankow,11003003
392,1498608858,apotheke biesdorf-süd,gabriele heyn,weißenhöher straße,88,12683.0,,+49305173711,,mo-sa 09:00-19:00,yes,yes,52.5060706,13.5582187,Marzahn-Hellersdorf,11010010
393,1504564883,warschauer apotheke,gisela brückl,warschauer straße,56,10243.0,Friedrichshain,+493026948789,,"mo-fr 08:30-14:00,15:00-18:30; sa 10:30-14:00",yes,yes,52.5090106,13.451441,Friedrichshain-Kreuzberg,11002002
394,1527942471,apotheke impuls,,karl-marx-straße,29,12043.0,Neukölln,,,mo-fr 08:30-19:00; sa 09:00-14:00,yes,yes,52.4846388,13.4285441,Neukölln,11008008
395,1552051348,mediosapotheke,,friedrichstraße,113A,10117.0,Mitte,+49302833530,https://www.mediosapotheke.de/,mo-su 08:00-24:00,yes,yes,52.5260899,13.3875545,Mitte,11001001
396,1554257377,st.hildegard apotheke,,gersdorfstraße,50,12105.0,Mariendorf,,https://www.st-hildegard-apotheke-berlin.de/,mo-fr 08:30-18:15; sa 08:30-13:00,yes,no,52.4460352,13.372337,Tempelhof-Schöneberg,11007007
397,1575512027,tannenberg apotheke,,birkbuschstraße,59,12167.0,Steglitz,+49307718824,,"mo-fr 08:30-19:00; sa 08:30-14:00; su,ph 10:00-18:00",yes,yes,52.4460263,13.329341,Steglitz-Zehlendorf,11006006
398,1577132742,oskar helene apotheke,,clayallee,177,14195.0,Dahlem,,,"mo-fr 08:30-19:00; sa 09:00-14:00; su,ph off",yes,yes,52.4513152,13.269836,Steglitz-Zehlendorf,11006006
399,1585171546,fleming apotheke,,zabel-krüger-damm,31,13469.0,Waidmannslust,+49304024085,,mo-fr 08:30-18:30;sa 08:30-14:00,yes,yes,52.6097315,13.3294059,Reinickendorf,11012012
400,1597559553,apotheke am schlosspark,,hermann-hesse-straße,4a,13156.0,,,,mo-fr 08:00-19:00; sa 08:00-14:00; ph off,yes,yes,52.581118,13.4024597,Pankow,11003003
401,1617416107,aktiv apotheke,,ostpreußendamm,139,12207.0,Lichterfelde,,,mo-fr 08:30-19:00; sa 09:00-15:00,yes,yes,52.4231693,13.3137602,Steglitz-Zehlendorf,11006006
402,1617419904,apotheke im schweizer viertel,,lausanner straße,83,12205.0,Lichterfelde,,https://www.apotheke-im-schweizer-viertel.de/,mo-fr 08:30-20:00; sa 09:00-16:00,yes,yes,52.4268932,13.3036661,Steglitz-Zehlendorf,11006006
403,1624585364,vital-apotheke,,skalitzer straße,15,10999.0,Kreuzberg,,,mo-fr 08:30-19:00; sa 09:00-16:00,yes,yes,52.4988803,13.4203076,Friedrichshain-Kreuzberg,11002002
404,1628927163,apotheke im pankeviertel,,blankenburger straße,153,13127.0,,+49304767060,,mo-fr 08:30-18:30; sa 09:00-12:00,yes,,52.5881829,13.4282736,Pankow,11003003
405,1632227368,linden apotheke,,lindenstraße,1a,12207.0,Lichterfelde,,https://www.linden-apotheke-lichterfelde.de/,mo-fr 08:30-18:00; sa 08:30-13:00,yes,yes,52.4174336,13.3059616,Steglitz-Zehlendorf,11006006
406,1636830086,blaue apotheke,robert roggenbuck,,,,,,,mo-fr 08:30-18:30; sa 09:30-14:00,yes,yes,52.4939436,13.4601281,Treptow-Köpenick,11009009
407,1640616159,bären-apotheke,,oranienburger straße,85-86,13437.0,Wittenau,+493040911112,http://www.baeren-apotheke-berlin.de,mo-fr 08:00-19:30; sa 08:00-14:30,yes,yes,52.595082,13.3333432,Reinickendorf,11012012
408,1654832841,hausapotheke - vivantes klinikum neukölln,,kormoranweg,45,12351.0,,,https://www.vivantes.de/knk/apotheke-sued,,yes,no,52.4367426,13.4564982,Neukölln,11008008
409,1655132802,sundgauer apotheke,,berliner straße,43b,,,,,,yes,yes,52.4385108,13.2707693,Steglitz-Zehlendorf,11006006
410,1659884034,märkische apotheke,,müllerstraße,33,13353.0,Wedding,,,mo-fr 08:30-19:00; sa 09:00-18:00,yes,yes,52.5483468,13.3562137,Mitte,11001001
411,1663350357,bezirksapotheke,melanie dolfen e. kfr.,warschauer straße,27,10243.0,Friedrichshain,,https://www.bezirksapotheke.de/am-friedrichshain/,mo-fr 08:00-20:00; sa 09:00-18:00,yes,yes,52.5101873,13.4511485,Friedrichshain-Kreuzberg,11002002
412,1678448395,forst apotheke,,forststraße,31,12163.0,Steglitz,,,mo-fr 08:30-18:00; sa 08:00-13:00,yes,no,52.4652856,13.3104944,Steglitz-Zehlendorf,11006006
413,1703401473,apotheke am schillerplatz,,stubenrauchstraße,58,12161.0,Friedenau,,,mo-fr 08:30-18:30; sa 09:00-13:00,yes,no,52.471767,13.3235696,Tempelhof-Schöneberg,11007007
414,1704256871,lichtenrader apotheke,,barnetstraße,41-42,12305.0,Lichtenrade,+493074685667,https://www.lichtenrader-apotheke.de/,mo-fr 08:00-20:00; sa 08:00-18:00,yes,yes,52.3981287,13.3914745,Tempelhof-Schöneberg,11007007
415,1719664188,apotheke am anton-saefkow-platz,,anton-saefkow-platz,8,10369.0,Fennpfuhl,,,mo-fr 08:30-19:00; sa 09:00-14:00,yes,yes,52.5286228,13.4714754,Lichtenberg,11011011
416,1721061596,apotheke in nikolassee,,prinz-friedrich-leopold-straße,3,14129.0,Nikolassee,,https://www.aponik.de/,"mo-fr 09:00-18:30; tu,th 09:00-19:00; sa 09:00-13:00",Apotheke in Nikolassee,yes,52.4300081,13.1949978,Steglitz-Zehlendorf,11006006
417,1777151508,apotheke am stadtrand,,ahrensfelder chaussee,141,12689.0,Marzahn,+49309375468,https://www.apotheke-am-stadtrand.de/,mo-fr 08:30-18:30,yes,yes,52.5708343,13.5635073,Marzahn-Hellersdorf,11010010
418,1782386007,zieten apotheke rudow,,köpenicker straße,184,12355.0,Rudow,+49306631092,https://neueapotheke.net/,mo-fr 08:30-18:30; sa 08:30-13:30,yes,no,52.4184421,13.496804,Neukölln,11008008
419,1828707071,rennbahn apotheke,,rennbahnstraße,22-23,13086.0,Weißensee,+49309253104,https://www.rennbahn-apotheke.de/,mo-fr 08:00-18:30; sa 08:00-13:00,yes,yes,52.5603111,13.4591942,Pankow,11003003
420,1833509167,apotheke am bahnhof grunewald,,fontanestraße,4,14193.0,Grunewald,,,mo-fr 08:30-19:00; sa 09:00-14:00,yes,yes,52.4870726,13.2640301,Charlottenburg-Wilmersdorf,11004004
421,1845158730,wollank apotheke,gisela poser,wollankstraße,30,13359.0,Gesundbrunnen,+493049907923,https://www.wollank-apotheke-berlin.de/,mo-fr 08:00-18:30; sa 09:00-14:00,yes,no,52.5636023,13.3910866,Mitte,11001001
422,1863567226,schwanen apotheke,,hans-otto-straße,42,10407.0,Prenzlauer Berg,,,mo-fr 08:30-18:30; sa 09:00-14:00,yes,yes,52.532715,13.43824,Pankow,11003003
423,1866461768,ostsee-apotheke,,greifswalder straße,137,10409.0,Prenzlauer Berg,,,mo-fr 08:00-19:00,,yes,52.5461931,13.4455087,Pankow,11003003
424,1905963630,fasanen-apotheke,,uhlandstraße,158,10719.0,Wilmersdorf,,,mo-fr 08:30-19:00; sa 08:30-14:00,yes,limited,52.4987789,13.3248652,Charlottenburg-Wilmersdorf,11004004
425,1906515104,emser apotheke,,emser straße,44,10719.0,Wilmersdorf,+49308811119,https://www.emser-apotheke.de/,"mo,tu,th,fr 09:00-18:00; sa 09:00-13:00; we 09:00-15:00",yes,yes,52.4967633,13.3198452,Charlottenburg-Wilmersdorf,11004004
426,1914403852,ranke-apotheke,,joachimsthaler straße,24,10719.0,Wilmersdorf,+49308814565,,mo-fr 08:30-18:30; sa 09:00-14:00,yes,yes,52.5000244,13.3305311,Charlottenburg-Wilmersdorf,11004004
427,1914552632,apotheke am ludwigkirchplatz,,pariser straße,47,10719.0,Wilmersdorf,+49308811418,https://www.apotheke-am-ludwigkirchplatz-berlin.de/,mo-fr 08:30-19:00; sa 08:30-14:00,yes,no,52.4970403,13.3234022,Charlottenburg-Wilmersdorf,11004004
428,1933362462,viereck apotheke,,wiltbergstraße,25,13125.0,Buch,,,"mo-fr 08:00-19:00, sa 08:00-13:00",yes,yes,52.6360319,13.4934176,Pankow,11003003
429,1948961324,charlotten-apotheke,,,,,,,,"mo-fr 08:30-18:30, sa 08:30-13:30",yes,yes,52.518856,13.2898547,Charlottenburg-Wilmersdorf,11004004
430,1948961329,falken-apotheke,,danckelmannstraße,51,14059.0,Charlottenburg,+49303221551,https://www.apotheken.de/club/14059/falken-apotheke,mo-fr 09:00-18:30; sa 09:00-13:30,yes,no,52.5152489,13.290931,Charlottenburg-Wilmersdorf,11004004
431,1963129662,atoll-apotheke,c. reiners e.k.,hermannstraße,158A,12051.0,Neukölln,,,mo-fr 09:00-19:00,yes,yes,52.4674061,13.4318149,Neukölln,11008008
432,2013009698,cottbusserdamm apotheke,,,,,,,,mo-fr 08:30-18:30; sa 09:00-15:00,yes,yes,52.4951332,13.4204287,Friedrichshain-Kreuzberg,11002002
433,2018710520,ibis apotheke,,neuköllner straße,261,12357.0,,+49306614004,,"mo-fr 08:30-18:30, sa 08:30-13:00",yes,yes,52.4257157,13.4838189,Neukölln,11008008
434,2026247343,adler apotheke,,,,,,,,mo-we 09:00-19:00; th-sa 09:00-20:00;su off,yes,yes,52.5247222,13.5580924,Marzahn-Hellersdorf,11010010
435,2026466974,abacus apotheke,,,,,,,,,,,52.5345031,13.5521929,Marzahn-Hellersdorf,11010010
436,2038240175,sanimedius-apotheke im spreecenter,ronald clasen,hellersdorfer straße,77,12619.0,Hellersdorf,+49305622113,https://www.spreecenter-apotheke-berlin.de,"mo-fr 08:00-19:00, sa 08:00-16:00; ph off",yes,yes,52.5211516,13.5874121,Marzahn-Hellersdorf,11010010
437,2039162001,apotheke wutzky-center,,,,,,+49306612674,https://www.apo-wutzky.de/,mo-fr 08:30-19:00; sa 08:00-16:00,yes,yes,52.4227979,13.4754642,Neukölln,11008008
438,2046807703,wartenberger apotheke,,egon-erwin-kisch-straße,32,13059.0,Neu-Hohenschönhausen,+49309298017,,mo-fr 08:00-19:00; sa 09:00-13:00,yes,limited,52.5730689,13.5049041,Lichtenberg,11011011
439,2098147261,doc maier,,siemensstraße,2,12247.0,Steglitz,,,mo-sa 08:30-19:00; su 08:30-14:00,yes,yes,52.4467545,13.3418127,Steglitz-Zehlendorf,11006006
440,2098221272,markus apotheke,,albrechtstraße,51,12167.0,Steglitz,+49307958130,,mo-fr 09:00-18:00; sa 09:00-13:00,yes,yes,52.4481027,13.3397351,Steglitz-Zehlendorf,11006006
441,2110613369,oldenburger apotheke,,oldenburger straße,37,10551.0,Moabit,,,"mo,th 08:30-19:00; tu,we,fr 08:30-18:30; sa 08:30-13:00",yes,yes,52.5302571,13.3359327,Mitte,11001001
442,2139861333,meine apotheke,,olivaer platz,17,10707.0,Wilmersdorf,,,mo-fr 08:30-18:30; sa 09:00-14:00,yes,yes,52.4996926,13.3125891,Charlottenburg-Wilmersdorf,11004004
443,2139861379,cornelia-apotheke,,konstanzer straße,4,10707.0,Wilmersdorf,,,mo-fr 08:30-18:30; sa 08:30-14:00,yes,limited,52.4983773,13.311957,Charlottenburg-Wilmersdorf,11004004
444,2169170618,preussen apotheke spandau,,carl-schurz-straße,29,13597.0,,,,"mo-fr 08:30-18:30; sa 09:00-15:00; su,ph off",yes,yes,52.5368301,13.2024674,Spandau,11005005
445,2181178545,linden apotheke,,,,,,,,mo-fr 09:00-18:00; sa 09:30-13:00,yes,yes,52.506761,13.398262,Friedrichshain-Kreuzberg,11002002
446,2251295178,masuren-apotheke ohg,"homam rasheed, dr. fadi mansoor",angerburger allee,45,14055.0,Westend,+49303045968,https://www.masuren-apotheke.de/,,yes,yes,52.5094033,13.2223693,Charlottenburg-Wilmersdorf,11004004
447,2273462199,easyapotheke,,egon-erwin-kisch-straße,80,13059.0,,,,,,yes,52.56849,13.5108472,Lichtenberg,11011011
448,2274239284,vitalis apotheke,,,,,,,,"mo-fr 08:00-19:00, sa 08:00-13:00",yes,yes,52.5688682,13.5162437,Lichtenberg,11011011
449,2288127751,moabiter apotheke,,alt-moabit,18,10559.0,Moabit,,,"mo-fr 08:00-18:30, sa 08:00-14:00; ph off",yes,no,52.5243574,13.3522408,Mitte,11001001
450,2320532525,havelland-apotheke,,sakrower landstraße,6,14089.0,,+49303655955,https://www.havelland-apotheke-kladow.de/,mo-fr 08:30-18:30; sa 08:30-13:00,yes,yes,52.4531286,13.1422529,Spandau,11005005
451,2320629344,apotheke am wittenbergplatz,,bayreuther straße,44,10787.0,Schöneberg,,http://www.apotheke-am-wittenbergplatz.de,mo-fr 08:30-18:30,yes,yes,52.5035594,13.3444884,Tempelhof-Schöneberg,11007007
452,2325407968,dafne-apotheke,,karl-marx-straße,231-235,12055.0,Neukölln,,,mo-sa 09:00-20:30,yes,yes,52.4684978,13.4427459,Neukölln,11008008
453,2423122288,octopus apotheke,,waidmannsluster damm,176,13469.0,,+493041109110,https://octopus-apotheke.de/,mo-fr 08:30-19:00; sa 08:30-13:00,yes,,52.6065358,13.3192004,Reinickendorf,11012012
454,2424327600,süd-apotheke,heike steinhausen,hultschiner damm,24,12623.0,,+493056702347,https://suedapotheke-mahlsdorf.de/,"mo-fr 08:00-18:30, sa 08:00-12:30; ph off",,yes,52.4766287,13.6007627,Marzahn-Hellersdorf,11010010
455,2429162139,löwen apotheke,,ollenhauerstraße,110a,13403.0,,,https://www.loewen-apo-berlin.de/,"mo,tu,th,fr 08:30-18:30, we 08:30-18:00, sa 08:30-14:00",yes,limited,52.5696336,13.3297842,Reinickendorf,11012012
456,2439759182,lilien-apotheke,,theodor-heuss-platz,6,14052.0,Westend,+493022194380,,mo-fr 08:00-19:30; sa 08:00-16:00,yes,limited,52.5101677,13.2724807,Charlottenburg-Wilmersdorf,11004004
457,2445456645,sylter apotheke,,berliner straße,37,10715.0,Wilmersdorf,+49308614211,https://www.sylter-apotheke.de/,mo-fr 08:30-18:30; sa 09:00-14:00,yes,limited,52.4866571,13.3215081,Charlottenburg-Wilmersdorf,11004004
458,2476268050,blitz apotheke,,wexstraße,30,10715.0,Wilmersdorf,,,mo-fr 08:30-18:30; sa 08:30-13:30,yes,yes,52.478841,13.3299374,Charlottenburg-Wilmersdorf,11004004
459,2484338009,sonnenapotheke,mohammed el azouzi,sonnenallee,76,12045.0,,,,mo-fr 08:30-19:00; sa 09:00-14:00,yes,yes,52.4835661,13.4358446,Neukölln,11008008
460,2496651331,kreuzberg apotheke,,mehringdamm,69,10961.0,Kreuzberg,+49306937739,http://www.kreuzberg-apotheke-berlin.de,mo-fr 08:00-20:00; sa 09:00-14:00,yes,limited,52.4902187,13.3870554,Friedrichshain-Kreuzberg,11002002
461,2516120286,flora-apotheke seit 1880,,berliner allee,109,13088.0,Weißensee,+49309250107,,"mo-fr 08:00-19:00, sa 09:00-13:00",yes,no,52.5504319,13.4597629,Pankow,11003003
462,2541179150,apotheke zum elefanten,,karl-marx-straße,150,12043.0,,+49306875079,,mo-fr 08:30-19:30; sa 09:00-18:00,yes,no,52.4762082,13.4391375,Neukölln,11008008
463,2541258991,easyapotheke,,wilmersdorfer straße,64,10627.0,Charlottenburg,,,mo-fr 09:00-19:30; sa 09:00-19:00,yes,yes,52.5065338,13.3064648,Charlottenburg-Wilmersdorf,11004004
464,2557710789,spree-apotheke,,alt-moabit,86b,10555.0,,,,"mo-fr 08:00-19:00, sa 09:00-14:00",yes,yes,52.5253262,13.342,Mitte,11001001
465,2638963983,richthofen-apotheke,,manfred-von-richthofen-straße,15,12101.0,Tempelhof,,,sa 08:30-14:00; mo-fr 08:00-18:30,yes,yes,52.4831066,13.3826359,Tempelhof-Schöneberg,11007007
466,2713665583,apotheke im bismarck-karree,,bismarckstraße,45-47,10627.0,Charlottenburg,,,mo-fr 08:00-19:00,yes,yes,52.5117094,13.3046182,Charlottenburg-Wilmersdorf,11004004
467,2717366804,stadtpark-apotheke,,albrechtstraße,94,12167.0,Steglitz,+49307955090,https://www.stadtpark-apotheke-berlin.de/,mo-fr 09:00-19:00; sa 09:00-14:00,yes,no,52.4523689,13.3335365,Steglitz-Zehlendorf,11006006
468,2779341569,saint charles apotheke,,pariser straße,20,10707.0,Wilmersdorf,+493088725300,http://www.saintcharles.de/stcharles_berlin.html,mo-fr 08:00-19:00; sa 09:00-16:00,yes,limited,52.4985147,13.317788,Charlottenburg-Wilmersdorf,11004004
469,2782835460,sanitas apotheke,,oraniendamm,6-10,13469.0,Waidmannslust,+493040396922,,mo-fr 08:30-20:00; sa 09:00-20:00,yes,yes,52.6078978,13.3255639,Reinickendorf,11012012
470,2796710201,apotheke hackesches quartier,,henriette-herz-platz,3,10178.0,Mitte,,https://www.apotheke-hackesches-quartier.de/,mo-fr 08:00-19:00; sa 09:00-14:00,yes,yes,52.5221812,13.4024813,Mitte,11001001
471,2820029176,apotheke an der alten schule,stephan liebreich e.k.,dörpfeldstraße,55,12489.0,Adlershof,+49306773830,http://www.versandapotheke-adlershof.de,mo-fr 08:00-20:00; sa 08:00-16:00,,no,52.4387416,13.5506904,Treptow-Köpenick,11009009
472,2829271312,regenbogen apotheke,stefan rezepa e.k,seestraße,64,13347.0,,+49304558665,https://regenbogen-apotheke.berlin/,"mo-tu,th-fr 08:30-19:00; we 08:30-15:00",yes,yes,52.5537925,13.3593721,Mitte,11001001
473,2857712871,achat apotheke,,brunnenstraße,160,10115.0,Mitte,,,mo-fr 08:00-19:00; sa 08:30-13:30,yes,yes,52.5347618,13.3977794,Mitte,11001001
474,2864467602,post-apotheke buckow,,,,,,,,mo-fr 08:30-18:30; sa 08:30-13:00,yes,yes,52.4245859,13.4360037,Neukölln,11008008
475,2864491450,apotheke alt-buckow,,,,,,,,mo-fr 08:00-19:00; sa 08:00-14:00,yes,yes,52.4231003,13.4356893,Neukölln,11008008
476,2867498526,gertrauden apotheke,,,,,,,,mo-fr 08:00-18:30; sa 08:00-13:00,yes,yes,52.4205157,13.4273954,Neukölln,11008008
477,2872185601,kloster-apotheke,,klosterstraße,6/7,13581.0,Spandau,+49303311900,https://www.kloster-apotheke-berlin.de/,mo-fr 08:00-18:30; sa 08:00-13:00,yes,yes,52.5323465,13.1975304,Spandau,11005005
478,2917786907,apotheke am steubenplatz,,reichsstraße,22,14052.0,Westend,,,,,,52.5160627,13.2616016,Charlottenburg-Wilmersdorf,11004004
479,2952546845,neue apotheke,,residenzstraße,137,,,,,mo-fr 08:00-19:00; sa 09:00-14:30; su off,yes,no,52.5703596,13.3612245,Reinickendorf,11012012
480,2952573359,residenz apotheke,,,,,,,,mo-fr 08:30-18:30; sa 09:00-14:00,yes,no,52.5667626,13.3630766,Reinickendorf,11012012
481,2969309057,märkische apotheke kladow,,kladower damm,366,14089.0,Kladow,,https://www.mapok.de/,"mo-th 08:30-19:00; we,fr 08:30-18:30; sa 08:30-14:00",yes,yes,52.4549833,13.1446817,Spandau,11005005
482,2998135448,amtsfeld-apotheke,,salvador-allende-straße,2–8,12559.0,,,,mo-fr 07:30-19:00; sa 08:00-13:00,yes,,52.4405588,13.5939645,Treptow-Köpenick,11009009
483,3012143573,falken-apotheke,ute nitzer,edisonstraße,18,12459.0,Oberschöneweide,+49305351125,https://www.falken-apo-berlin.de/,mo-fr 08:00-18:30; sa 08:30-13:00,yes,no,52.464407,13.5138972,Treptow-Köpenick,11009009
484,3041745938,manteuffel-apotheke,,manteuffelstraße,19,12103.0,Tempelhof,,https://www.manteuffel-apotheke.de/,mo-fr 08:30-18:30; sa 08:30-13:00,yes,yes,52.4604721,13.3763073,Tempelhof-Schöneberg,11007007
485,3045761935,amsel-apotheke,,rostocker straße,15,13059.0,Neu-Hohenschönhausen,+493096203963,https://www.amsel-apotheke-app.de/,mo-fr 08:00-20:00; sa 08:00-15:00,yes,,52.5745184,13.5094017,Lichtenberg,11011011
486,3072343433,apotheke am viktoria-luise-platz,,viktoria-luise-platz,9,10777.0,Schöneberg,+493021967226,https://www.apoviktoria.de/,mo-fr 08:30-18:30; sa 09:00-14:00,yes,yes,52.4952479,13.3410681,Tempelhof-Schöneberg,11007007
487,3080747241,ginkko-apotheke,,walter-friedrich-straße,6,13125.0,Buch,,,mo-fr 08:00-19:30,yes,yes,52.6343256,13.4943853,Pankow,11003003
488,3089158088,leuchtturm apotheke,claudia spieß e.k.,heinsestraße,32-34,13467.0,Hermsdorf,,,"mo-fr 08:00-19:00, sa 08:30-14:00;su,ph off",yes,yes,52.6169159,13.3070697,Reinickendorf,11012012
489,3112851447,schlosspark-apotheke,,walter-friedrich-straße,4A,13125.0,Buch,,,"mo-fr 08:00-19:00, sa 09:00-15:00",yes,yes,52.6348377,13.4955488,Pankow,11003003
490,3118107216,apotheke am ukb,,,,,,,https://apotheke-am-ukb.de,"mo-fr 08:00-19:00, sa 09:00-13:00",yes,yes,52.5191748,13.5645435,Marzahn-Hellersdorf,11010010
491,3157838594,apotheke zum zirkel,jürgen drescher,beckerstraße,4,12157.0,Schöneberg,+493085600861,https://www.apotheke-zum-zirkel.de/,mo-fr 08:30-18:30; sa 08:30-13:30,yes,no,52.4672036,13.342445,Tempelhof-Schöneberg,11007007
492,3157917186,lauter apotheke,anna fredrich e.k.,rheinstraße,2,12159.0,Friedenau,+49308524403,https://www.lauter-apotheke.de,mo-fr 09:00-18:30; sa 09:00-14:00,yes,yes,52.4713396,13.3347336,Tempelhof-Schöneberg,11007007
493,3167654650,apotheke am hermannplatz,,,,,,,,"mo,tu,th,fr 08:30-19:00; we 08:30-18:00; sa 09:00-14:00",yes,limited,52.4875333,13.4256151,Neukölln,11008008
494,3206454429,karolinen apotheke,herr s. stoof,schloßstraße,5,13507.0,Tegel,+493043655510,,"mo,tu,th 08:30-19:00; we,fr 08:30-18:30",yes,yes,52.5912527,13.28343,Reinickendorf,11012012
495,3216711374,eick apotheke,,oranienstraße,7,10997.0,Kreuzberg,,,mo-fr 08:30-19:00; sa 09:00-15:00,yes,no,52.4998605,13.4247979,Friedrichshain-Kreuzberg,11002002
496,3229138232,diana apotheke,,schloßstraße,116,12163.0,Steglitz,+493079788430,https://www.diana-apotheken-berlin.de/filialen/berlin-steglitz/,"mo-fr 08:00-20:00; sa 09:00-19:00; su,ph off",yes,yes,52.4622982,13.3262168,Steglitz-Zehlendorf,11006006
497,3300157792,karow apotheke,,bucher chaussee,1-3,13125.0,Karow,+493094380913,,,yes,,52.616322,13.4855923,Pankow,11003003
498,3307700070,elisabeth apotheke,,prenzlauer allee,184,10405.0,Prenzlauer Berg,+493044651717,,mo-fr 08:00-19:00; sa 09:00-14:00,yes,yes,52.5426874,13.4258787,Pankow,11003003
499,3310052861,apotheke rosenthaler platz,,weinbergsweg,1,10119.0,Mitte,,,mo-fr 08:00-20:00; sa 09:00-18:00,yes,yes,52.5299308,13.4017313,Mitte,11001001
500,3310698935,apotheke an der galenusstraße,,galenusstraße,59,13187.0,Pankow,,,mo-fr 08:00-18:30; sa 09:00-13:00,yes,,52.5806283,13.4237469,Pankow,11003003
501,3328474346,birken-apotheke karow,,bahnhofstraße,17A,13125.0,Karow,+490309430542,,"mo,tu,th 08:00-18:30; we,fr 08:00-18:00; sa 08:30-13:00",yes,no,52.6119717,13.4742827,Pankow,11003003
502,3331787468,aschenbachs apotheke,,georgenstraße,25,10117.0,Mitte,,,mo-fr 07:00-20:00; sa 10:00-17:00,,yes,52.5196854,13.3874475,Mitte,11001001
503,3334327193,apotheke 4.0,apotheken im center,turmstraße,29,10551.0,Moabit,,https://apotheken-im-center.info/berlin/de/apotheke-4.0.php,mo-sa 08:00-21:00,,yes,52.526505,13.3417528,Mitte,11001001
504,3337674441,kristall apotheke,kathrin wernecke e.kfr.,tegeler weg,3,10589.0,Charlottenburg,,,mo-fr 08:30-18:30,yes,no,52.5233862,13.299693,Charlottenburg-Wilmersdorf,11004004
505,3337738729,apotheke am heckerdamm,,heckerdamm,225,13627.0,Charlottenburg-Nord,+493034901533,https://www.apotheke-am-heckerdamm.de/,mo-fr 08:00-18:30; sa 08:00-13:30,yes,,52.5390832,13.2994523,Charlottenburg-Wilmersdorf,11004004
506,3337776414,eva-apotheke,,schönwalder straße,78-79,13585.0,,+49303753573,https://www.eva-apotheke-berlin.de/,mo 08:00-18:30;sa 08:00-13:30,yes,no,52.5492831,13.2003621,Spandau,11005005
507,3338623569,apotheke wilhelmstraße,,wilhelmstraße,24B,13593.0,Wilhelmstadt,+4930365093010,https://apotheke-wilhelmstrasse.de/,mo-sa 08:00-20:00,,yes,52.5212776,13.1854103,Spandau,11005005
508,3338651114,gesundheits-apotheke,,schönefelder chaussee,233,12524.0,Altglienicke,+49306734185,http://www.docmorris-apotheke.de/de/apotheken/list/berlin/altglienicke-schoenefeld/,mo-fr 08:00-19:00; sa 08:00-14:00,yes,yes,52.4029704,13.5240121,Treptow-Köpenick,11009009
509,3339491292,titisee apotheke,,titiseestraße,5,13469.0,,+49304022980,https://www.titisee-apotheke-berlin.de/,mo-fr 08:30-18:00; sa 08:30-13:00,,yes,52.6092923,13.335399,Reinickendorf,11012012
510,3340079413,oran-apotheke,,oranienburger straße,60,13437.0,Wittenau,+49304140990,https://www.oran-apotheke-berlin.de/,mo 08:00-18:30;tu 08:00-19:30;we 08:00-18:30;th 08:00-19:30;fr 08:00-18:30;sa 08:00-13:00,yes,yes,52.5894338,13.3346308,Reinickendorf,11012012
511,3341588831,kolonie-apotheke,ahmed aziz,koloniestraße,22,13359.0,,+493049913399,,mo-fr 08:30-19:00; sa 09:00-13:00,yes,,52.5578575,13.3787231,Mitte,11001001
