name,category,cuisine,address,latitude,longitude,website,phone,opening_hours,takeaway,wheelchair_accessible,neighborhood,opening_hours_dict,district,postal_code,venue_id,district_id
7 Dumpling,restaurant,,"7 Dumpling, Ansbacher Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10789, Deutschland",52.5008655,13.3417703,,,,,,Schöneberg,,Tempelhof-Schöneberg,10789,V6366,11007007
Nino,cafe,,"Möllhausenufer 30, 12557",52.4152491,13.5996059,,,,,,Köpenick,,Treptow-Köpenick,12557,V6367,11009009
Taj Mahal Haus,restaurant,indian,"Wendenschloßstraße 12, 12559",52.447397,13.5920791,,+4980020207702,Mo-Su 11:00-22:00,,,Köpenick,"{""Mo"": [[""11:00"", ""22:00""]], ""Tu"": [[""11:00"", ""22:00""]], ""We"": [[""11:00"", ""22:00""]], ""Th"": [[""11:00"", ""22:00""]], ""Fr"": [[""11:00"", ""22:00""]], ""Sa"": [[""11:00"", ""22:00""]], ""Su"": [[""11:00"", ""22:00""]]}",Treptow-Köpenick,12559,V6368,11009009
Savlatore Pulvermacher,bar,,"Savlatore Pulvermacher, Cantianstraße, Gleimviertel, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland",52.5470259,13.4095171,https://www.salvatorepulvermacher.de/,,"We,Th 18:00-01:00, Fr,Sa 18:00-02:00",,limited,Prenzlauer Berg,"{""We"": [[""18:00"", ""01:00""], [""Fr"", """"], [""Sa 18:00"", ""02:00""]]}",Pankow,10437,V6369,11003003
Chandi,restaurant,indian,"Albrechtstraße 52, 12167 Berlin",52.4478999,13.3401437,,,12:00-23:00,,,Steglitz,"{""Mo"": [[""12:00"", ""23:00""]], ""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Steglitz-Zehlendorf,12167,V6370,11006006
Dana Cafe & Pizza,cafe,pizza;pasta,"Sewanstraße 178, 10319 Berlin",52.4959716,13.5108063,,,Mo-Fr 12:00-22:00,,yes,Friedrichsfelde,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]]}",Lichtenberg,10319,V6371,11011011
SVEDA,restaurant,regional;soul_food;mediterranean,"Schwedter Straße 79, 10437 Berlin",52.5476464,13.4011426,https://sveda-berlin.de/,,,,no,Prenzlauer Berg,,Pankow,10437,V6372,11003003
KURHAUS BERLIN,cafe,,Schwedter Straße 78,52.5474213,13.4012056,https://kurhaus.berlin/,,Tu-Su 10:00-18:00,,,Prenzlauer Berg,"{""Tu"": [[""10:00"", ""18:00""]], ""We"": [[""10:00"", ""18:00""]], ""Th"": [[""10:00"", ""18:00""]], ""Fr"": [[""10:00"", ""18:00""]], ""Sa"": [[""10:00"", ""18:00""]], ""Su"": [[""10:00"", ""18:00""]]}",Pankow,,V6373,11003003
Portier,cafe,coffee_shop,"Portier, Belziger Straße, Rote Insel, Schöneberg, Tempelhof-Schöneberg, Berlin, 10823, Deutschland",52.486643,13.3526263,,,Mo-Fr 08:00-18:00; Sa 09:00-17:00; Su 10:00-16:00,yes,,Schöneberg,"{""Mo"": [[""08:00"", ""18:00""]], ""Tu"": [[""08:00"", ""18:00""]], ""We"": [[""08:00"", ""18:00""]], ""Th"": [[""08:00"", ""18:00""]], ""Fr"": [[""08:00"", ""18:00""]], ""Sa"": [[""09:00"", ""17:00""]], ""Su"": [[""10:00"", ""16:00""]]}",Tempelhof-Schöneberg,10823,V6374,11007007
Trattoria Leo e Pepe,restaurant,italian;pizza,"Görlitzer Straße 63, 10997 Berlin",52.4982106,13.4359692,,+493055005927,Mo-Su 12:00-23:00,,limited,Kreuzberg,"{""Mo"": [[""12:00"", ""23:00""]], ""Tu"": [[""12:00"", ""23:00""]], ""We"": [[""12:00"", ""23:00""]], ""Th"": [[""12:00"", ""23:00""]], ""Fr"": [[""12:00"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Friedrichshain-Kreuzberg,10997,V6375,11002002
Terrazza Portofino,restaurant,italian,"Straße der Pariser Kommune 18 d, 10243 Berlin",52.5112355,13.4381946,https://www.terrazza-portofino.de/,+493025747433,Mo-Su 11:30-24:00,,,Friedrichshain,"{""Mo"": [[""11:30"", ""00:00""]], ""Tu"": [[""11:30"", ""00:00""]], ""We"": [[""11:30"", ""00:00""]], ""Th"": [[""11:30"", ""00:00""]], ""Fr"": [[""11:30"", ""00:00""]], ""Sa"": [[""11:30"", ""00:00""]], ""Su"": [[""11:30"", ""00:00""]]}",Friedrichshain-Kreuzberg,10243,V6376,11002002
Sfera,cafe,,"Schudomastraße 42/44, 12055 Berlin",52.473928,13.4503746,,,"Mo, Th, Fr 10:00-16:00; Sa, Su 10:00-17:00",yes,limited,Neukölln,"{""Mo"": [[""10:00"", ""16:00""]], ""Fr"": [[""10:00"", ""16:00""]], ""Sa"": [[""10:00"", ""17:00""]], ""Su"": [[""10:00"", ""17:00""]]}",Neukölln,12055,V6377,11008008
Albero,restaurant,pizza,"Albero, Klara-Franke-Straße, Europacity, Moabit, Mitte, Berlin, 10557, Deutschland",52.5314552,13.3622283,,,"Mo-Fr 12:00-22:00; Sa,Su 16:00-22:00",,yes,Moabit,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""16:00"", ""22:00""]], ""Su"": [[""16:00"", ""22:00""]]}",Mitte,10557,V6378,11001001
Buya Izakaya Ramen,restaurant,japanese,"Reichenberger Straße 36, 10999 Berlin",52.4970161,13.423409,https://www.buyarestaurants.com/buya-ramen-kreuzberg.html,+493064461073,Tu-Th 12:00-21:00; Fr-Sa 12:00-21:30; Su 12:00-21:00,,yes,Kreuzberg,"{""Fr"": [[""12:00"", ""21:30""]], ""Sa"": [[""12:00"", ""21:30""]], ""Su"": [[""12:00"", ""21:00""]]}",Friedrichshain-Kreuzberg,10999,V6379,11002002
han west,restaurant,chinese;dumplings,"Görlitzer Straße 69, 10997 Berlin",52.4985688,13.4347309,https://www.hanwest.de/,,Tu-Su 11:30-20:30,yes,,Kreuzberg,"{""Tu"": [[""11:30"", ""20:30""]], ""We"": [[""11:30"", ""20:30""]], ""Th"": [[""11:30"", ""20:30""]], ""Fr"": [[""11:30"", ""20:30""]], ""Sa"": [[""11:30"", ""20:30""]], ""Su"": [[""11:30"", ""20:30""]]}",Friedrichshain-Kreuzberg,10997,V6380,11002002
Bricks & Mortar,restaurant,,"Voigtstraße 42, 10247 Berlin",52.5150576,13.4675406,https://www.bricksandmortarberlin.de/,,,,no,Friedrichshain,,Friedrichshain-Kreuzberg,10247,V6381,11002002
Kornelia,restaurant,,"Kornelia, Roedernallee, Wittenau, Reinickendorf, Berlin, 13407, Deutschland",52.5810101,13.3448907,,,,,,Wittenau,,Reinickendorf,13407,V6382,11012012
Café Fulda,bar,,Fuldastraße 2,52.4822073,13.4340085,,,,,,Neukölln,,Neukölln,,V6383,11008008
Espresso Bar,cafe,,"Espresso Bar, Rollbergstraße, Flughafenkiez, Neukölln, Berlin, 12049, Deutschland",52.4788438,13.4272504,,,Mo-Fr 07:00-18:30; Sa 08:00-16:00,,,Neukölln,"{""Mo"": [[""07:00"", ""18:30""]], ""Tu"": [[""07:00"", ""18:30""]], ""We"": [[""07:00"", ""18:30""]], ""Th"": [[""07:00"", ""18:30""]], ""Fr"": [[""07:00"", ""18:30""]], ""Sa"": [[""08:00"", ""16:00""]]}",Neukölln,12049,V6384,11008008
MoaMoa,cafe,korean,"Hauptstraße 81, 12159 Berlin",52.4723328,13.3365463,,,"Tu-Th 11:30-19:00, Fr-Su 11:30-21:00",,yes,Friedenau,{},Tempelhof-Schöneberg,12159,V6385,11007007
Anh Ba,restaurant,vietnamese,"Anh Ba, Weserstraße, Reuterkiez, Neukölln, Berlin, 12047, Deutschland",52.4882205,13.4277463,,,Mo-Su 12:00-22:00,,no,Neukölln,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Neukölln,12047,V6386,11008008
Made in Sud,restaurant,italian,"Heinersdorfer Straße 21, 12209 Berlin",52.4180949,13.3247772,https://www.made-in-sud-berlin.de,+493060033040,Th-Tu 12:00-21:00,,,Lichterfelde,{},Steglitz-Zehlendorf,12209,V6387,11006006
Il Pozzetto,restaurant,italian,"Helmholtzstraße 30, 10587 Berlin",52.5217638,13.3250823,http://www.ilpozzetto.de/,+49303996780,"Mo-Fr 12:00-23:30; Sa,Su 16:00-23:30",,no,Charlottenburg,"{""Mo"": [[""12:00"", ""23:30""]], ""Tu"": [[""12:00"", ""23:30""]], ""We"": [[""12:00"", ""23:30""]], ""Th"": [[""12:00"", ""23:30""]], ""Fr"": [[""12:00"", ""23:30""]], ""Sa"": [[""16:00"", ""23:30""]], ""Su"": [[""16:00"", ""23:30""]]}",Charlottenburg-Wilmersdorf,10587,V6388,11004004
One piece Of cake,cafe,,"Joachim-Friedrich-Straße 42, 10711 Berlin",52.4988108,13.2960555,,,Tu-Sa 09:00-18:00; Su 09:00-17:00,,,Halensee,"{""Tu"": [[""09:00"", ""18:00""]], ""We"": [[""09:00"", ""18:00""]], ""Th"": [[""09:00"", ""18:00""]], ""Fr"": [[""09:00"", ""18:00""]], ""Sa"": [[""09:00"", ""18:00""]], ""Su"": [[""09:00"", ""17:00""]]}",Charlottenburg-Wilmersdorf,10711,V6389,11004004
Besh,restaurant,arab,"Brückenstraße 15, 10179 Berlin",52.5116518,13.4166642,,,"Mo-Th 11:30-22:00, Fr-Sa 11:30-01:00",yes,limited,Mitte,{},Mitte,10179,V6390,11001001
Focaccia Mia,restaurant,pizza;italian,"Boxhagener Straße 117, 10245 Berlin",52.5137498,13.4553445,https://focacciamia.simplywebshop.de/,+491727494724,Mo-Su 10:00-23:00,,no,Friedrichshain,"{""Mo"": [[""10:00"", ""23:00""]], ""Tu"": [[""10:00"", ""23:00""]], ""We"": [[""10:00"", ""23:00""]], ""Th"": [[""10:00"", ""23:00""]], ""Fr"": [[""10:00"", ""23:00""]], ""Sa"": [[""10:00"", ""23:00""]], ""Su"": [[""10:00"", ""23:00""]]}",Friedrichshain-Kreuzberg,10245,V6391,11002002
Friesicke Eck - Biergarten,restaurant,,"Friesicke Eck - Biergarten, Pistoriusstraße, Weißensee, Pankow, Berlin, 13086, Deutschland",52.5547729,13.4412702,,,"Mo-Th 16:00-11:00, Fr 17:00-12:00",,,Weißensee,{},Pankow,13086,V6392,11003003
BLACKBEARDS BBQ FACTORY,restaurant,barbecue,"Zur Alten Börse 68, 12681 Berlin",52.5193463,13.5266075,https://blackbeards.berlin/,,Mo-Fr 17:00-22:00; Sa-Su 15:00-22:00,,yes,Marzahn,"{""Mo"": [[""17:00"", ""22:00""]], ""Tu"": [[""17:00"", ""22:00""]], ""We"": [[""17:00"", ""22:00""]], ""Th"": [[""17:00"", ""22:00""]], ""Fr"": [[""17:00"", ""22:00""]], ""Sa"": [[""15:00"", ""22:00""]], ""Su"": [[""15:00"", ""22:00""]]}",Marzahn-Hellersdorf,12681,V6393,11010010
Tsu Tsu,restaurant,japanese,"Tsu Tsu, 2, Graefestraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10967, Deutschland",52.4952896,13.4192857,,,Mo-Su 12:00-22:00,,no,Kreuzberg,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""We"": [[""12:00"", ""22:00""]], ""Th"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""Sa"": [[""12:00"", ""22:00""]], ""Su"": [[""12:00"", ""22:00""]]}",Friedrichshain-Kreuzberg,10967,V6394,11002002
Caffee Hamatt,cafe,,"Caffee Hamatt, Reuterstraße, Flughafenkiez, Neukölln, Berlin, 12053, Deutschland",52.483976,13.4286457,,,,,,Neukölln,,Neukölln,12053,V6395,11008008
WonderWaffel,cafe,waffle,"Kantstraße 117, 10627 Berlin",52.5064079,13.3084903,https://www.wonderwaffel.de/,+493030129288,"Mo-Th 11:30-23:00; Fr,Sa 11:30-24:00; Su 11:30-23:30",yes,,Charlottenburg,"{""Fr"": [[""11:30"", ""00:00""]], ""Sa"": [[""11:30"", ""00:00""]], ""Su"": [[""11:30"", ""23:30""]]}",Charlottenburg-Wilmersdorf,10627,V6396,11004004
Hollands Pannekoekhuis,cafe,,"Spreestraße 22, 12559 Berlin",52.4237955,13.704966,,,"Mo, Fr-Su 11:00-17:00",,,Müggelheim,"{""Mo"": [[""11:00"", ""17:00""]], ""Fr"": [[""11:00"", ""17:00""]], ""Sa"": [[""11:00"", ""17:00""]], ""Su"": [[""11:00"", ""17:00""]]}",Treptow-Köpenick,12559,V6397,11009009
Blunck Pâtisserie,cafe,,"Blunck Pâtisserie, Kurfürstendamm, Wilmersdorf, Charlottenburg-Wilmersdorf, Berlin, 10709, Deutschland",52.4991837,13.3040886,,,Mo-Sa 09:00-17:00; Su 10:00-17:00,,,Wilmersdorf,"{""Mo"": [[""09:00"", ""17:00""]], ""Tu"": [[""09:00"", ""17:00""]], ""We"": [[""09:00"", ""17:00""]], ""Th"": [[""09:00"", ""17:00""]], ""Fr"": [[""09:00"", ""17:00""]], ""Sa"": [[""09:00"", ""17:00""]], ""Su"": [[""10:00"", ""17:00""]]}",Charlottenburg-Wilmersdorf,10709,V6398,11004004
Wen Cheng I,restaurant,chinese;noodle,"Schönhauser Allee 65, 10437 Berlin",52.5462139,13.4134258,,,"Mo,We-Fr 17:00-21:30; Sa-Su 12:00-15:00,17:00-21:30",yes,limited,Prenzlauer Berg,"{""Mo"": [[""17:00"", ""21:30""]], ""We"": [[""17:00"", ""21:30""]], ""Th"": [[""17:00"", ""21:30""]], ""Fr"": [[""17:00"", ""21:30""]], ""Sa"": [[""12:00"", ""15:00""], [""17:00"", ""21:30""]], ""Su"": [[""12:00"", ""15:00""], [""17:00"", ""21:30""]]}",Pankow,10437,V6399,11003003
Parma di Vinibenedetti,restaurant,pizza,"Parma di Vinibenedetti, Wrangelstraße, Luisenstadt, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10997, Deutschland",52.4995173,13.4399754,,,,,,Kreuzberg,,Friedrichshain-Kreuzberg,10997,V6400,11002002
Karolinenhof,restaurant,regional,"Karolinenhof, Rohrwallallee, Karolinenhof, Schmöckwitz, Treptow-Köpenick, Berlin, 12527, Deutschland",52.3873544,13.6405,,,Th-Su 12:00-21:00,,,Schmöckwitz,{},Treptow-Köpenick,12527,V6401,11009009
Paulo Scutarro,restaurant,italian,"Paulo Scutarro, George-Grosz-Platz, Charlottenburg, Charlottenburg-Wilmersdorf, Berlin, 10707, Deutschland",52.5017624,13.3172838,,,,,,Charlottenburg,,Charlottenburg-Wilmersdorf,10707,V6402,11004004
TOAST'cu,cafe,,Adalbertstraße 96,52.5001529,13.4181752,,,,,,Kreuzberg,,Friedrichshain-Kreuzberg,,V6403,11002002
PuntaTime,cafe,,Pappelallee 3,52.5414125,13.4129863,,,,,,Prenzlauer Berg,,Pankow,,V6404,11003003
Bistro Lebenswelten,restaurant,,"Bistro Lebenswelten, 1, Schloßplatz, Friedrichswerder, Mitte, Berlin, 10178, Deutschland",52.5173981,13.4015454,https://www.humboldtforum.org/de/programm/dauerangebot/essen-und-trinken/lebenswelten-bistro-22193/,,10:00-19:00,,yes,Mitte,"{""Mo"": [[""10:00"", ""19:00""]], ""Tu"": [[""10:00"", ""19:00""]], ""We"": [[""10:00"", ""19:00""]], ""Th"": [[""10:00"", ""19:00""]], ""Fr"": [[""10:00"", ""19:00""]], ""Sa"": [[""10:00"", ""19:00""]], ""Su"": [[""10:00"", ""19:00""]]}",Mitte,10178,V6405,11001001
Kim999,restaurant,asian,"Mollstraße 31, 10249 Berlin",52.5250717,13.4212449,http://kim999.de,+493028879114,"Mo-Fr 11:30-22:00; Sa,Su 13:00-22:00",,yes,Friedrichshain,"{""Mo"": [[""11:30"", ""22:00""]], ""Tu"": [[""11:30"", ""22:00""]], ""We"": [[""11:30"", ""22:00""]], ""Th"": [[""11:30"", ""22:00""]], ""Fr"": [[""11:30"", ""22:00""]], ""Sa"": [[""13:00"", ""22:00""]], ""Su"": [[""13:00"", ""22:00""]]}",Friedrichshain-Kreuzberg,10249,V6406,11002002
Habibi Taal,cafe,,"Boddinstraße 59, 12053 Berlin",52.4806579,13.4327743,,,,,,Neukölln,,Neukölln,12053,V6407,11008008
Balkan Grill,restaurant,,"Balkan Grill, Badstraße, Gartenstadt Atlantic, Gesundbrunnen, Mitte, Berlin, 13357, Deutschland",52.5509868,13.3835947,,,,,,Gesundbrunnen,,Mitte,13357,V6408,11001001
Laila,cafe,,"Laila, Pepitapromenade, Hakenfelde, Spandau, Berlin, 13587, Deutschland",52.5638698,13.2147925,,,,,yes,Hakenfelde,,Spandau,13587,V6409,11005005
Dionysos,restaurant,greek,"Zabel-Krüger-Damm 35, 13469 Berlin",52.6099599,13.3304233,https://www.dionysos-berlin.de/,+493040398984,"Mo-Sa 12:00-23:30; Su,PH 12:00-23:00",,,Waidmannslust,"{""Mo"": [[""12:00"", ""23:30""]], ""Tu"": [[""12:00"", ""23:30""]], ""We"": [[""12:00"", ""23:30""]], ""Th"": [[""12:00"", ""23:30""]], ""Fr"": [[""12:00"", ""23:30""]], ""Sa"": [[""12:00"", ""23:30""]], ""Su"": [[""12:00"", ""23:00""]], ""PH"": [[""12:00"", ""23:00""]]}",Reinickendorf,13469,V6410,11012012
Sampor-Kaffee-Berlin,cafe,coffee_shop,"Ruppiner Chaussee 289, 13503 Berlin",52.618031,13.2409366,,,We-Su 12:00-18:00,,,Heiligensee,"{""We"": [[""12:00"", ""18:00""]], ""Th"": [[""12:00"", ""18:00""]], ""Fr"": [[""12:00"", ""18:00""]], ""Sa"": [[""12:00"", ""18:00""]], ""Su"": [[""12:00"", ""18:00""]]}",Reinickendorf,13503,V6411,11012012
Sushi für Hamburg,restaurant,sushi,"Pestalozzistraße 69, 10627 Berlin",52.5078171,13.3039379,,,"Mo,Tu,Th,Fr 12:00-22:00; We 17:00-22:00; Sa,Su 15:00-22:00",yes,no,Charlottenburg,"{""Mo"": [[""12:00"", ""22:00""]], ""Tu"": [[""12:00"", ""22:00""]], ""Fr"": [[""12:00"", ""22:00""]], ""We"": [[""17:00"", ""22:00""]], ""Sa"": [[""15:00"", ""22:00""]], ""Su"": [[""15:00"", ""22:00""]]}",Charlottenburg-Wilmersdorf,10627,V6412,11004004
Lehmann's Weinstube,bar,,"Lehmann's Weinstube, Heiligendammer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, Berlin, Teltow, 14199, Deutschland",52.4711417,13.2907314,https://www.lehmanns-stuben.de/weinstube/,,Mo-Su 17:00-18:00+,,,Schmargendorf,"{""Mo"": [[""17:00-18:00"", ""late""]], ""Tu"": [[""17:00-18:00"", ""late""]], ""We"": [[""17:00-18:00"", ""late""]], ""Th"": [[""17:00-18:00"", ""late""]], ""Fr"": [[""17:00-18:00"", ""late""]], ""Sa"": [[""17:00-18:00"", ""late""]], ""Su"": [[""17:00-18:00"", ""late""]]}",Charlottenburg-Wilmersdorf,14199,V6413,11004004
One More Chapter,restaurant,african;brunch;cake;bistro,"Sonntagstraße 26, 10245 Berlin",52.5062955,13.4653663,http://https://www.interkontinental.org/,+493058739462,Tu-Sa 12:00-20:00,,yes,Friedrichshain,"{""Tu"": [[""12:00"", ""20:00""]], ""We"": [[""12:00"", ""20:00""]], ""Th"": [[""12:00"", ""20:00""]], ""Fr"": [[""12:00"", ""20:00""]], ""Sa"": [[""12:00"", ""20:00""]]}",Friedrichshain-Kreuzberg,10245,V6414,11002002
Tasty Cuisine,restaurant,vietnamese,"Prager Platz 4, 10779 Berlin",52.4930054,13.3324062,,,11:00-23:00,,,Wilmersdorf,"{""Mo"": [[""11:00"", ""23:00""]], ""Tu"": [[""11:00"", ""23:00""]], ""We"": [[""11:00"", ""23:00""]], ""Th"": [[""11:00"", ""23:00""]], ""Fr"": [[""11:00"", ""23:00""]], ""Sa"": [[""11:00"", ""23:00""]], ""Su"": [[""11:00"", ""23:00""]]}",Charlottenburg-Wilmersdorf,10779,V6415,11004004
Comcha,restaurant,vietnamese,"Dresdener Straße 15, 10999 Berlin",52.5010071,13.4171057,,,Mo-Fr 11:30-23:00; Sa-Su 12:00-23:00,,no,Kreuzberg,"{""Mo"": [[""11:30"", ""23:00""]], ""Tu"": [[""11:30"", ""23:00""]], ""We"": [[""11:30"", ""23:00""]], ""Th"": [[""11:30"", ""23:00""]], ""Fr"": [[""11:30"", ""23:00""]], ""Sa"": [[""12:00"", ""23:00""]], ""Su"": [[""12:00"", ""23:00""]]}",Friedrichshain-Kreuzberg,10999,V6416,11002002
Kanchi,restaurant,indian;tibetian,"Lübbener Straße 30, 10997 Berlin",52.4982891,13.4361271,,,,,,Kreuzberg,,Friedrichshain-Kreuzberg,10997,V6417,11002002
meet me halfway,restaurant,persian,"Zinnowitzer Straße 5, 10115 Berlin",52.5317933,13.3831649,https://www.meetmehalfway.berlin/catering-berlin?gad_source=1&gad_campaignid=21555516399&gbraid=0AAAAA-F272Pw85WdVXkOLxFulOspZXNeW,,"Mo-Fr 08:00-21:00; Sa,Su,PH 09:00-21:00",,limited,Mitte,"{""Mo"": [[""08:00"", ""21:00""]], ""Tu"": [[""08:00"", ""21:00""]], ""We"": [[""08:00"", ""21:00""]], ""Th"": [[""08:00"", ""21:00""]], ""Fr"": [[""08:00"", ""21:00""]], ""Sa"": [[""09:00"", ""21:00""]], ""Su"": [[""09:00"", ""21:00""]], ""PH"": [[""09:00"", ""21:00""]]}",Mitte,10115,V6418,11001001
Hanoi Aroma,restaurant,vietnamese,Kirchstraße 2,52.524252,13.3492163,,,"Mo-Fr 11:00-22:00; PH,Sa,Su 15:00-22:00",,no,Moabit,"{""Mo"": [[""11:00"", ""22:00""]], ""Tu"": [[""11:00"", ""22:00""]], ""We"": [[""11:00"", ""22:00""]], ""Th"": [[""11:00"", ""22:00""]], ""Fr"": [[""11:00"", ""22:00""]], ""PH"": [[""15:00"", ""22:00""]], ""Sa"": [[""15:00"", ""22:00""]], ""Su"": [[""15:00"", ""22:00""]]}",Mitte,,V6419,11001001
Chimneys,cafe,,"Brunnenstraße 173, 10119 Berlin",52.532919,13.3984528,https://chimneys-cafe.com,+493047374622,Mo-Su 13:00-22:00,yes,no,Mitte,"{""Mo"": [[""13:00"", ""22:00""]], ""Tu"": [[""13:00"", ""22:00""]], ""We"": [[""13:00"", ""22:00""]], ""Th"": [[""13:00"", ""22:00""]], ""Fr"": [[""13:00"", ""22:00""]], ""Sa"": [[""13:00"", ""22:00""]], ""Su"": [[""13:00"", ""22:00""]]}",Mitte,10119,V6420,11001001
Kantine Sorgenfrei e.V.,restaurant,,"Kantine Sorgenfrei e.V., Mittelweg, Sorgenfrei, Britz, Neukölln, Berlin, Teltow, 12347, Deutschland",52.4513308,13.4185753,,,"Mo-Tu,Th-Fr 15:00-21:00; We off; Sa 13:00-20:00; Su 10:00-15:00",,,Britz,"{""Mo"": [[""15:00"", ""21:00""]], ""Tu"": [[""15:00"", ""21:00""]], ""Sa"": [[""13:00"", ""20:00""]], ""Su"": [[""10:00"", ""15:00""]]}",Neukölln,12347,V6421,11008008
Kin Za,restaurant,georgian,"Krausnickstraße 23, 10115 Berlin",52.5249117,13.3958377,https://kinza.metro.bar/?lang=de,,Mo-Su 10:00-22:30,,yes,Mitte,"{""Mo"": [[""10:00"", ""22:30""]], ""Tu"": [[""10:00"", ""22:30""]], ""We"": [[""10:00"", ""22:30""]], ""Th"": [[""10:00"", ""22:30""]], ""Fr"": [[""10:00"", ""22:30""]], ""Sa"": [[""10:00"", ""22:30""]], ""Su"": [[""10:00"", ""22:30""]]}",Mitte,10115,V6422,11001001
Bubble Tea Bar,cafe,bubble_tea,"Rheinstraße 40, 12161 Berlin",52.4650358,13.3289005,,,,,,Steglitz,,Steglitz-Zehlendorf,12161,V6423,11006006
Bolinas,cafe,,"Manfred-von-Richthofen-Straße 16, 12101 Berlin",52.4832915,13.3820845,https://www.bolinas.berlin/,+493033851040,,,,Tempelhof,,Tempelhof-Schöneberg,12101,V6424,11007007
Coffee Fellows,cafe,coffee_shop,"Coffee Fellows, Tunnel Tiergarten Spreebogen, Europacity, Moabit, Mitte, Berlin, 10557, Deutschland",52.5237386,13.3692951,,,,yes,yes,Moabit,,Mitte,10557,V6425,11001001
Someone loves you,cafe,,"Someone loves you, Goltzstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland",52.4901426,13.3533786,,,,,,Schöneberg,,Tempelhof-Schöneberg,10781,V6426,11007007
Café Apostel,cafe,,"Wilhelmsruher Damm 159, 13439 Berlin",52.5962068,13.3531318,http://apg-berlin.de/cafeapostel/,+4930409989120,Tu-Fr 9:00-14:00,,,Märkisches Viertel,"{""Tu"": [[""09:00"", ""14:00""]], ""We"": [[""09:00"", ""14:00""]], ""Th"": [[""09:00"", ""14:00""]], ""Fr"": [[""09:00"", ""14:00""]]}",Reinickendorf,13439,V6427,11012012
Saigon Bowl,restaurant,asian;japanese;vietnamese,"Lehrter Straße 48 C, 10557 Berlin",52.5351454,13.3579158,https://saigonbowl.de/,+4915221719999;+493050947278,Mo-Su 11:30-22:00,,no,Moabit,"{""Mo"": [[""11:30"", ""22:00""]], ""Tu"": [[""11:30"", ""22:00""]], ""We"": [[""11:30"", ""22:00""]], ""Th"": [[""11:30"", ""22:00""]], ""Fr"": [[""11:30"", ""22:00""]], ""Sa"": [[""11:30"", ""22:00""]], ""Su"": [[""11:30"", ""22:00""]]}",Mitte,10557,V6428,11001001
Concierge Coffee,cafe,,"Concierge Coffee, Lützowstraße, Tiergarten, Mitte, Berlin, 10785, Deutschland",52.5028072,13.3662512,https://www.conciergecoffee.de/,,Mo-Fr 08:00-17:30; Sa 10:00-17:00,,no,Tiergarten,"{""Mo"": [[""08:00"", ""17:30""]], ""Tu"": [[""08:00"", ""17:30""]], ""We"": [[""08:00"", ""17:30""]], ""Th"": [[""08:00"", ""17:30""]], ""Fr"": [[""08:00"", ""17:30""]], ""Sa"": [[""10:00"", ""17:00""]]}",Mitte,10785,V6429,11001001
Cafe Dreizehn,cafe,,Grüntaler Straße 13,52.5523695,13.3872908,,,"Tu-Th 09:00-20:00; Fr 09:00-22:00; Su, PH 10:00-20:00; Sa 10:00-22:00",,no,Gesundbrunnen,"{""Fr"": [[""09:00"", ""22:00""]], ""Su"": [[""10:00"", ""20:00""]], ""PH"": [[""10:00"", ""20:00""]], ""Sa"": [[""10:00"", ""22:00""]]}",Mitte,,V6430,11001001
Kleine Charlotte,restaurant,,"Holtzendorffstraße 1, 14057 Berlin",52.5049501,13.294358,,,,,,Charlottenburg,,Charlottenburg-Wilmersdorf,14057,V6431,11004004
