original_id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at
1360,Kita Sonnenblume,"Schwebelstraße 22, 12305 Berlin",12305.0,Lichtenrade,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1361,Kita der Ev. Kirchengem. Alt-Reinickendorf,"Stegeweg 5-11, 13407 Berlin",13407.0,Reinickendorf,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1362,Kita FritzKids,Unknown,Unknown,Nan,Unknown,Unknown,BOOT gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1363,Kita Rathausstraße,"Rathausstraße 84, 12105 Berlin",12105.0,Mariendorf,Unknown,Unknown,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1364,Die Kindergärtnerei,"Briesingstraße 30, 12307 Berlin",12307.0,Lichtenrade,Unknown,Unknown,Die Kindergärtnerei e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1365,Kita Kinderland,"Simplonstraße 18, 10245 Berlin",10245.0,Friedrichshain,Unknown,Unknown,BIK,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1366,HortEins,Unknown,Unknown,Nan,Unknown,Unknown,Pankower Früchtchen gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1367,Evangelische Kita Gethsemane,"Greifenhagener Straße 2, 10437 Berlin",10437.0,Nan,Unknown,Unknown,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1368,Kindergarten Schützenstraße,"Schützenstraße 133, 13127 Berlin",13127.0,Nan,Unknown,Unknown,Kindergärten NordOst,85.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1369,Kinderhaus Eigensinn,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1370,Evangelische Kita Coretta King,"Bohm-Schuch-Weg 9, 12351 Berlin",12351.0,Nan,Unknown,Unknown,Evangelischer Verband für Kita und Familie,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1371,Kita Emser Straße,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1372,Kita Afrikanische Straße,Unknown,Unknown,Nan,Unknown,Unknown,Kinder im Kiez,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1373,Kita Seestraße,"Seestraße 90, 13347 Berlin",13347.0,Nan,Unknown,Unknown,Kinder im Kiez GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1374,"Kita ""Kiek mal""","Dessauer Straße 4A, 12689 Berlin",12689.0,Marzahn,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1375,nan,Unknown,Unknown,Nan,Unknown,Unknown,Klax gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1376,Kita „Ravelin“,"Wesenberger Ring 1b, 12359 Berlin",12359.0,Britz,Unknown,Unknown,Familienzitadelle gGmbh,50.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1377,Kita KnirpsenLand,"Roelckestraße 60, 13086 Berlin",13086.0,Weißensee,Unknown,Unknown,Bürgerhaus BüHa gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1378,Kita Spitzerstraße,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1379,"Kita Knollstraße ""An der Ritterburg""","Knollstraße 73, 12355 Berlin",12355.0,Rudow,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1380,Kita Augustenburger Platz,"Augustenburger Platz 1, 13353 Berlin",13353.0,Wedding,Unknown,Unknown,INA.KINDER.GARTEN,118.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1381,Kita Paradies für Kinder,Unknown,Unknown,Nan,Unknown,Unknown,Jugend- und Sozialwerk,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1382,The Animal House,Unknown,Unknown,Nan,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1383,Die wilden Westender,"Flatowallee 16, 14055 Berlin",14055.0,Westend,Unknown,Unknown,EKT - Die wilden Westender e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1384,Kindergarten Osloer Straße,"Osloer Straße 105 d, 13359 Berlin",13359.0,Nan,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1385,Kindergarten Freienwalder Straße,"Freienwalder Straße 19C, 13359 Berlin",13359.0,Gesundbrunnen,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1386,Evangelische Kita Stephanus,"Soldiner Straße 21, 13359 Berlin",13359.0,Gesundbrunnen,Unknown,Unknown,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1387,Kita Nordbahnstraße,"Nordbahnstraße 15 - 16, 13359 Berlin",13359.0,Gesundbrunnen,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1388,Kita Spiel-und Erlebniswelt,"Andreasstraße 37, 10243 Berlin",10243.0,Nan,Unknown,Unknown,JUS Jugend- und Sozialwerk gemeinnützige GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1389,Kita Weserwichtel,"Weserstraße 106, 12059 Berlin",12059.0,Neukölln,Unknown,Unknown,"Internationaler Bund (IB) Freier Träger der Jugend-, Sozial- und Bildungsarbeit e.V.",Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1390,Kita am Spektesee,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1391,"Kita - Nippeser Straße ""Am Wäldchen""","Nippeser Straße 20, 12524 Berlin",12524.0,Altglienicke,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1392,IntegrationsKITA Hand in Hand,"Salvador-Allende-Straße 47-49, 12559 Berlin",12559.0,Köpenick,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1393,Kinderladen,"Emdener Straße 47, 10551 Berlin",10551.0,Moabit,Unknown,Unknown,Pädagogisches Arbeitskollektiv e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1394,Kita Scharnweberstraße,"Scharnweberstraße 23, 10247 Berlin",10247.0,Nan,Unknown,Unknown,oXxymoron gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1395,KiTa Waldstraße,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1396,Kita Sprachvielfalt,Unknown,Unknown,Nan,Unknown,Unknown,Jugend- und Sozialwerk,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1397,Kita Wirsi-Kids,Unknown,Unknown,Nan,Unknown,Unknown,Kinder in Bewegung gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1398,Kita & Familienzentrum Wasserwerkstraße 3,Unknown,Unknown,Nan,Unknown,Unknown,Humanistischer Verband Berlin-Brandenburg,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1399,Kita An den Achterhöfen,"An den Achterhöfen 1, 12349 Berlin",12349.0,Buckow,Unknown,Unknown,Kindertagesstätten SüdOst,135.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1400,Kita am Wald,"Hakenfelder Straße 34, 13587 Berlin",13587.0,Hakenfelde,Unknown,Unknown,Orte für Kinder GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1401,Kita Bülowstraße,"Bülowstraße 36, 10783 Berlin",10783.0,Schöneberg,Unknown,Unknown,INA.KINDER.GARTEN,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1402,Villa Purzelbaum,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1403,Kita Münsinger Straße,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1404,Kita Am Bullengraben,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1405,Kindertagesstätte Vier Jahreszeiten,"Gustelstraße 20E, 12524 Berlin",12524.0,Altglienicke,Unknown,Unknown,Sozialdiakonische Arbeit Lichtenberg-Oberspree GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1406,Kita Gatower Straße,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1407,Kita Jungadler,"Tirschenreuther Ring 69, 12279 Berlin",12279.0,Marienfelde,Unknown,Unknown,Kita Jungadler e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1408,Kita Kasimir,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1409,Milchzahnbande,Unknown,Unknown,Nan,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1410,Bullerbü e.V.,"Zermatter Straße 19D, 13407 Berlin",13407.0,Reinickendorf,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1411,Kita Lutherhaus,Unknown,Unknown,Nan,Unknown,Unknown,Evangelische Luther-Kirchengemeinde Alt-Reinickendorf,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1412,Kita Lichtenberger Straße 32/33,"Lichtenberger Straße 32/33, 10179 Berlin",10179.0,Mitte,Unknown,Unknown,Kindergärten City,190.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1413,Kita Boelckestraße,"Boelckestraße 104, 12101 Berlin",12101.0,Tempelhof,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1414,"Kita ""Zum Hasenhügel""",Unknown,Unknown,Nan,Unknown,Unknown,Humanistische Kindertagesstätten,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1415,"Kindergarten ""Naseweis""","Waldheimer Straße 18-20, 12627 Berlin",12627.0,Nan,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1416,Kita Elementa,Unknown,Unknown,Nan,Unknown,Unknown,KIDclever gUG,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1417,Kita Mariä Himmelfahrt,"Sakrower Landstraße 56-58, 14089 Berlin",14089.0,Kladow,Unknown,Unknown,Caritas Familien- und Jugendhilfe gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1418,Kita Hochkirchstraße,"Hochkirchstraße 15-18, 10829 Berlin",10829.0,Nan,Unknown,Unknown,FiPP e.V. - Fortbildungsinstitut für die pädagogische Praxis,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1419,Kindertagespflege Hinzmann,"Lehnestraße 38, 12621 Berlin",12621.0,Kaulsdorf,Unknown,Unknown,Petra und Norbert Hinzmann,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1420,Montessori Preschool,"Taylorstraße 16, 14195 Berlin",14195.0,Dahlem,Unknown,Unknown,Montessori-Verein Berlin-Dahlem e. V.,22.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1421,Kindergarten Huttenstraße 22A,Unknown,Unknown,Nan,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1422,Kita Roelckespatzen,"Roelckestraße 117, 13086 Berlin",13086.0,Nan,Unknown,Unknown,Bürgerhaus BüHa gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1423,Villa Seegarten,"Große Seestraße 5, 13086 Berlin",13086.0,Weißensee,Unknown,Unknown,Kindergärten NordOst,50.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1424,Kita Rappelkiste,"Liebermannstraße 20-22, 13088 Berlin",13088.0,Nan,Unknown,Unknown,MAHALE gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1425,EKT - Kinderhaus Waldschulallee e.V.,"Waldschulallee 75, 14055 Berlin",14055.0,Westend,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1426,Kita Lynarstraße,"Lynarstraße 10-12, 13353 Berlin",13353.0,Wedding,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1427,Kita Wirbelzwirbel,Unknown,Unknown,Nan,Unknown,Unknown,Käpt'n Browser gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1428,Kita „Indianerzwerge“,"Heesestraße 12, 12683 Berlin",12683.0,Biesdorf,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1429,Kita Findefuchs,"Lindenstraße 35, 12555 Berlin",12555.0,Köpenick,Unknown,Unknown,FindeFuchs gUG,41.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1430,Kita Methfesselstraße 14,Unknown,Unknown,Nan,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1431,Kita Lingulino,"Solmsstraße 1, 10961 Berlin",10961.0,Nan,Unknown,Unknown,Arbeiterwohlfahrt Kreisverband Berlin Spree-Wuhle e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1432,Kita Ringbahnstraße,"Ringbahnstraße 47, 12099 Berlin",12099.0,Tempelhof,Unknown,Unknown,Kindertagesstätten Berlin Süd-West,183.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1433,Kita der Kath. Kirchengem. Herz Jesu,"Templerzeile 15, 12099 Berlin",12099.0,Tempelhof,Unknown,Unknown,Unknown,85.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1434,nan,"Fehrbelliner Straße 51, 10119 Berlin",10119.0,Mitte,Unknown,Unknown,El Mundo de los Ninos e.V.,65.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1435,Kita Hoppetosse,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1436,Kita Tausendfüßchen,"Liebigstraße 30/31, 10247 Berlin",10247.0,Friedrichshain,Unknown,Unknown,Arbeiterwohlfahrt Kreisverband Berlin Spree-Wuhle e. V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1437,Kita Weidenkätzchen,Unknown,Unknown,Nan,Unknown,Unknown,Arbeiterwohlfahrt Kreisverband Berlin Spree-Wuhle e. V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1438,Kita Wasserflöhe,"An der Kieler Brücke 31, 10115 Berlin",10115.0,Mitte,Unknown,Unknown,Johanniter-Unfall-Hilfe e.V.,60.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1439,Kita Silbersteinstraße,"Silbersteinstraße 121, 12051 Berlin",12051.0,Nan,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1440,Kita Schneckenhaus,"Neumannstraße 7, 13189 Berlin",13189.0,Nan,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1441,Kita Offensive Krümel,"Bouchéstraße 25A, 12435 Berlin",12435.0,Alt-Treptow,Unknown,Unknown,offensiv '91 e.V.,125.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1442,Kita II der Evangelischen Paulus-Kirchengemeinde Tempelhof,"Badener Ring 27/29, 12101 Berlin",12101.0,Tempelhof,Unknown,Unknown,Unknown,86.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1443,Kita Hummelflug,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1444,Kindertagesstätte Villa Milla,"Gotlindestraße 54, 10365 Berlin",10365.0,Lichtenberg,Unknown,Unknown,FamilyandCare gGmbH,180.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1445,Kita Rathenower Straße 15,"Rathenower Straße 15, 10559 Berlin",10559.0,Nan,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1446,Kita Alt-Müggelheim,"Alt-Müggelheim 10, 12559 Berlin",12559.0,Nan,Unknown,Unknown,"Kindertagesstätten SüdOst, Eigenbetrieb von Berlin",Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1447,Mullewapp,"Zwinglistraße 18-19, 10555 Berlin",10555.0,Nan,Unknown,Unknown,Mullewapp e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1448,EKT - Eltern-Kinder-Spielkreis Lortzingstraße e.V.,"Lortzingstraße 16, 12307 Berlin",12307.0,Lichtenrade,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1449,Kindergarten La Cigale,"Matthieustraße 12, 13127 Berlin",13127.0,Französisch Buchholz,Unknown,Unknown,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1450,Kita Flanaganstraße,"Flanaganstraße 45, 14195 Berlin",14195.0,Nan,Unknown,Unknown,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1451,Kita am Schlosspark,"Tschaikowskistraße 12, 13156 Berlin",13156.0,Niederschönhausen,Unknown,Unknown,Vielfar-Kita gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1452,Kita der Katholischen Kirchengemeinde Sankt Maria Magdalena,"Boris-Pasternak-Weg 16-20, 13156 Berlin",13156.0,Niederschönhausen,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1453,Waldorf-Kindergarten Pankow,"Majakowskiring 13/15, 13156 Berlin",13156.0,Niederschönhausen,Unknown,Unknown,Waldorf-Kindergarten Berlin-Pankow e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1454,Kita am Karpfenteich,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1455,Kita Hoppetosse,"Hauptstraße 6T, 10317 Berlin",10317.0,Rummelsburg,Unknown,Unknown,Land Berlin; Kindergärten Nordost,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1456,Kita Schwanheimer Straße,"Schwanheimer Straße 1-7, 12099 Berlin",12099.0,Tempelhof,Unknown,Unknown,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1457,Kita Mariendorfer Weg,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1458,Kindertagesstätte Regenbogenland,"Toeplerstraße 5, 13627 Berlin",13627.0,Charlottenburg-Nord,Unknown,Unknown,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-West,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1459,Kita Bernhard-Lichtenberg-Straße 20,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1460,Kita Debora,Unknown,Unknown,Nan,Unknown,Unknown,Evangelischer Kirchenkreis Neukölln,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1461,Kita Knollstraße,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1462,Kita Focus Familie,"Hermannstraße 135a, 12051 Berlin",12051.0,Nan,Unknown,Unknown,Jugend- und Sozialwerk,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1463,Kita Die Kleinen Entdecker,"Strausberger Straße 49, 10243 Berlin",10243.0,Friedrichshain,Unknown,Unknown,Käpt'n Browser gGmbH,80.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1464,Kita Fröbelspatzen,"Palisadenstraße 30, 10243 Berlin",10243.0,Friedrichshain,Unknown,Unknown,FRÖBEL Bildung und Erziehung,225.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1465,Kita Menschenskinder,"Fürstenwalder Straße 30, 10243 Berlin",10243.0,Friedrichshain,Unknown,Unknown,Menschenskinder Berlin gGmbH,80.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1466,Kita Paliluga,"Palisadenstraße 33, 10243 Berlin",10243.0,Friedrichshain,Unknown,Unknown,Kindergärten City,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1467,Kita Sonneninsel,Unknown,Unknown,Nan,Unknown,Unknown,Gemeinnützige BOOT GmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1468,Kita Bambini Oase,"Anton-Saefkow-Straße 64B, 10407 Berlin",10407.0,Prenzlauer Berg,Unknown,Unknown,Mahale gGnbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1469,Kita Sternengarten,"Hobrechtstraße 32, 12047 Berlin",12047.0,Nan,Unknown,Unknown,Edura Kindertagesstätten Yuvam gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1470,Kita Tabea,"Sonnenallee 311, 12057 Berlin",12057.0,Neukölln,Unknown,Unknown,Evangelische Kirchengemeinde Rixdorf,77.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1471,Die Bunte Wille,"Hallesche Straße 20, 10963 Berlin",10963.0,Kreuzberg,Unknown,Unknown,Bezirksamt Friedrichshain-Kreuzberg,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1472,Kita Wasserschlösschen,"Wassersportallee 4, 12527 Berlin",12527.0,Grünau,Unknown,Unknown,offensiv'91,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1473,Kita Mittelstraße,Unknown,Unknown,Nan,Unknown,Unknown,Kindertagesstätten Berlin Süd-West,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1474,Kita Fantasia,"Hermann-Schmidt-Weg 7, 13589 Berlin",13589.0,Falkenhagener Feld,Unknown,Unknown,FIPP e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1475,Ev. Kindertagesstätte im Falkenhagener Feld,"Siegener Straße 50, 13583 Berlin",13583.0,Falkenhagener Feld,Unknown,Unknown,Evangelische Jeremia-Kirchengemeinde,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1476,Kita Remscheider Straße,"Remscheider Straße 39, 13583 Berlin",13583.0,Falkenhagener Feld,Unknown,Unknown,Kindertagesstätten Nordwest,130.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1477,Kita Fontanepromenade,Unknown,Unknown,Nan,Unknown,Unknown,Unknown,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1478,Kita Die kleinen Füchse,"Rudower Straße 39, 12557 Berlin",12557.0,Köpenick,Unknown,Unknown,Käpt'n Browser gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1479,Evangelische Kindertagesstätte der Sankt-Laurentius-Kirchengemeinde Köpenick,"Rudower Straße 23, 12557 Berlin",12557.0,Köpenick,Unknown,Unknown,Evangelische Sankt-Laurentius-Kirchengemeinde Köpenick,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1480,Kindergarten Parchimer Allee,"Parchimer Allee 2, 12359 Berlin",12359.0,Nan,Unknown,Unknown,Vereinigung für Jugendhilfe Berlin e.V.,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1481,Kita Ortolanweg,Unknown,Unknown,Nan,Unknown,Unknown,"Kindertagesstätten SüdOst, Eigenbetrieb von Berlin",Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1482,Kita Rosengarten,"Pestalozzistraße 29, 12623 Berlin",12623.0,Mahlsdorf,Unknown,Unknown,Jugendwerk Aufbau Ost gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1483,Kinderhaus Emrichstraße,"Emrichstraße 51, 12587 Berlin",12587.0,Friedrichshagen,Unknown,Unknown,Kindertagesstätten SüdOst,75.0,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1484,Evangelische Kita Friedrichshagen,"Peter-Hille-Straße 99, 12587 Berlin",12587.0,Friedrichshagen,Unknown,Unknown,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1485,Kita Müggelzwerge,"Peter-Hille-Straße 4, Berlin",Unknown,Friedrichshagen,Unknown,Unknown,Arbeiterwohlfahrt Berlin,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
1486,Kita Traumzauberland,"Peter-Hille-Straße 30, 12587 Berlin",12587.0,Friedrichshagen,Unknown,Unknown,Berliner Traumzauberland gGmbH,Unknown,openstreetmap,2025-08-18 07:49:16,2025-08-18 07:49:16
