id,name,address,postal_code,district,latitude,longitude,operator,capacity,source,created_at,updated_at
402,Kita St. Norbert,"Dominicusstraße 19 a, 10823 Berlin",10823,Schöneberg,52.4826405,13.3472233,Katholische Kirchengemeinde St. Norbert,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
403,Kita St. Laurentius,"Bandelstraße 41, 10559 Berlin",10559,Moabit,52.5271357,13.3497034,Katholische Pfarrgemeinde St.Laurentius Berlin-Mitte,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
404,Kindertagesstätte Sankt Kamillus,"Klausenerplatz 13, 14059 Berlin",14059,Charlottenburg,52.5176755,13.2911362,Katholische Kirchengemeinde Sankt Kamillus,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
405,Kindertagesstätte St. Markus,Unknown,Unknown,Nan,52.5492675,13.164417,Kindertagesstätte St. Markus e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
406,Kita St. Ludwig,"Ludwigkirchplatz 10, 10719 Berlin",10719,Wilmersdorf,52.4969908,13.3215536,Kirchengemeinde St. Ludwig,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
407,Kita St. Marien,"Klemkestraße 5, 13409 Berlin",13409,Reinickendorf,52.5744341,13.3603713,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
408,Katholische Kindertagesstätte St. Elisabeth,"Kolonnenstraße 40, 10829 Berlin",10829,Schöneberg,52.4853255,13.3655809,Katholische Kirchengemeinde St. Matthias,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
409,Kita der Kath. Kirchengem. St. Josef,Unknown,Unknown,Nan,52.5509194,13.4469553,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
410,Kita der Kath. Kirchengem. St. Josef,Unknown,Unknown,Nan,52.599454,13.295068,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
411,Kita der Katholischen Kirchengemeinde Sankt Bernhard,Unknown,Unknown,Nan,52.5758692,13.2842073,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
412,Kita der Kath. Kirchengem. St. Benedikt,Unknown,Unknown,Nan,52.4402934,13.3412804,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
413,Kita Sankt Augustinus,"Dänenstraße 17/18, 10439 Berlin",10439,Prenzlauer Berg,52.5507495,13.4066885,Verein der Freunde der katholischen Kindertagesstätte St. Augustinus in Berlin-Prenzlauer Berg (Pankow) e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
414,Kita St. Dominicus,"Lipschitzallee 74, 12353 Berlin",12353,Gropiusstadt,52.4243875,13.4613151,Katholische Kirchengemeinde St. Dominicus,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
415,Kita der Kath. Kirchengem. St. Clara,"Kienitzer Straße 18, 12053 Berlin",12053,Neukölln,52.4774043,13.4359698,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
416,Hort Arche Noah,"Waldenserstraße 27, 10551 Berlin",10551,Moabit,52.528367,13.3348938,Interkultureller Schülerhort SoLe e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
417,Kita Schmetterling,"Turmstraße 71, 10551 Berlin",10551,Moabit,52.5268144,13.3322242,AWO Berlin-Mitte e.V.,50.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
418,Kita Regenbogenhaus,Unknown,Unknown,Nan,52.5801306,13.4271914,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
419,Kita Waldmäuse e.V.. Waldabschnitt Konradshöhe/Reiherberg,"Rabenstraße 41, 13505 Berlin",13505,Konradshöhe,52.5831037,13.2363109,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
420,Casa Fantasia,Unknown,Unknown,Nan,52.5358794,13.3990849,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
421,Kita Wassertropfen,"Oranienstraße 192, 10999 Berlin",10999,Kreuzberg,52.50011,13.4222214,AWO Kreisverband Berlin-Mitte e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
422,Kita Traumhaus,"Regattastraße 130, 12527 Berlin",12527,Grünau,52.4172204,13.5803479,Berliner Spatzen gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
423,Kita Kobolde,"Beethovenstraße 34, 12247 Berlin",12247,Lankwitz,52.4382483,13.3308424,Mittelhof e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
424,Kindergarten der Baptistengemeinde Steglitz,"Rothenburgstraße 13, 12165 Berlin",12165,Steglitz,52.4561832,13.3147551,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
425,Kita/BIK e.V.,Unknown,Unknown,Nan,52.5659011,13.5194538,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
426,Kita/Akila e.V.,Unknown,Unknown,Nan,52.5478302,13.3650666,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
427,Kita Bunte Burg,"Christburger Straße 13, 10405 Berlin",10405,Prenzlauer Berg,52.5350591,13.4277548,Christburg Campus gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
428,Kita Pannierstraße,"Pannierstraße 6, 12047 Berlin",12047,Neukölln,52.4866199,13.4310092,Forum Soziale Dienste Kita I GmbH,45.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
429,Kita Moa,Unknown,Unknown,Nan,52.5322969,13.3347441,Forum Soziale Dienste Kita1 GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
430,Kita Forum Soziale Dienste e.V.,"Weserstraße 26/27, 12045 Berlin",12045,Neukölln,52.4864544,13.4339539,Forum Soziale Dienste Kita I GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
431,Kita Mäusekiste,Unknown,Unknown,Nan,52.595595,13.3415557,Forum Soziale Dienste,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
432,Kita/Ev. Kirchenkreis Pankow,Unknown,Unknown,Nan,52.6083527,13.4340028,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
433,Evangelische Kita Arche,"Zossener Straße 22a, 10961 Berlin",10961,Kreuzberg,52.4899962,13.3937449,Evangelischer Kirchenkreisverband für Kindertageseinrichtungen Berlin Mitte-Nord,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
434,Kita des Pestalozzi-Fröbel-Hauses,Unknown,Unknown,Charlottenburg,52.5179968,13.2981777,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
435,Freche Früchtchen,"Paul-Robeson-Straße 12, 10439 Berlin",10439,Prenzlauer Berg,52.552623,13.4094616,KUBIBE.Berlin gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
436,Kita Hand in Hand - El Ele / AWO,Unknown,Unknown,Nan,52.4750341,13.4245253,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
437,Kita Drei-Käse-Hoch,"Beethovenstraße 34, 12247 Berlin",12247,Lankwitz,52.4379236,13.3310448,Mittelhof e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
438,Kita el caracol/gestaltpäd. Kindergarten e.V.,Unknown,Unknown,Nan,52.4908244,13.3043425,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
439,Kita Kick/Verein Stadtteil VHS e.V.,"Monumentenstraße 3, 10829 Berlin",10829,Schöneberg,52.4881596,13.3649778,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
440,Kita Kinder-Treff,"Földerichstraße 67, 13595 Berlin",13595,Wilhelmstadt,52.5240603,13.1947021,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
441,Kita Kastanie/AWO,Unknown,Unknown,Nan,52.4954569,13.4322006,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
442,Kita P'tits Loups,"Eldenaer Straße 44, 10247 Berlin",10247,Prenzlauer Berg,52.5201881,13.4615939,Elterninitiative,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
443,Kita Kaiserstuhl,"Kaiserstuhlstraße 25, 14129 Berlin",14129,Schlachtensee,52.4367939,13.2134727,Mittelhof e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
444,Kita Putte,"Prinzenallee 24, 13359 Berlin",13359,Gesundbrunnen,52.5565884,13.385136,Putte e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
445,Kita Sachensucher,"Antwerpener Straße 40-42, 13353 Berlin",13353,Wedding,52.5469066,13.3515249,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
446,Kita/urban-consult gGmbH,"Wustrower Straße 40-50, 13051 Berlin",13051,Neu-Hohenschönhausen,52.571208,13.5038638,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
447,Kita/VAK-Verein zur Betreuung ausländischer und deutscher Kinder e.V.,"Oranienstraße 4, 10997 Berlin",10997,Kreuzberg,52.499723,13.4254319,VAK e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
448,Hort L.i.ma. e.V.,"Prechtlstraße 21-23, 12277 Berlin",12277,Marienfelde,52.4164048,13.3725083,L.i.Ma e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
449,Kita/Verein Stadtteil VHS e.V.,Unknown,Unknown,Nan,52.4952999,13.3593122,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
450,Kita/Verein StadtteilVHS e.V.,"Goebenstraße 8, 10783 Berlin",10783,Schöneberg,52.4936182,13.3640013,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
451,Kita Freies Bildungswesen,Unknown,Unknown,Nan,52.4970659,13.3830954,Verein zur Förderung eines freien Erziehungs- und Bildungswesens e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
452,Kindergarten der Freien Waldorfschule Berlin-Südost,Unknown,Unknown,Nan,52.4525783,13.5343206,Waldorfpädagogik in Berlin-Südost e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
453,Kindergarten Max und Moritz,"Kärntener Straße 27, 10827 Berlin",10827,Schöneberg,52.479746,13.3476724,Europa-Kindergarten gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
454,MINI-KIDS mit GRIPS Kita e.V.,Unknown,Unknown,Nan,52.616542,13.3146358,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
455,Elterninitiativ-Kindertagesstätte am Schillerpark,"Türkenstraße 15, 13349 Berlin",13349,Wedding,52.5549151,13.3494033,Pädagogische Initiative EKT am Schillerpark e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
456,Hauptstadtkinder,"Putbusser Straße 30, 13355 Berlin",13355,Gesundbrunnen,52.5466703,13.3917748,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
457,Hort (EFöB),Unknown,Unknown,Nan,52.4303592,13.3409732,Paul-Schneider-Grundschule,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
458,Schülerladen Drachenhöhle/IKT Stadtindianer e.V.,Unknown,Unknown,Tempelhof,52.4560109,13.3783613,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
459,Kinderladen Amsel,"Ebersstraße 40, 10827 Berlin",10827,Schöneberg,52.4787339,13.3463766,EKT Amsel e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
460,SchülerInnenladen Oberschöneweide e.V.,Unknown,Unknown,Nan,52.4661098,13.5110869,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
461,Kinderladen Spandau e.V.,"Plantage 8, 13597 Berlin",13597,Spandau,52.5323176,13.2021686,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
462,Schüler- und Kinderladen Spandau e.V.,Unknown,Unknown,Nan,52.5467746,13.2077394,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
463,Kinderhaus Steglitz,Plantagenstraße 1,Unknown,Steglitz,52.4542334,13.3292073,Montessori & Friends Education gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
464,Schülerladen Phönix,"Pfalzburger Straße 9, 10719 Berlin",10719,Wilmersdorf,52.4984125,13.3224773,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
465,Kita Tiponi,"Friedrich-Franz-Straße 12, 12103 Berlin",12103,Tempelhof,52.4596076,13.3786879,IKT Stadtindianer e.V.,100.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
466,Kita Mojak Mini,"Podewilsstraße 2, 12103 Berlin",12103,Tempelhof,52.4650062,13.3771119,IKT Stadtindianer e.V.,15.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
467,Schülerladen Zehlendorfer Feuerkäfer,"Wilskistraße 78, 14163 Berlin",14163,Zehlendorf,52.445743,13.2472386,Schülerladen Zehlendorfer Feuerkäfer e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
468,Kita Berliner Spatzen,"Hähnelstraße 15a, 12159 Berlin",12159,Friedenau,52.4757679,13.3380896,Verein zur Förderung der Mehrsprachigkeit e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
469,Kita Pusteblume!,"Otto-Krüger-Zeile 6, 12459 Berlin",12459,Oberschöneweide,52.467184,13.5067504,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
470,Kita Zwergenvilla,"Otto-Krüger-Zeile 4, 12459 Berlin",12459,Oberschöneweide,52.4673186,13.5071803,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
471,Kita/Johannischen Sozialwerk e.V.,"Bismarckallee 22, 14193 Berlin",14193,Grunewald,52.4864321,13.2761502,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
472,Unknown,"Adalbertstraße 87, 10997 Berlin",10997,Kreuzberg,52.5018558,13.4191383,Kita/Kotti-Nachbarschafts- u.Gemeinwesenverein a.Kottbusser Tor e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
473,Kita Nachbi,Unknown,Unknown,Nan,52.4706705,13.4380693,Nachbarschaftsheim Neukölln e.V.,80.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
474,Neue Kindergruppe Kreuzberg e.V.,Unknown,Unknown,Nan,52.4957408,13.4155668,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
475,Schillerpark-Kita,Unknown,Unknown,Nan,52.5591664,13.35002,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
476,Kita Amendestraße,"Amendestraße 41, 13409 Berlin",13409,Reinickendorf,52.5704221,13.3732172,Kindertagesstätten Nordwest Berlin,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
477,Kindergarten Gerne Gross,"Dänenstraße 22, 10439 Berlin",10439,Prenzlauer Berg,52.5499228,13.4051777,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
478,Kita Kinderarche,Unknown,Unknown,Nan,52.5436626,13.184949,Christliche deutsch-russische Kita Kinderarche Berlin e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
479,Hort Goldmühle,"Goldbeckweg 21, 13599 Berlin",13599,Haselhorst,52.5447811,13.2291271,Evangelisches Johannesstift Jugendhilfe gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
480,Kita Halemweg,Unknown,Unknown,Nan,52.5378579,13.2870483,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
481,Kita Kiezeulen,"Eulerstraße 19a, 13357 Berlin",13357,Nan,52.5532334,13.3899652,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
482,Kita Französische Straße,Unknown,Unknown,Nan,52.5145246,13.3882196,Kinder im Kiez,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
483,Kita Frankenstraße,"Frankenstraße 8/9, 10781 Berlin",10781,Schöneberg,52.4935829,13.3503378,INA.KINDER.GARTEN,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
484,Kita Moppi,"Friedrichshagener Straße 5L, 12555 Berlin",12555,Köpenick,52.4515669,13.5794264,Kindertagesstätten SüdOst,90.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
485,Kindertagesstätte Pelikan,"Friedrichstraße 129 f/g, 10117 Berlin",10117,Mitte,52.5251699,13.387063,Volkssolidarität Landesverband Berlin e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
486,Kita Helmistrolche,"Lettestraße 4-5, 10437 Berlin",10437,Prenzlauer Berg,52.5431244,13.4200147,Hanna gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
487,Kindergarten Goldenes Schlüsselchen,"Kurfürstenstraße 135, 10785 Berlin",10785,Schöneberg,52.5013114,13.3562252,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
488,Urmel Kinderladen,"Kanner Straße 5, 12055 Berlin",12055,Neukölln,52.4713791,13.4473807,Eltern-Kind-Initiative Urmel e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
489,Kita Oase,"Kastanienallee 63 b, 10119 Berlin",10119,Nan,52.5341777,13.4069272,Pfefferwerk Stadtkultur,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
490,Kita Walter-Benjamin-Platz,"Walter-Benjamin-Platz 7, 10629 Berlin",10629,Charlottenburg,52.5016783,13.3141561,Kindertagesstätten Nordwest,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
491,Kita Oppelner Straße 21,Unknown,Unknown,Nan,52.4976971,13.4385199,Kindergärten City,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
492,Kita Die kleinen Entdecker,"Müggelstraße 19, 10247 Berlin",10247,Friedrichshain,52.5099322,13.4690047,Pfefferwerk Stadtkultur,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
493,Kita Lübbener Straße 6/7,"Lübbener Straße 6/7, 10997 Berlin",10997,Kreuzberg,52.4987001,13.4371166,Kindergärten City,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
494,Kita Vier Jahreszeiten,"Luckeweg 15, 12279 Berlin",12279,Marienfelde,52.4103883,13.3575373,Unknown,184.0,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
495,Sonnenkäfer,Malchower Weg 46,Unknown,Alt-Hohenschönhausen,52.5539049,13.5035683,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
496,Kita Marconistraße 4,Unknown,Unknown,Mariendorf,52.4373818,13.3815497,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
497,Kita Marienfelder Allee,Unknown,Unknown,Marienfelde,52.4201026,13.3684103,Internationaler Bund Berlin-Brandenburg gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
498,"KITA ""Weiße Taube""","Schleizer Straße 62, 13055 Berlin",13055,Alt-Hohenschönhausen,52.539198,13.5056794,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
499,Drieselmäuse,"Driesener Straße 24, 10439 Berlin",10439,Prenzlauer Berg,52.5514945,13.4055509,Forum Soziale Dienste GmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
500,Konrad & Kids,"Schierker Straße 44, 12051 Berlin",12051,Neukölln,52.4703126,13.4350613,Bezirksamt Neukölln,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
501,Kita Sprachwelt,"Rostocker Straße 32a, 10553 Berlin",10553,Moabit,52.5318335,13.3257996,Jugend- und Sozialwerk,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
502,Kita Riesestraße 2-4,"Riesestraße 2, 12347 Berlin",12347,Britz,52.4547115,13.4440417,Kindertagesstätten SüdOst,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
503,Kita Sonnenschein,"Pohlstraße 87, 10785 Berlin",10785,Tiergarten,52.501503,13.360817,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
504,Kindergarten Planufer 77,"Planufer 77, 10967 Berlin",10967,Nan,52.4944782,13.4114041,Kindergärten City,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
505,Kita Waldshuter Zeile,Unknown,Unknown,Nan,52.6100732,13.3370992,Outlaw,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
506,Kita Warthestraße,"Warthestraße 62A, 12051 Berlin",12051,Neukölln,52.4696466,13.4263961,FIPP e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
507,Kita Warburgzeile,10587 Berlin,10587,Charlottenburg,52.5171375,13.3114235,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
508,Kita Baumelbaum,"Teterower Ring 36, 12619 Berlin",12619,Hellersdorf,52.5223529,13.584299,Dialog e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
509,Montessori-Haus,"Teterower Ring 34, 12619 Berlin",12619,Hellersdorf,52.5223666,13.583646,Dialog e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
510,Kinderladen Pauline Kirschkern,"Stargarder Straße 19, 10437 Berlin",10437,Prenzlauer Berg,52.5457463,13.4195569,Kirschkern e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
511,Kita Sonnenblume,"Wönnichstraße 60, 10317 Berlin",10317,Nan,52.505138,13.4969835,Kindergärten NordOst,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
512,"Kindertagesstätte ""Pusteblume""",Unknown,Unknown,Nan,52.5042629,13.496608,Evangelisches Jugend- und Fürsorgewerk,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
513,Zum klingenden Bäumchen,"Dänenstraße 8, 10439 Berlin",10439,Pankow,52.5500548,13.4103699,Jugendwerk Aufbau Ost JAO gGmbH,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
514,Waldorfkindergarten Tomte e.V.,"Schweidnitzer Straße 3, 10709 Berlin",10709,Halensee,52.4948096,13.2976432,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
515,Weddinger Kinder- und Jugendzentrum e.V.,"Malplaquetstraße 24, 13347 Berlin",13347,Wedding,52.5519613,13.3570015,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
516,Villa Rappelkiste,"Ravensberger Straße 5B, 10709 Berlin",10709,Wilmersdorf,52.4962874,13.3064043,"Sabine Schieferdecker-Bach, Konstanze Stadsager",Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
517,Wichern-Kita,Unknown,Unknown,Nan,52.5675455,13.2066996,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
518,EKT Mauseblitz,"Cuvrystraße 24, 10997 Berlin",10997,Nan,52.4968599,13.4428893,Mauseblitz e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
519,Kinderladen Zauberhaus,"Innsbrucker Straße 42, 10825 Berlin",10825,Schöneberg,52.4823189,13.3426401,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
520,Glückskinder Stralauer Allee,"Stralauer Allee 18, 10245 Berlin",10245,Friedrichshain,52.4983351,13.462385,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
521,Abenteuerland,"Lichtenrader Damm 190, 12305 Berlin",12305,Lichtenrade,52.3955047,13.4060513,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
522,Nella Propella,"Seumestraße 31, 10245 Berlin",10245,Nan,52.50772,13.4605212,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
523,Kita SOS-Kinderdorf,Unknown,Unknown,Nan,52.531764,13.3320067,Unknown,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
524,Kinderladen Mucklas,"Esmarchstraße 15, 10407 Berlin",10407,Prenzlauer Berg,52.5333274,13.4327706,Kinderladen Mucklas e.V.,Unknown,openstreetmap,2025-08-18 08:53:26,2025-08-18 08:53:26
