school_id,school_name,school_type_de,ownership_en,school_category_de,neighborhood,quarter,postal_code,street,street_number,telephone_number,fax_number,email,website,school_year,school_category_en,schoolyear,students_mfd,students_f,students_m,teachers_mfd,teachers_f,teachers_m,startchancen
11B02,"Max-Taut-Schule (OSZ Gebäude, Umwelt, Technik)",Oberstufenzentrum,Public,Berufsschule,Lichtenberg,Rummelsburg,10317,Fischerstraße,36,+49 30 52280148,+49 30 52280161,michael.nitsche@mts.berlin,https://www.max-taut-schule.de,2024/25,Vocational School,2024/25,2438.0,178.0,2260.0,99.0,28.0,71.0,True
11B04,Friedrich-List-Schule (OSZ Büromanagement und Wirtschaftssprachen),Oberstufenzentrum,Public,Berufsschule,Lichtenberg,Rummelsburg,10317,Marktstraße,2,+49 30 55779060,+49 30 55779061,info@fls-berlin.de,http://www.fls-berlin.de,2024/25,Vocational School,2024/25,1298.0,816.0,482.0,65.0,42.0,23.0,False
11G01,Sonnenuhr-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Fennpfuhl,10369,Franz-Jacob-Straße,33,+49 30 9752028,+49 30 97895304,11G01@11G01.schule.berlin.de,http://www.sonnenuhr-schule.de,2024/25,Primary School,2024/25,390.0,181.0,209.0,27.0,19.0,8.0,False
11G02,Schule am Roederplatz (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Fennpfuhl,10367,Bernhard-Bästlein-Straße,22,+49 30 9721419,+49 30 97609379,sekretariat@11g02.schule.berlin.de,https://schule-am-roederplatz.de,2024/25,Primary School,2024/25,438.0,218.0,220.0,32.0,23.0,9.0,True
11G03,Schule im Gutspark (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Lichtenberg,10367,Josef-Orlopp-Straße,20,+49 30 5588170,+49 30 5578184,sekretariat@gutspark.schule.berlin.de,http://www.grundschule-im-gutspark.de,2024/25,Primary School,2024/25,413.0,184.0,229.0,29.0,26.0,3.0,False
11G05,Schule auf dem lichten Berg (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Lichtenberg,10365,Atzpodienstraße,19,+49 30 5558219,+49 30 55496960,schulleitung@11G05.schule.berlin.de,https://www.gs-lichtenberg-berlin.de,2024/25,Primary School,2024/25,664.0,316.0,348.0,49.0,42.0,7.0,False
11G06,Adam-Ries-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10315,Alt-Friedrichsfelde,66,+49 30 5135123,+49 30 51009519,sekretariat@adamries.schule,https://www.adamries.schule,2024/25,Primary School,2024/25,520.0,240.0,280.0,38.0,32.0,6.0,False
11G07,Hermann-Gmeiner-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Lichtenberg,10365,Harnackstraße,17,+49 30 5598291,+49 30 55151567,Schulleitung@gmeiner.schule.berlin.de,https://www.hermann-gmeiner-schule-berlin.de,2024/25,Primary School,2024/25,528.0,228.0,300.0,40.0,30.0,10.0,False
11G08,Robinson-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Rummelsburg,10317,Wönnichstraße,7,+49 30 5228089811,+49 30 5228089814,11G08@11G08.schule.berlin.de,http://www.robinsonschule-berlin.de,2024/25,Primary School,2024/25,352.0,156.0,196.0,28.0,18.0,10.0,False
11G09,Bürgermeister-Ziethen-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10315,Massower Straße,39,+49 30 5251434,+49 30 51062830,sekretariat@buezie.schule.berlin.de,http://www.buezie.de,2024/25,Primary School,2024/25,686.0,364.0,322.0,50.0,34.0,16.0,False
11G10,Schule im Ostseekarree (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13051,Barther Straße,27,+49 30 92403000,+49 30 92403008,Sekretariat@11G10.schule.berlin.de,http://www.ostseekarree.net,2024/25,Primary School,2024/25,558.0,272.0,286.0,38.0,27.0,11.0,False
11G11,Bernhard-Grzimek-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10319,Sewanstraße,184,+49 30 5120097,+49 30 50018411,Sekretariat@grzimek.schule.berlin.de,https://11g11.de/startseite.html,2024/25,Primary School,2024/25,482.0,228.0,254.0,43.0,30.0,13.0,False
11G12,Lew-Tolstoi-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Karlshorst,10318,Römerweg,120,+49 30 5090147,+49 30 50898373,sekretariat@11g12.schule.berlin.de,http://www.lew-tolstoi-schule.de,2024/25,Primary School,2024/25,657.0,342.0,315.0,54.0,46.0,8.0,False
11G13,Karlshorster Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Karlshorst,10318,Lisztstraße,6,+49 30 5090011,+49 30 50898509,sekretariat@11g13.schule.berlin.de,https://www.karlshorster-schule.de,2024/25,Primary School,2024/25,647.0,299.0,348.0,44.0,36.0,8.0,False
11G14,Richard-Wagner-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Karlshorst,10318,Ehrenfelsstraße,36,+49 30 5099078,+49 30 50014712,sekretariat@richard-wagner.schule.berlin.de,https://www.richard-wagner-grundschule.de,2024/25,Primary School,2024/25,548.0,269.0,279.0,48.0,40.0,8.0,False
11G16,Schule an der Victoriastadt (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Rummelsburg,10317,Nöldnerstraße,44,+49 30 5107047,+49 30 5107048,11G16@11G16.schule.berlin.de,http://www.gs-victoriastadt.de,2024/25,Primary School,2024/25,688.0,328.0,360.0,48.0,39.0,9.0,False
11G17,Brodowin-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13055,Liebenwalder Straße,22,+49 30 9864058,+49 30 98317794,11G17@11G17.schule.berlin.de,http://www.brodowinschule.de,2024/25,Primary School,2024/25,688.0,343.0,345.0,57.0,51.0,6.0,True
11G18,Schule am Wilhelmsberg (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13055,Sandinostraße,8,+49 30 9711566,+49 30 97605323,Wilhelmsberg@t-online.de,https://schuleamwilhelmsberg.de,2024/25,Primary School,2024/25,724.0,351.0,373.0,64.0,48.0,16.0,True
11G19,Obersee-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13053,Roedernstraße,69,+49 30 9865038,+49 30 97895263,sekretariat@obersee.schule.berlin.de,http://www.obersee-schule.de,2024/25,Primary School,2024/25,391.0,191.0,200.0,29.0,24.0,5.0,False
11G21,Schule Am Faulen See (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13053,Degnerstraße,71,+49 30 9830610,+49 30 98306199,11G21@11G21.schule.berlin.de,http://www.schule-am-faulen-see.schule-berlin.net,2024/25,Primary School,2024/25,412.0,189.0,223.0,31.0,21.0,10.0,False
11G22,Martin-Niemöller-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13053,Am Breiten Luch,5,+49 30 9294089,+49 30 9295169,11G22@11G22.Schule.Berlin.de,https://niemoeller-grundschule.de,2024/25,Primary School,2024/25,564.0,278.0,286.0,44.0,34.0,10.0,True
11G23,Friedrichsfelder Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10315,Lincolnstraße,67,+49 30 5251639,+49 30 52279493,Sekretariat@11G23.schule.berlin.de,https://friedrichsfelder-schule.de,2024/25,Primary School,2024/25,444.0,220.0,224.0,35.0,28.0,7.0,False
11G25,Schule am Wäldchen (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13051,Wustrower Straße,28,+49 30 92403080,+49 30 924030837,11G25@11g25.schule.berlin.de,https://11g25-berlin.de,2024/25,Primary School,2024/25,501.0,288.0,213.0,34.0,29.0,5.0,True
11G26,Randow-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13057,Randowstraße,45,+49 30 96066800,+49 30 96066802,Sekretariat@randow.schule.berlin.de,http://www.randow-schule.de,2024/25,Primary School,2024/25,433.0,217.0,216.0,32.0,27.0,5.0,True
11G28,Feldmark-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13057,Wartiner Straße,23,+49 30 92403710,+49 30 92403712,sekretariat@feldmark.schule.berlin.de,http://www.Feldmark-Schule.de,2024/25,Primary School,2024/25,668.0,340.0,328.0,45.0,27.0,18.0,True
11G29,Matibi-Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13059,Prendener Straße,15,+49 30 9627640,+49 30 96276419,sekretariat@matibi.schule.berlin.de,http://www.matibischule.de,2024/25,Primary School,2024/25,782.0,403.0,379.0,51.0,38.0,13.0,False
11G31,Schmetterlings-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10319,Dolgenseestraße,60,+49 30 50018865,+49 30 51061316,Sekretariat@11G31.schule.berlin.de,http://www.schmetterlings-grundschule.de,2024/25,Primary School,2024/25,378.0,181.0,197.0,27.0,22.0,5.0,True
11G32,Hans-Rosenthal-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Fennpfuhl,10367,Bernhard-Bästlein-Straße,56,+49 30 67810301,+49 30 67810302,11G32@11G32.schule.berlin.de,https://hans-rosenthal-schule.de,2024/25,Primary School,2024/25,496.0,246.0,250.0,39.0,26.0,13.0,False
11G33,Gerda-Lagerlöf-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Lichtenberg,10365,Rüdigerstraße,76,+49 30 9721409,+49 30 97104940,11G33@11G33.schule.berlin.de,,2024/25,Primary School,2024/25,201.0,104.0,97.0,14.0,10.0,4.0,False
11G34,Orankesee Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13055,Konrad-Wolf-Straße,11,+49 30 83208820,+49 30 83208821,11G34@11G34.schule.berlin.de,https://www.34-grundschule.de,2024/25,Primary School,2024/25,573.0,292.0,281.0,38.0,31.0,7.0,False
11G35,Grundschule am Tränkegraben,Grundschule,Public,Grundschule,Lichtenberg,Friedrichsfelde,10319,Sewanstraße,41,+49 30 50018180,+49 30 50018251,11G35@11G35.schule.berlin.de,https://www.gs-traenkegraben.de,2024/25,Primary School,2024/25,530.0,230.0,300.0,35.0,26.0,9.0,False
11G36,Phönix-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Neu-Hohenschönhausen,13057,Wartiner Straße,6,+49 30 32306253,+49 30 34388484,11G36@11G36.schule.berlin.de,https://www.phoenix-grundschule.de,2024/25,Primary School,2024/25,416.0,212.0,204.0,23.0,18.0,5.0,False
11G37,Seepark-Grundschule,Grundschule,Public,Grundschule,Lichtenberg,Karlshorst,10318,Blockdammweg,60,+49 30 29048596,+49 30 29049048,11G37@11G37.schule.berlin.de,https://37-grundschule-lichtenberg.de,2024/25,Primary School,2024/25,309.0,160.0,149.0,25.0,23.0,2.0,False
11G38,38. Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Fennpfuhl,10369,Paul-Junius-Straße,69,+49 30,+49 30,11G38@11G38.schule.berlin.de,,2024/25,Primary School,2024/25,256.0,128.0,128.0,21.0,17.0,4.0,False
11G39,39. Schule (Grundschule),Grundschule,Public,Grundschule,Lichtenberg,Alt-Hohenschönhausen,13055,Schleizer Straße,67,+49 30 54716309,+49 30,11G39@11G39.schule.berlin.de,https://grundschule-schleizer-strasse.de,2024/25,Primary School,2024/25,180.0,83.0,97.0,18.0,15.0,3.0,False
11K01,Alexander-Puschkin-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Friedrichsfelde,10315,Massower Straße,37,+49 30 5251429,+49 30 5251390,mail@puschkinschule.eu,http://www.puschkinschule.eu,2024/25,Integrated Secondary School,2024/25,440.0,242.0,198.0,42.0,29.0,13.0,False
11K02,Mildred-Harnack-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Lichtenberg,10365,Schulze-Boysen-Straße,12,+49 30 5594105,+49 30 55493344,sekretariat@mh.schule.berlin.de,http://www.mildred-harnack-schule.de,2024/25,Integrated Secondary School,2024/25,884.0,438.0,446.0,75.0,47.0,28.0,False
11K04,Gutenberg-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Alt-Hohenschönhausen,13055,Sandinostraße,10,+49 30 9711565,+49 30 97895856,gutenberg-os@t-online.de,http://www.gutenberg-os.de,2024/25,Integrated Secondary School,2024/25,1003.0,543.0,460.0,85.0,57.0,28.0,False
11K05,Fritz-Reuter-Schule,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Neu-Hohenschönhausen,13059,Prendener Straße,29,+49 30 9627630,+49 30 96276344,fritz@fritz-reuter-oberschule.de,http://www.Fritz-Reuter-Oberschule.de,2024/25,Integrated Secondary School,2024/25,866.0,406.0,460.0,73.0,40.0,33.0,False
11K06,Schule am Rathaus,Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Lichtenberg,10367,Rathausstraße,8,+49 30 5597668,+49 30 55151000,11K06@11K06.schule.berlin.de,https://schuleamrathaus.de,2024/25,Integrated Secondary School,2024/25,396.0,190.0,206.0,39.0,27.0,12.0,True
11K07,Vincent-van-Gogh-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Neu-Hohenschönhausen,13051,Wustrower Straße,26,+49 30 92403020,+49 30 92403029,11K07@11K07.schule.berlin.de,https://www.vincent-van-gogh-schule.de,2024/25,Integrated Secondary School,2024/25,768.0,358.0,410.0,75.0,42.0,33.0,True
11K08,Schule-am-Tierpark (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Friedrichsfelde,10319,Sewanstraße,223,+49 30 5125027,+49 30 51099468,11K08@11K08.schule.berlin.de,,2024/25,Integrated Secondary School,2024/25,777.0,364.0,413.0,71.0,40.0,31.0,False
11K09,Philipp-Reis-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Alt-Hohenschönhausen,13055,Werneuchener Straße,15,+49 30 97104911,+49 30 97104913,info@philipp-reis-oberschule.de,https://www.philipp-reis-oberschule.de,2024/25,Integrated Secondary School,2024/25,694.0,318.0,376.0,55.0,33.0,22.0,False
11K10,Grüner Campus Malchow (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Lichtenberg,Malchow,13051,Malchower Chaussee,2,+49 30 96248595,+49 30 96248596,schulleiter@gruener-campus-malchow.de,https://www.gruener-campus-malchow.de,2024/25,Integrated Secondary School,2024/25,1764.0,850.0,914.0,160.0,108.0,52.0,False
11K11,Paul-Schmidt-Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Alt-Hohenschönhausen,13053,Malchower Weg,54,+49 30 9864885,+49 30 97999927,info@paul-schmidt-schule.de,http://www.paul-schmidt-schule.de,2024/25,Integrated Secondary School,2024/25,600.0,252.0,348.0,57.0,39.0,18.0,True
11K12,Paul-und-Charlotte-Kniese-Schule (Gemeinschaftsschule),Gemeinschaftsschule,Public,Integrierte Sekundarschule,Lichtenberg,Friedrichsfelde,10319,Erich-Kurz-Straße,6,+49 30 51659714,+49 30 51659716,sekretariat@kniese.schule.berlin.de,https://www.kniese-schule-berlin.de,2024/25,Integrated Secondary School,2024/25,986.0,444.0,542.0,88.0,59.0,29.0,False
11K13,13. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Fennpfuhl,10369,Storkower Straße,209B,+49 30 33773877,+49 30,11K13@11K13.schule.berlin.de,https://11k13.de,2024/25,Integrated Secondary School,2024/25,369.0,176.0,193.0,36.0,17.0,19.0,False
11K14,14. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Neu-Hohenschönhausen,13057,Wartiner Straße,1,+49 30 98312886,+49 30,schulleitung@11K14.schule.berlin.de,,2024/25,Integrated Secondary School,2024/25,482.0,230.0,252.0,33.0,22.0,11.0,True
11K15,15. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Lichtenberg,10315,Allee der Kosmonauten,20,+49 30 2639760000,+49 30,sekretariat@11K15.schule.berlin.de,,2024/25,Integrated Secondary School,2024/25,227.0,107.0,120.0,22.0,11.0,11.0,False
11K16,16. Schule (Integrierte Sekundarschule),Integrierte Sekundarschule,Public,Integrierte Sekundarschule,Lichtenberg,Neu-Hohenschönhausen,13053,Falkenberger Chaussee,74,+49 30 2639760108,+49 30,11K15@11K15.schule.berlin.de,,2024/25,Integrated Secondary School,2024/25,115.0,48.0,67.0,5.0,4.0,1.0,False
11P01,Katholische Schule Sankt Mauritius (Grundschule),Grundschule,Private,Privatschule,Lichtenberg,Lichtenberg,10365,Schulze-Boysen-Straße,28,+49 30 55151821,+49 30 55151827,st-mauritius-grundschule@t-online.de,http://www.st-mauritius-grundschule.de,2024/25,Private School,,,,,,,,False
11P02,bbw Akademie für Betriebswirtschaftliche Weiterbildung GmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Karlshorst,10318,Rheinpfalzallee,82,+49 30 50929403,+49 30 50929373,schulsekretariat@bbw-berufliche-schulen.de,https://www.bbw-berufliche-schulen.de,2024/25,Private School,,,,,,,,False
11P03,Evangelische Schule Lichtenberg (Grundschule),Grundschule,Private,Privatschule,Lichtenberg,Friedrichsfelde,10315,Rummelsburger Straße,3,+49 30 54718014,+49 30 54718110,info@ev-schule-lichtenberg.de,http://www.ev-schule-lichtenberg.de,2024/25,Private School,,,,,,,,False
11P04,KreativitätsGrundschule Berlin Lichtenberg,Grundschule,Private,Privatschule,Lichtenberg,Karlshorst,10318,Ehrlichstraße,63,+49 30 34665524,+49 30 34665527,schule-karlshorst@krea-schulzentrum.de,http://www.krea-schulzentrum.de,2024/25,Private School,,,,,,,,False
11P14,Schulen der BAWI gGmbH,Fachschule,Private,Privatschule,Lichtenberg,Fennpfuhl,10369,Franz-Jacob-Straße,2,+49 30 27593888,+49 30 27593889,zentrale@bawi-berlin.de,http://www.bawi-berlin.de,2024/25,Private School,,,,,,,,False
11P15,Donner + Kern gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Fennpfuhl,10367,Möllendorffstraße,48,+49 30 27591090,+49 30 27591120,"b.krause@donner-kern.schule, b.kieslinger@donner-kern.schule",http://www.donner-kern.schule,2024/25,Private School,,,,,,,,False
11P17,Pädalogik GmbH - Fachschule für Sozialpädagogik,Fachschule,Private,Privatschule,Lichtenberg,Fennpfuhl,10369,Rudolf-Seiffert-Straße,50A,+49 30 347476170,+4930 347476193,schulleitung@paedalogik.de,https://paedalogik.de,2024/25,Private School,,,,,,,,False
11P18,Akademie für berufliche Bildung (AFBB) gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Lichtenberg,10365,Bornitzstraße,73,+49 30 2888690,+49 30 28886920,berlin@afbb-ggmbh.de,https://www.afbb.de,2024/25,Private School,,,,,,,,False
11P19,Semper Schulen Berlin gGmbH,Kombinierte berufliche Schule,Private,Privatschule,Lichtenberg,Fennpfuhl,10367,Möllendorffstraße,45,+49 30 93693671,+49 30 93693677,y.pielen@semper-schulen.de,http://www.semperschulen.de,2024/25,Private School,,,,,,,,False
11P21,Grundschule am Campus Hedwig,Grundschule,Private,Privatschule,Lichtenberg,Lichtenberg,10367,Möllendorffstraße,33,+49 17655725178,+49 30,grundschule.hedwig@sozdia.de,https://www.sozdia.de,2024/25,Private School,,,,,,,,False
11S02,Schule am Fennpfuhl,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Fennpfuhl,10369,Alfred-Jung-Straße,19,+49 30 9720416,+49 30 97104980,Schule-am-Fennpfuhl@t-online.de,https://schule-fennpfuhl.de,2024/25,Special Needs School,2024/25,127.0,47.0,80.0,25.0,24.0,1.0,False
11S04,Paul-und-Charlotte-Kniese-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Friedrichsfelde,10319,Erich-Kurz-Straße,6,+49 30 51659714,+49 30 51659716,sekretariat@kniese.schule.berlin.de,https://www.kniese-schule-berlin.de,2024/25,Special Needs School,2024/25,64.0,24.0,40.0,14.0,12.0,2.0,False
11S05,Schule am grünen Grund,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10365,Herzbergstraße,79,+49 30 5436709,+49 30 54801474,sekretariat@gruener-grund.schule.berlin.de,,2024/25,Special Needs School,2024/25,95.0,48.0,47.0,22.0,15.0,7.0,False
11S06,Selma-Lagerlöf-Schule,Übrige Förderschwerpunkte,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10365,Rüdigerstraße,76,+49 30 9721409,+49 30 97104940,sekretariat@11S06.schule.berlin.de,http://www.sprachheilschule-selma-lagerloef.de,2024/25,Special Needs School,2024/25,183.0,54.0,129.0,24.0,23.0,1.0,False
11S07,Carl-von-Linné-Schule,Förderschwerp. einschl. beruflichem Teil,Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Lichtenberg,10367,Paul-Junius-Straße,15,+49 30 5050960,+49 30 50509678,sekretariat@linne.schule.berlin.de,https://linne.schule,2024/25,Special Needs School,2024/25,298.0,126.0,172.0,72.0,58.0,14.0,False
11S08,Schule Am Breiten Luch,"Förderschwerp. ""Lernen""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Neu-Hohenschönhausen,13053,Am Breiten Luch,19,+49 30 9295080,+49 30 96209845,Sekretariat@11S08.schule.berlin.de,,2024/25,Special Needs School,2024/25,210.0,84.0,126.0,32.0,19.0,13.0,False
11S12,Nils-Holgersson-Schule,"Förderschwerp. ""Geistige Entwicklung""",Public,Schule mit sonderpädagogischem Förderschwerpunkt,Lichtenberg,Fennpfuhl,10369,Otto-Marquardt-Straße,14,+49 30 5139676,+49 30 50018292,mail@nils-holgersson-schule-berlin.de,https://www.nils-holgersson-schule-berlin.de,2024/25,Special Needs School,2024/25,210.0,63.0,147.0,43.0,33.0,10.0,False
11Y02,Johann-Gottfried-Herder-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Fennpfuhl,10369,Franz-Jacob-Straße,8,+49 30 97609567,+49 30 97609569,sekretariat@jgherder.de,http://www.jgherder.de,2024/25,Academic Secondary School,2024/25,999.0,650.0,349.0,87.0,56.0,31.0,False
11Y05,Hans-und-Hilde-Coppi-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Karlshorst,10318,Römerweg,30,+49 30 5098116,+49 30 50158007,sekretariat@coppi-gym.de,http://www.coppi-gym.de,2024/25,Academic Secondary School,2024/25,742.0,419.0,323.0,74.0,46.0,28.0,False
11Y09,Barnim-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Falkenberg,13057,Ahrensfelder Chaussee,41,+49 30 9366690,+49 30,kontakt@barnim-gym.de,https://www.barnim-gymnasium.net,2024/25,Academic Secondary School,2024/25,1235.0,710.0,525.0,101.0,71.0,30.0,False
11Y10,Manfred-von-Ardenne-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Alt-Hohenschönhausen,13055,Werneuchener Straße,27,+49 30 9865002,+49 30 9827769,info@ardenne-gymnasium.de,https://www.ardenne-gymnasium.de,2024/25,Academic Secondary School,2024/25,849.0,461.0,388.0,71.0,40.0,31.0,False
11Y11,Immanuel-Kant-Gymnasium,Gymnasium,Public,Gymnasium,Lichtenberg,Rummelsburg,10317,Lückstraße,63,+49 30 5139748,+49 30 51098927,sekretariat@kant-gymnasium.de,http://www.kant-gymnasium.de,2024/25,Academic Secondary School,2024/25,901.0,375.0,526.0,82.0,48.0,34.0,False
11Y12,12. Schule (Gymnasium),Gymnasium,Public,Gymnasium,Lichtenberg,Lichtenberg,10315,Allee der Kosmonauten,20,+49 30 2639114000,+49 30,11Y12@11Y12.schule.berlin.de,,2024/25,Academic Secondary School,2024/25,152.0,73.0,79.0,13.0,3.0,10.0,False
12A44,Willkommensschule TXL,Integrierte Sekundarschule,Public,Andere Schule,Charlottenburg-Wilmersdorf,Charlottenburg-Nord,13627,Saatwinkler Damm,42,+49 30,+49 30,12A44@12A44.schule.berlin.de,,2024/25,Other School,2024/25,417.0,205.0,212.0,53.0,39.0,14.0,False
12B01,Georg-Schlesinger-Schule (OSZ Maschinen- und Fertigungstechnik),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Reinickendorf,13409,Kühleweinstraße,5,+49 30 4979060,+49 30 49790611,schulbuero@osz-gss.de,https://www.gs-schule.de,2024/25,Vocational School,2024/25,1691.0,148.0,1543.0,70.0,23.0,47.0,False
12B02,Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Wittenau,13437,Cyclopstraße,1,+49 30 4147210,+49 30 41472126,sekretariat@emilfischerschule.de,https://www.emilfischerschule.de,2024/25,Vocational School,2024/25,1483.0,757.0,726.0,109.0,69.0,40.0,False
12B03,Ernst-Litfaß-Schule (OSZ Mediengestaltung und Medientechnologie),Oberstufenzentrum,Public,Berufsschule,Reinickendorf,Wittenau,13437,Cyclopstraße,1,+49 30 4147920,+49 30 41479221,litfass@ernst-litfass-schule.de,https://ernst-litfass-schule.de,2024/25,Vocational School,2024/25,880.0,356.0,524.0,68.0,31.0,37.0,True
12G01,Havelmüller-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Tegel,13507,Namslaustraße,49,+49 30 4322101,+49 30 43555315,12G01@12G01.schule.berlin.de,https://havelmueller-grundschule.de,2024/25,Primary School,2024/25,353.0,175.0,178.0,29.0,25.0,4.0,False
12G02,Grundschule am Schäfersee,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13407,Holländerstraße,25,+49 30 4567474,+49 30 4565038,12G02@12G02.schule.berlin.de,https://www.schaefersee-grundschule.de,2024/25,Primary School,2024/25,469.0,217.0,252.0,45.0,36.0,9.0,True
12G03,Reginhard-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Letteallee,39,+49 30 48096363,+49 30 48096364,12G03@12G03.schule.berlin.de,http://www.reginhard-grundschule.de,2024/25,Primary School,2024/25,414.0,203.0,211.0,28.0,20.0,8.0,True
12G04,Till-Eulenspiegel-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13407,Humboldtstraße,8,+49 30 4953050,+49 30 49875706,12G04@12G04.schule.berlin.de,https://www.till-eulenspiegel-schule-berlin.de,2024/25,Primary School,2024/25,548.0,278.0,270.0,36.0,26.0,10.0,False
12G05,Kolumbus-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Büchsenweg,23A,+49 30 4963041,+49 30 4963042,Kolumbus-Grundschule@t-online.de,http://www.kolumbus-schule.eu,2024/25,Primary School,2024/25,687.0,338.0,349.0,51.0,42.0,9.0,True
12G06,Hausotter-Grundschule,Grundschule,Public,Grundschule,Reinickendorf,Reinickendorf,13409,Hausotterplatz,4,+49 30 4915012,+49 30 4914090,12G06@12G06.schule.berlin.de,https://hausotter-grundschule.de,2024/25,Primary School,2024/25,566.0,276.0,290.0,43.0,37.0,6.0,True
