Unnamed: 0,detail_url,raw_info,type,price_euro,number_of_rooms,surface_m2,floor,street,street,house_number,neighbourhood,district,city,postal_code,first_tenant
462,https://www.immowelt.de/expose/25xmtzm8h7r4?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Terrassenwohnung zur Miete 1.100 € 2 Zimmer 68 m² Geschoss 2/2 frei ab 01.12.2025 Friedrichshagen Berlin 12587,Wohnung,1100,2,68,,,,,Friedrichshagen,,Berlin,12587,no
463,https://www.immowelt.de/expose/259t38ht8i4y?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Terrassenwohnung zur Miete 480 € 1 Zimmer 44 m² Geschoss 4/4 frei ab sofort Westend Berlin 14059,Wohnung,480,1,44,,,,4,Westend,,Berlin,14059,no
464,https://www.immowelt.de/expose/251fzxfckefq?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 980 € 3 Zimmer 91 m² Geschoss EG/2 frei ab sofort Hämmerlingstraße 60 Köpenick Berlin 12555,Wohnung,980,3,91,0,hämmerlingstraße,hämmerlingstraße,60,Köpenick,,Berlin,12555,no
465,https://www.immowelt.de/expose/251wqefdfrxa?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Studio zur Miete 850 € 1 Zimmer 55 m² frei ab sofort Dircksenstraße 47 Mitte Berlin 10178,Studio,850,1,55,,dircksenstraße,dircksenstraße,47,Mitte,,Berlin,10178,no
466,https://www.immowelt.de/expose/25q9ln6gln9q?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete - Erstbezug 1.250 € 2 Zimmer 48 m² Geschoss 4/6 frei ab 16.09.2025 Niederschöneweide Berlin 12439,Wohnung,1250,2,48,,,,,Niederschöneweide,,Berlin,12439,yes
467,https://www.immowelt.de/expose/25lwl5edm6n9?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 2.034 € 3 Zimmer 85 m² Geschoss 4/4 frei ab 01.09.2025 Maximilianstraße 46 Pankow Berlin 13187,Wohnung,2034,3,85,,maximilianstraße,maximilianstraße,46,Pankow,,Berlin,13187,no
468,https://www.immowelt.de/expose/25k1sdracehh?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.000 € 3 Zimmer 72 m² Geschoss 2/3 frei ab sofort Westend Berlin 14052,Wohnung,1000,3,72,,,,3,Westend,,Berlin,14052,no
469,https://www.immowelt.de/expose/25pmz9cfurzz?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Terrassenwohnung zur Miete - Erstbezug 2.500 € 1 Zimmer 60 m² Geschoss 3/3 frei ab sofort Wilmersdorf Berlin 10777,Wohnung,2500,1,60,,,,3,Wilmersdorf,,Berlin,10777,yes
470,https://www.immowelt.de/expose/25qbs3zuymq8?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 980 € 2 Zimmer 63 m² Geschoss EG/7 frei ab sofort Zinnowitzer Straße 5 Mitte Berlin 10115,Wohnung,980,2,63,0,zinnowitzer straße,zinnowitzer straße,5,Mitte,,Berlin,10115,no
471,https://www.immowelt.de/projekte/expose/k29p832?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete - Erstbezug 2.100 € 5 Zimmer 154 m² 3. Geschoss frei ab sofort Von-Redern-Straße 18 Schönwalde-Dorf Schönwalde-Glien 14621,Wohnung,2100,5,154,3,vonredernstraße,vonredernstraße,18,Schönwalde-Dorf,,Berlin,14621,yes
472,https://www.immowelt.de/expose/25sl244n1j2h?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.200 € 2 Zimmer 83 m² Geschoss 3/3 frei ab 15.10.2025 Niederschönhausen Berlin 13156,Wohnung,1200,2,83,,,,,Niederschönhausen,,Berlin,13156,no
473,https://www.immowelt.de/expose/253hu6k4hu4p?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 2.300 € 3 Zimmer 90 m² Geschoss 2/5 frei ab sofort Wilmersdorf Berlin 10715,Wohnung,2300,3,90,,,,5,Wilmersdorf,,Berlin,10715,no
474,https://www.immowelt.de/expose/252j4jls5q1c?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 2.230 € 3 Zimmer 86 m² Geschoss 1/5 Halensee Berlin 10711,Wohnung,2230,3,86,,,,5,Halensee,,Berlin,10711,no
475,https://www.immowelt.de/expose/25m3n5jky23b?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 750 € 3 Zimmer 81 m² Geschoss 2/5 frei ab sofort Hauptstraße 5 Wilhelmsruh Berlin 13158,Wohnung,750,3,81,,hauptstraße,hauptstraße,5,Wilhelmsruh,,Berlin,13158,no
476,https://www.immowelt.de/expose/25cnzjtxtg68?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 900 € 1 Zimmer 30 m² Geschoss 4/6 frei ab sofort Friedrichshain Berlin 10245,Wohnung,900,1,30,,,,6,Friedrichshain,,Berlin,10245,no
477,https://www.immowelt.de/expose/a78eb35e-848c-4b40-aecb-e405cf612de4?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,WG-Zimmer zur Miete 790 € 15 m² 5. Geschoss frei ab 01.09.2025 Jagowstraße 23 Moabit Berlin 10555,WG,790,,15,5,jagowstraße,jagowstraße,23,Moabit,,Berlin,10555,no
478,https://www.immowelt.de/expose/256tgj78vmv7?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 2.250 € 4 Zimmer 100 m² Geschoss 3/5 frei ab sofort Moabit Berlin 10557,Wohnung,2250,4,100,,,,5,Moabit,,Berlin,10557,no
479,https://www.immowelt.de/expose/e7a66761-62c4-493b-8952-465c44d4ca8a?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D44&m=classified_search_results_classified_classified_detail_M,WG-Zimmer zur Miete 699 € 12 m² 3. Geschoss frei ab 01.09.2025 Pariser Str. 39-40 Wilmersdorf Berlin 10707,WG,699,,12,3,,,40,Wilmersdorf,,Berlin,10707,no
480,https://www.immowelt.de/expose/25msgyabrz3d?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 1.967 € 3,5 Zimmer 117 m² Geschoss 2/3 frei ab sofort Bölschestraße 66 Friedrichshagen Berlin 12587",Wohnung,1967,3.5,117,,bölschestraße,bölschestraße,66,Friedrichshagen,,Berlin,12587,no
481,https://www.immowelt.de/expose/df891ca5-6ed9-4ce3-9ecf-3ab18a2fbd3f?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 565 € 1 Zimmer 36,9 m² 3. Geschoss frei ab 01.09.2025 Treskowstr. 32 Tegel Berlin 13507",Wohnung,565,1,36.9,3,treskowstr,treskowstr,32,Tegel,,Berlin,13507,no
482,https://www.immowelt.de/expose/25twfeeass44?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.500 € 2 Zimmer 55 m² frei ab sofort Charlottenburg Berlin 14059,Wohnung,1500,2,55,,,,,Charlottenburg,,Berlin,14059,no
483,https://www.immowelt.de/expose/25icltruwykl?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 840 € 1 Zimmer 33 m² Geschoss 2/4 frei ab 01.09.2025 Barbarossastraße 10 Schöneberg Berlin 10781,Wohnung,840,1,33,,barbarossastraße,barbarossastraße,10,Schöneberg,,Berlin,10781,no
484,https://www.immowelt.de/expose/25pzc87f1vy3?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.100 € 2 Zimmer 54 m² Geschoss 1/1 frei ab 01.09.2025 Charlottenburg Berlin 10585,Wohnung,1100,2,54,,,,,Charlottenburg,,Berlin,10585,no
485,https://www.immowelt.de/expose/258h9esifz98?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Studio zur Miete 980 € 1 Zimmer 28 m² Geschoss 6/11 frei ab sofort Köpenicker Straße 103 Mitte Berlin 10179,Studio,980,1,28,,köpenicker straße,köpenicker straße,103,Mitte,,Berlin,10179,no
486,https://www.immowelt.de/expose/25gnvs4bn6jk?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 950 € 2 Zimmer 64 m² Geschoss 2/4 frei ab 01.10.2025 Adlershof Berlin 12489,Wohnung,950,2,64,,,,,Adlershof,,Berlin,12489,no
487,https://www.immowelt.de/expose/2541yufu6afp?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.200 € 2 Zimmer 47 m² Geschoss EG/6 frei ab sofort Mitte Berlin 10179,Wohnung,1200,2,47,0,,,6,Mitte,,Berlin,10179,no
488,https://www.immowelt.de/expose/25p8q91721si?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 850 € 1 Zimmer 35 m² frei ab sofort Charlottenburg Berlin 10585,Wohnung,850,1,35,,,,,Charlottenburg,,Berlin,10585,no
489,https://www.immowelt.de/projekte/expose/k29p832?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete - Erstbezug 2.100 € 5 Zimmer 154 m² 3. Geschoss frei ab sofort von-Hake-Straße 5 Schönwalde-Dorf Schönwalde-Glien 14621,Wohnung,2100,5,154,3,vonhakestraße,vonhakestraße,5,Schönwalde-Dorf,,Berlin,14621,yes
490,https://www.immowelt.de/expose/30737c3a-ea35-41a8-a902-53b2acd3a838?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,WG-Zimmer zur Miete 860 € 27 m² 2. Geschoss frei ab sofort Lahnstr.80 Neukölln Berlin 12055,WG,860,,27,2,lahnstr,lahnstr,80,Neukölln,,Berlin,12055,no
491,https://www.immowelt.de/expose/670b71e9-2c12-4ded-b18c-0ad80dbacdf2?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,WG-Zimmer zur Miete 880 € 21 m² 1. Geschoss frei ab 01.09.2025 Gottschedstr.43 Gesundbrunnen Berlin 13357,WG,880,,21,1,gottschedstr,gottschedstr,43,Gesundbrunnen,,Berlin,13357,no
492,https://www.immowelt.de/expose/1042db78-9e59-4c78-88e1-b68dfed485d0?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,WG-Zimmer zur Miete 810 € 20 m² 2. Geschoss frei ab sofort Pariser Str. 39-40 Wilmersdorf Berlin 10707,WG,810,,20,2,Pariser Straße,Pariser Str.,39-40,Wilmersdorf,,Berlin,10707,no
493,https://www.immowelt.de/expose/aa1794fe-7b8d-4946-9e4e-ee9f4758c0a3?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,WG-Zimmer zur Miete 720 € 16 m² 4. Geschoss frei ab sofort Müllerstraße 116 Wedding Berlin 13349,WG,720,,16,4,müllerstraße,müllerstraße,116,Wedding,,Berlin,13349,no
494,https://www.immowelt.de/expose/25v14u7tgy54?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.350 € 2 Zimmer 56 m² Geschoss 1/5 frei ab sofort Kreuzberg Berlin 10249,Wohnung,1350,2,56,,,,5,Kreuzberg,,Berlin,10249,no
495,https://www.immowelt.de/expose/258nfry6vkw7?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 1.300 € 2 Zimmer 82,7 m² Geschoss 2/4 frei ab sofort Wendenschloßstraße 330 Köpenick Berlin 12557",Wohnung,1300,2,82.7,,wendenschloßstraße,wendenschloßstraße,330,Köpenick,,Berlin,12557,no
496,https://www.immowelt.de/expose/256zm5miah3m?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Studio zur Miete 870 € 1 Zimmer 35 m² Geschoss 9/9 frei ab sofort Flatowallee 16 Westend Berlin 14055,Studio,870,1,35,,flatowallee,flatowallee,16,Westend,,Berlin,14055,no
497,https://www.immowelt.de/expose/25q9dskgqx9r?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 1.100 € 3 Zimmer 81,8 m² Geschoss 2/3 frei ab 15.08.2025 Johannisthal Berlin 12487",Wohnung,1100,3,81.8,,,,,Johannisthal,,Berlin,12487,no
498,https://www.immowelt.de/expose/251pbpsv11d7?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 690 € 1 Zimmer 40 m² Geschoss EG/1 frei ab sofort Britz Berlin 12347,Wohnung,690,1,40,0,,,1,frei ab sofort Britz,,Berlin,12347,no
499,https://www.immowelt.de/expose/25v6zfig1cqz?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Reihenhaus zur Miete 460 € 3 Zimmer 80 m² 80 m² Grundstück frei ab sofort Henricistraße 34 Wittenau Berlin 13437,Haus,460,3,80,,henricistraße,henricistraße,34,Wittenau,,Berlin,13437,no
500,https://www.immowelt.de/expose/25ysr5ck8qa9?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Stadthaus zur Miete 2.548 € 3 Zimmer 123 m² 1.900 m² Grundstück frei ab sofort Mitte Berlin 10115,Haus,2548,3,123,,,,,Mitte,,Berlin,10115,no
501,https://www.immowelt.de/expose/ec9a7cbd-5d17-442b-a752-7030e16b4455?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,WG-Zimmer zur Miete 420 € 18 m² Wartenburgstr. Kreuzberg Berlin 10963,WG,420,,18,,,,,Kreuzberg ,,Berlin,10963,no
502,https://www.immowelt.de/expose/25qiylcrxv49?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 1.799 € 3,5 Zimmer 97 m² Geschoss 5/7 frei ab 01.10.2025 Am Friedrichshain 34 Prenzlauer Berg Berlin 10407",Wohnung,1799,3.5,97,,am friedrichshain,am friedrichshain,34,Prenzlauer Berg,,Berlin,10407,no
503,https://www.immowelt.de/projekte/expose/k29p832?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_XL,Wohnung zur Miete - Erstbezug 2.165 € 5 Zimmer 159 m² 3. Geschoss frei ab sofort von-Hake-Straße 3 Schönwalde-Dorf Schönwalde-Glien 14621,Wohnung,2165,5,159,3,vonhakestraße,vonhakestraße,3,Schönwalde-Dorf,,Berlin,14621,yes
504,https://www.immowelt.de/expose/25pyt64y4ghy?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.300 € 2 Zimmer 53 m² Geschoss 2/5 frei ab 01.09.2025 Charlottenburg Berlin 10585,Wohnung,1300,2,53,,,,,Charlottenburg,,Berlin,10585,no
505,https://www.immowelt.de/expose/25eh692ili6w?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 830 € 1 Zimmer 53,8 m² frei ab 01.10.2025 Oberschöneweide Berlin 12459",Wohnung,830,1,53.8,,,,,Oberschöneweide,,Berlin,12459,no
506,https://www.immowelt.de/expose/2593qdxbsfcw?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,"Wohnung zur Miete 1.150 € 2,5 Zimmer 62 m² Geschoss EG/4 frei ab 01.09.2025 Mariendorf Berlin 12105",Wohnung,1150,2.5,62,0,,,,Mariendorf,,Berlin,12105,no
507,https://www.immowelt.de/expose/25ml6g8c1t69?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.327 € 3 Zimmer 82 m² Geschoss 4/4 frei ab 15.08.2025 Johannisthal Berlin 12487,Wohnung,1327,3,82,,,,,Johannisthal,,Berlin,12487,no
508,https://www.immowelt.de/expose/25ilmcx8y6ih?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.700 € 2 Zimmer 85 m² Geschoss 4/5 frei ab sofort Blissestraße 68 Wilmersdorf Berlin 10713,Wohnung,1700,2,85,,blissestraße,blissestraße,68,Wilmersdorf,,Berlin,10713,no
509,https://www.immowelt.de/expose/253r5amzdqiu?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.555 € 3 Zimmer 74 m² Geschoss 1/2 frei ab sofort Teichstraße 47 Reinickendorf Berlin 13407,Wohnung,1555,3,74,,teichstraße,teichstraße,47,Reinickendorf,,Berlin,13407,no
510,https://www.immowelt.de/expose/25muknupa4r6?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,"Loft zur Miete 1.800 € 2,5 Zimmer 51 m² Geschoss 4/5 frei ab 31.08.2025 Fechnerstraße 3 Wilmersdorf Berlin 10717",Wohnung,1800,2.5,51,,fechnerstraße,fechnerstraße,3,Wilmersdorf,,Berlin,10717,no
511,https://www.immowelt.de/expose/25xmayxxu3ty?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D45&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.400 € 2 Zimmer 55 m² Geschoss 1/4 frei ab 01.09.2025 Wilmersdorf Berlin 10707,Wohnung,1400,2,55,,,,,Wilmersdorf,,Berlin,10707,no
512,https://www.immowelt.de/expose/25ryp91zpmfb?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D46&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.450 € 2 Zimmer 58 m² Geschoss 1/1 frei ab 15.08.2025 Charlottenburg Berlin 10627,Wohnung,1450,2,58,,,,,Charlottenburg,,Berlin,10627,no
513,https://www.immowelt.de/expose/25qmyzj1xrpm?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D46&m=classified_search_results_classified_classified_detail_M,Wohnung zur Miete 1.200 € 2 Zimmer 59 m² frei ab 31.08.2025 Kottbusser Damm 76 Neukölln Berlin 10967,Wohnung,1200,2,59,,kottbusser damm,kottbusser damm,76,Neukölln,,Berlin,10967,no
514,https://www.immowelt.de/expose/3941af3d-4ba0-4e5b-896d-e6aee1ab0e64?ln=classified_search_results&serp_view=list&search=distributionTypes%3DRent%26estateTypes%3DHouse%2CApartment%26locations%3DAD08DE8634%26projectTypes%3DNew_Build%2CFlatsharing%2CStock%26page%3D46&m=classified_search_results_classified_classified_detail_M,WG-Zimmer zur Miete 910 € 29 m² 2. Geschoss frei ab 01.09.2025 Pariser Str. 39-40 Wilmersdorf Berlin 10707,WG,910,,29,2,Pariser Straße,Pariser Str.,39-40,Wilmersdorf,,Berlin,10707,no
