store_id,store_name,street,housenumber,postcode,city,opening_hours,brand,type,payment_credit_card,payment_debit_cards,payment_cash,payment_contactless,wheelchair,internet_access,phone,email,website,latitude,longitude,source,district,neighborhood,neighborhood_id,district_id
97575739,penny,Rauchstraße,unknown,13587,Berlin,"mo-sa 07:00-21:00; su,ph off",penny,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,not_provided,not_provided,52.56019089145273,13.215513026958757,osm,spandau,hakenfelde,0507,11005005
97836583,netto marken-discount,wilhelmstraße,5,13595,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-spandau/wilhelmstr-5/7622/,52.52815300344909,13.19320953831263,osm,spandau,wilhelmstadt,0509,11005005
100574668,lidl,müllerstraße,48,13349,berlin,mo-sa 07:00-22:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.lidl.de/,52.55243626300569,13.350118343401816,osm,mitte,wedding,0105,11001001
101184451,aldi,marienfelder chaussee,29,12349,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/marienfelder-chaussee-29/3180591,52.41895940316512,13.422094288619796,osm,neukölln,buckow,0803,11008008
102532388,netto,straße vor schönholz,5,13158,berlin,mo-sa 08:00-20:00,netto,unknown,unknown,yes,yes,unknown,yes,unknown,not_provided,not_provided,not_provided,52.57643054097014,13.380194129455052,osm,pankow,niederschönhausen,0311,11003003
104781628,penny,alt-moabit,9,10557,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,yes,unknown,yes,unknown,+49 221 20199959,not_provided,https://www.penny.de/,52.523801856053524,13.358444461507828,osm,mitte,moabit,0102,11001001
104842459,lidl,maybachufer,32-33,12047,berlin,mo-sa 07:00-22:00,lidl,unknown,yes,yes,yes,unknown,yes,unknown,not_provided,not_provided,not_provided,52.492106837378955,13.431098146158911,osm,neukölln,neukölln,0801,11008008
105805611,lidl,brunnenstraße,87,13355,Berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.54453694817941,13.391674722072773,osm,mitte,gesundbrunnen,0106,11001001
108792199,norma,seelenbinderstraße,112-120,12555,berlin,mo-sa 08:00-20:00; ph off,norma,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.45473914349813,13.590272985010849,osm,treptow-köpenick,köpenick,0910,11009009
109137984,norma,kniprodestraße,64,10407,berlin,mo-sa 07:00-21:00,norma,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,https://www.norma-online.de/de/filialfinder/suchergebnis?lng=13.4550252&lat=52.5412684&r=3000,52.54228574065181,13.456988258972766,osm,pankow,prenzlauer berg,0301,11003003
109768062,aldi,storkower straße,176,10369,berlin,mo-sa 07:00-22:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5267953071345,13.458218005555063,osm,lichtenberg,fennpfuhl,1111,11011011
110471550,netto marken-discount,sonnenallee,215,12059,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-neukoelln/sonnenallee-215/5026/,52.47460793847338,13.455374357062226,osm,neukölln,neukölln,0801,11008008
112692006,lidl,roelckestraße,172,13086,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.lidl.de/,52.5505085299852,13.440502538825887,osm,pankow,weißensee,0302,11003003
113373792,rewe city,heinsestraße,46-48,13467,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,yes,unknown,yes,unknown,+49 30 0537200,not_provided,not_provided,52.61868350890287,13.305818504654273,osm,reinickendorf,hermsdorf,1206,11012012
113775360,kaufland,hauptstraße,10,13055,berlin,mo-sa 07:00-22:00,kaufland,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.548146777406274,13.505245114647227,osm,lichtenberg,alt-hohenschönhausen,1110,11011011
116536449,rewe,schönefelder chaussee,1,12524,berlin,mo-sa 06:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.41805485860579,13.536960436258047,osm,treptow-köpenick,altglienicke,0906,11009009
116676560,lidl,marienfelder allee,202,12279,berlin,mo-sa 07:00-21:00; su off,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 800 4353361,not_provided,https://www.lidl.de/filialen/berlin-tempelhof-schoeneberg/marienfelde-marienfelder-allee-202.html,52.40858837780822,13.358015071894313,osm,tempelhof-schöneberg,marienfelde,0705,11007007
117162664,eurogida,turmstraße,43,10551,Berlin,mo-sa 07:00-20:00,independent,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.eurogida.de/de/filiale_turmstrasse.php,52.52704210832552,13.334782122612653,osm,mitte,moabit,0102,11001001
117162669,bio company,turmstraße,42,10551,berlin,"mo-sa 08:00-21:00; mo-sa 07:30-21:00 open ""backstand ab 7:30 uhr geöffnet """,bio company,unknown,yes,yes,yes,unknown,yes,wlan,not_provided,not_provided,https://www.biocompany.de/,52.527040719424896,13.335131119728432,osm,mitte,moabit,0102,11001001
117162764,bolu,Oldenburger Straße,unknown,10551,Berlin,mo-fr 07:00-20:00; sa 07:00-18:00,independent,unknown,yes,yes,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.527034310334066,13.335739234485946,osm,mitte,moabit,0102,11001001
118336911,edeka erler,berlepschstraße,74,14165,berlin,mo-sa 07:00-20:00,edeka,unknown,yes,unknown,yes,yes,yes,unknown,+493080495055,not_provided,https://www.edeka.de/eh/minden-hannover/edeka-erler-berlepschstr.-74/index.jsp,52.42636121401211,13.244144943610072,osm,steglitz-zehlendorf,zehlendorf,0604,11006006
118354754,bio company,breisgauer straße,17,14129,berlin,mo-sa 08:00-20:00; ph off,bio company,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.43707435000001,13.216680150000002,osm,steglitz-zehlendorf,zehlendorf,0604,11006006
118557993,edeka ulrich,Falkenplatz,3A,13505,Berlin,"mo-sa 07:00-21:00; su,ph off",edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.58477621844412,13.226685112745477,osm,reinickendorf,konradshöhe,1203,11012012
119046544,netto marken-discount,wartenberger straße,51,13053,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,yes,yes,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin/wartenberger-str-51/5850/,52.55534081892262,13.511597151914334,osm,lichtenberg,alt-hohenschönhausen,1110,11011011
119129004,netto marken-discount,Steffelbauerstraße,unknown,12459,Berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,yes,unknown,yes,yes,unknown,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-koepenick/an-der-wuhlheide-154/5015/,52.459298982819526,13.536228607087018,osm,treptow-köpenick,oberschöneweide,0909,11009009
119688007,aldi,havemannstraße,33,12689,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/havemannstrasse-33/3182650,52.56670325075314,13.578475087332214,osm,marzahn-hellersdorf,marzahn,1001,11010010
120314906,netto marken-discount,ordensmeisterstraße,8,12099,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-tempelhof/ordensmeisterstr-7/7742/,52.45676826434635,13.390071679946075,osm,tempelhof-schöneberg,tempelhof,0703,11007007
120365221,netto marken-discount,marzahner chaussee,79,12681,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-marzahn/marzahner-chaussee-79/5236/,52.51643150462077,13.526642380972826,osm,marzahn-hellersdorf,marzahn,1001,11010010
121591865,lidl,havemannstraße,1,12689,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.56978153153566,13.569390514055296,osm,marzahn-hellersdorf,marzahn,1001,11010010
121660188,nahkauf,habichtstraße,16,13505,berlin,mo-sa 08:00-21:00,nahkauf,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.58573150985702,13.233425994086426,osm,reinickendorf,konradshöhe,1203,11012012
122548638,nahkauf,haselhorster damm,27,13599,berlin,mo-sa 07:00-20:00,nahkauf,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.544773447970854,13.237859865120368,osm,spandau,haselhorst,0502,11005005
123399102,netto marken-discount,buckower damm,268,12349,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-buckow/buckower-damm-268/5250/,52.420179087380426,13.43770266545892,osm,neukölln,buckow,0803,11008008
125363317,alnatura super natur markt,jungfernstieg,2,12207,berlin,mo-sa 08:00-20:00,alnatura,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.428720657891695,13.326162936432501,osm,steglitz-zehlendorf,lichterfelde,0602,11006006
125437095,aldi,hauptstraße,36,10317,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.496557303463,13.486859188086525,osm,lichtenberg,rummelsburg,1112,11011011
125550017,penny,pichelsdorfer straße,63,13595,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 221 20199959,not_provided,https://www.penny.de/,52.519621448005836,13.1973470734502,osm,spandau,wilhelmstadt,0509,11005005
126252601,edeka,rudower straße,21,12351,berlin,mo-sa 08:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.44172741906058,13.45890457823485,osm,neukölln,buckow,0803,11008008
127553509,netto,stahlheimer straße,31,10439,Berlin,mo-sa 07:00-21:00,netto,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.54844756895959,13.419695158548377,osm,pankow,prenzlauer berg,0301,11003003
128777121,netto marken-discount,Lynarstraße,unknown,13585,Berlin,"mo-sa 07:00-21:00; su,ph off",netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-spandau/lynarstr-32-34/5169/,52.54850179004825,13.206807674209175,osm,spandau,spandau,0501,11005005
133358624,edeka,marksburgstraße,14,10318,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.48728700080137,13.518358021117711,osm,lichtenberg,karlshorst,1102,11011011
133729908,baraka supermarkt,mariendorfer damm,337-339,12107,berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.42393728541592,13.396420361050108,osm,tempelhof-schöneberg,mariendorf,0704,11007007
135438002,rewe,anton-saefkow-platz,10,10369,berlin,mo-sa 07:00-23:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.528666236694754,13.470491876531538,osm,lichtenberg,fennpfuhl,1111,11011011
135789956,rewe,ladiusstraße,26,14165,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,+493081488838,not_provided,https://www.rewe.de/meinkaufsbox/markt/marktinfo.html?marketid=4040128,52.41127907700484,13.262540135164857,osm,steglitz-zehlendorf,zehlendorf,0604,11006006
140002634,netto marken-discount,langhansstraße,46,13086,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.552718554904324,13.438602646610981,osm,pankow,weißensee,0302,11003003
140006424,lidl,allee der kosmonauten,141a,12681,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.53181011945605,13.54881183212608,osm,marzahn-hellersdorf,marzahn,1001,11010010
140518379,penny,treskowallee,112,10318,berlin,mo-sa 07:00-22:00; ph off,penny,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.penny.de/,52.4821853473442,13.52398785108827,osm,lichtenberg,karlshorst,1102,11011011
140687841,rewe,hildburghauser straße,29,12279,berlin,mo-sa 06:00-22:00,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.41274134924528,13.354718130684015,osm,tempelhof-schöneberg,marienfelde,0705,11007007
141573844,lidl,berliner allee,300,13088,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.564497358088964,13.471192408097362,osm,pankow,weißensee,0302,11003003
142947685,aldi,invalidenstraße,59,10557,berlin,mo-sa 07:00-21:00; ph off,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.52417426339187,13.364065643672008,osm,mitte,moabit,0102,11001001
143705155,netto marken-discount,regattastraße,123,12527,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 67820029,not_provided,https://www.netto-online.de/filialen/berlin-gruenau/regattastr-123/5297/,52.41806744919843,13.581095439337062,osm,treptow-köpenick,grünau,0913,11009009
144574078,denns biomarkt,Ruppiner Chaussee,unknown,13503,Berlin,mo-sa 09:00-20:00,denns biomarkt,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.6138171282107,13.245401407244877,osm,reinickendorf,heiligensee,1204,11012012
146694658,lidl,hauptstraße,122,10827,berlin,mo-sa 07:00-22:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 800 4353361,not_provided,not_provided,52.482722204951365,13.3508238157966,osm,tempelhof-schöneberg,schöneberg,0701,11007007
146979096,netto marken-discount,Blankenburger Straße,unknown,13127,Berlin,unknown,netto marken-discount,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-pankow/blankenburger-str-145/7448/,52.588034839003875,13.426867532336942,osm,pankow,französisch buchholz,0310,11003003
147432145,netto marken-discount,wollankstraße,85,13359,berlin,"mo-sa 07:00-24:00; su,ph off",netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.562670273657,13.392224952029908,osm,mitte,gesundbrunnen,0106,11001001
148010658,norma,liebensteiner straße,44,12687,berlin,mo-sa 07:00-21:00,norma,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.55916920897984,13.56175239139695,osm,marzahn-hellersdorf,marzahn,1001,11010010
150591180,lidl,blankenburger straße,17a,13089,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.57135402266337,13.443958614672901,osm,pankow,heinersdorf,0304,11003003
151876415,edeka,Fuldastraße,43,12045,Berlin,mo-sa 08:00-20:00,edeka,unknown,unknown,unknown,unknown,unknown,no,unknown,not_provided,not_provided,not_provided,52.48535670811519,13.437660446987948,osm,neukölln,neukölln,0801,11008008
152708912,netto marken-discount,ortolfstraße,149,12524,berlin,mo-sa 07:00-22:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-altglienicke/ortolfstr-149/5170/,52.40581401875603,13.532669776349389,osm,treptow-köpenick,altglienicke,0906,11009009
152892469,e-center,siriusstraße,1,12524,berlin,"mo-sa 07:00-22:00; su,ph off",edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.40226385939329,13.524622211708953,osm,treptow-köpenick,altglienicke,0906,11009009
153010814,penny,cottbusser platz,2,12627,berlin,mo-sa 07:00-21:00; ph off,penny,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.53477920685632,13.595733357336101,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
153709348,denns biomarkt,warschauer straße,63,10243,berlin,mo-sa 09:00-21:00,denns biomarkt,unknown,yes,yes,yes,unknown,yes,unknown,not_provided,not_provided,https://www.denns-biomarkt.de/berlin-warschauer-str-63/marktseite/,52.51020985572153,13.452092987809127,osm,friedrichshain-kreuzberg,friedrichshain,0201,11002002
156580741,aldi,chopinstraße,28,13088,berlin,mo-sa 08:00-20:00,aldi nord,unknown,unknown,unknown,yes,yes,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/chopinstrasse-28/3180943,52.545583880772696,13.463697968302668,osm,pankow,weißensee,0302,11003003
156580746,lidl,Hansastraße,unknown,13053,Berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.54617707898181,13.46922750269372,osm,lichtenberg,alt-hohenschönhausen,1110,11011011
158419820,lidl,möllendorffstraße,75a,10367,berlin,mo-sa 07:00-22:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,not_provided,52.5226198006938,13.477605931849341,osm,lichtenberg,lichtenberg,1103,11011011
158541685,netto,waltersdorfer straße,19,12526,berlin,mo-we 08:00-20:00; th-fr 08:00-21:00; sa 08:00-20:00,netto,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.39937573659859,13.57434950601983,osm,treptow-köpenick,bohnsdorf,0908,11009009
162475159,edeka brehm,mahlsdorfer straße,34,12555,berlin,mo-sa 07:00-21:00; ph off,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 64095172,not_provided,https://edeka-brehm.de/,52.46580964455134,13.584904879723194,osm,treptow-köpenick,köpenick,0910,11009009
163217008,penny,glienicker straße,60,12557,berlin,mo-sa 07:00-21:00; ph off,penny,unknown,unknown,unknown,yes,yes,yes,no,+49 221 20199959,not_provided,https://www.penny.de/,52.438380245703804,13.563139620632318,osm,treptow-köpenick,köpenick,0910,11009009
163236463,netto,bornitzstraße,46,10365,berlin,mo-sa 07:00-21:00,netto,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.519826879331156,13.48651074642284,osm,lichtenberg,lichtenberg,1103,11011011
165863238,edeka,heidelberger straße,90,12435,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.48898590295462,13.447559975374892,osm,treptow-köpenick,alt-treptow,0901,11009009
170174772,lidl,tempelhofer damm,130,12099,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 800 4353361,not_provided,https://www.lidl.de/filialen/berlin-tempelhof-schoeneberg/tempelhof-tempelhofer-damm-130.html,52.46800586906875,13.384431167694649,osm,tempelhof-schöneberg,tempelhof,0703,11007007
170745163,edeka,königin-elisabeth-straße,9a,14059,berlin,mo-sa 07:00-22:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.edeka.de,52.51152674427368,13.278416165923622,osm,charlottenburg-wilmersdorf,westend,0405,11004004
171490078,rewe,sophie-charlotten-straße,41,14059,berlin,mo-sa 06:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 30207371,not_provided,not_provided,52.513368493931324,13.28752651062626,osm,charlottenburg-wilmersdorf,charlottenburg,0401,11004004
172497778,rewe,auerbachstraße,12,14193,berlin,mo-sa 07:00-21:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.487429970848055,13.261449626761367,osm,charlottenburg-wilmersdorf,grunewald,0404,11004004
174657410,lidl,semmelweisstraße,106,12524,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,wlan,not_provided,not_provided,https://lidl-shop.de/,52.425111264118335,13.527322847944998,osm,treptow-köpenick,altglienicke,0906,11009009
175152841,edeka kruse,goltzstraße,1,12307,berlin,mo-sa 07:00-21:00,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 76492900,not_provided,not_provided,52.38730693540782,13.408582041230515,osm,tempelhof-schöneberg,lichtenrade,0706,11007007
175189673,lidl,dietzgenstraße,102,13158,berlin,mo-sa 07:00-21:00,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.lidl.de/filialen/berlin-pankow/rosenthal-dietzgenstr-102.html,52.59166340639783,13.403468632749815,osm,pankow,rosenthal,0312,11003003
175772745,netto,gülzower straße,28,12621,berlin,"mo-fr 08:00-20:00, sa 08:00-20:00; ph off",netto,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5141249291874,13.583273116675548,osm,marzahn-hellersdorf,kaulsdorf,1003,11010010
175804748,nah und gut,breisgauer straße,20,14129,berlin,mo-fr 08:00-20:00; sa 08:00-18:00,edeka,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.43662273273228,13.215870033949148,osm,steglitz-zehlendorf,nikolassee,0606,11006006
176463023,netto marken-discount,hellersdorfer straße,82,12619,berlin,mo-sa 07:00-22:00; ph off,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-hellersdorf/hellersdorfer-strasse-82/7688/,52.522977191335144,13.588040651091147,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
177431907,netto,louis-lewin-straße,40e,12627,berlin,mo-sa 07:00-21:00,netto,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5330618687936,13.623388027150153,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
177432266,netto marken-discount,louis-lewin-straße,15,12627,berlin,mo-sa 07:00-22:00; ph off,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-hellersdorf/louis-lewin-str-15/5175/,52.5332307371361,13.62153627528398,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
177434352,netto marken-discount,mark-twain-straße,4,12627,berlin,unknown,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-hellersdorf/mark-twain-str-4/7683/,52.53410527721883,13.61082769639029,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
182868510,netto,am gehrensee,2,13057,berlin,mo-sa 07:00-20:00,netto,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.5731690379609,13.564405781609745,osm,lichtenberg,falkenberg,1104,11011011
186606608,aldi,Liberdastraße,unknown,12047,Berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.49223761309854,13.430606465038451,osm,neukölln,neukölln,0801,11008008
186890079,aldi,landsberger allee,494,12685,berlin,mo-sa 07:00-21:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/landsberger-allee-494/3182774,52.54377351127473,13.56511857515534,osm,marzahn-hellersdorf,marzahn,1001,11010010
186916207,penny,richardstraße,52,12055,berlin,mo-sa 07:00-22:00,penny,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,not_provided,52.47233474207215,13.445535049100487,osm,neukölln,neukölln,0801,11008008
190972010,netto,dahlwitzer straße,60,12623,berlin,mo-sa 07:00-20:00,netto,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.521406077585816,13.647659585779797,osm,marzahn-hellersdorf,mahlsdorf,1004,11010010
191988073,edeka,müggelschlößchenweg,42,12559,berlin,unknown,edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.440039799558704,13.600612919903035,osm,treptow-köpenick,köpenick,0910,11009009
192647261,edeka,clayallee,171,14195,berlin,"mo-fr 07:00-24:00, sa 07:00-23:00",edeka,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.45218348659653,13.270539755540002,osm,steglitz-zehlendorf,dahlem,0605,11006006
192889140,nahkauf,kaiser-wilhelm-straße,40,12247,berlin,mo-sa 08:00-20:00,nahkauf,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.43296478084276,13.339443745592034,osm,steglitz-zehlendorf,lankwitz,0603,11006006
195327025,lidl,Gothaer Straße,unknown,12629,Berlin,mo-sa 07:00-21:00; ph off,lidl,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.53757906977362,13.590283618620665,osm,marzahn-hellersdorf,hellersdorf,1005,11010010
197147339,rewe,wuhlestraße,31,12683,berlin,mo-sa 07:00-22:00,rewe,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.rewe.de/,52.52812947034252,13.568746955844965,osm,marzahn-hellersdorf,biesdorf,1002,11010010
199270593,aldi,wilhelm-von-siemens-straße,13,12277,berlin,mo-sa 07:00-20:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.aldi-nord.de/filialen-und-oeffnungszeiten.html/l/berlin/wilhelm-von-siemens-strasse-13/3182578,52.42984520873972,13.379163034185193,osm,tempelhof-schöneberg,mariendorf,0704,11007007
203535232,norma,blumberger damm,124-128,12685,berlin,unknown,norma,unknown,unknown,unknown,unknown,unknown,limited,unknown,not_provided,not_provided,http://www.norma-online.de,52.54243525445767,13.571375599020094,osm,marzahn-hellersdorf,marzahn,1001,11010010
203942802,netto,fürstenwalder allee,76,12589,berlin,unknown,netto,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.43809530948812,13.693763371343836,osm,treptow-köpenick,rahnsdorf,0912,11009009
204947911,aldi,hauptstraße,119,13158,berlin,mo-sa 07:00-20:00,aldi nord,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,not_provided,52.59803413122781,13.377244628679549,osm,pankow,rosenthal,0312,11003003
208512293,denns biomarkt,teltower damm,299,14167,berlin,mo-sa 08:00-20:00,denns biomarkt,unknown,unknown,unknown,unknown,unknown,yes,unknown,+49 30 81490517,not_provided,not_provided,52.4062140184686,13.269583187626214,osm,steglitz-zehlendorf,lichterfelde,0602,11006006
208670686,netto marken-discount,pyramidenring,22,12681,berlin,mo-sa 07:00-21:00,netto marken-discount,unknown,unknown,unknown,unknown,unknown,yes,unknown,not_provided,not_provided,https://www.netto-online.de/filialen/berlin-marzahn/pyramidenring-22/7525/,52.536233413388175,13.525776070131998,osm,marzahn-hellersdorf,marzahn,1001,11010010
210882562,galata market,buckower damm,106,12349,berlin,unknown,independent,unknown,unknown,unknown,unknown,unknown,unknown,unknown,not_provided,not_provided,not_provided,52.434118731287185,13.433852158005156,osm,neukölln,britz,0802,11008008
