immo_id,title,address,zip_code,latitude,longitude,contact_name,kitchen,balcony,garden,cellar,private,rooms,sqm,rent,extra_costs,media_count,url,neighborhood,district
immowelt_ultimate_46_00997,Gepflegte 6-Zimmer-Galeriewohnung in Berlin-Köpenick,Schönhauser Allee 188,12589,52.411656,13.478991,,0,1,0,1,1,6.0,120,1600.412479,115.74,26,https://www.immowelt.de/expose/berlin-köpenick-997,Postsiedlung,Rudow
immowelt_ultimate_46_00998,Erstbezug 6-Zimmer-Souterrainwohnung in Berlin-Frohnau,Schloßstraße 103,13465,52.478149,13.381775,Prenzlauer Berg Living,1,1,0,1,0,6.0,123,2087.430689,43.21,19,https://www.immowelt.de/expose/berlin-frohnau-998,Gartenstadt Neu-Tempelhof,Tempelhof
immowelt_ultimate_47_00999,Gepflegte 4-Zimmer-Galeriewohnung in Berlin-Friedrichshain,Kurfürstendamm 268,10249,52.524051,13.28672,,1,1,0,0,1,4.0,92,3992.335337,158.25,18,https://www.immowelt.de/expose/berlin-friedrichshain-999,Charlottenburg,Charlottenburg
immowelt_ultimate_47_01000,Gepflegte 3-Zimmer-Dachterrassenwohnung in Berlin-Pankow,Torstraße 206,13127,52.539173,13.670948,City Living Berlin,0,0,0,0,0,3.0,62,1857.11319,218.01,21,https://www.immowelt.de/expose/berlin-pankow-1000,,Märkisch-Oderland
immowelt_ultimate_47_01001,Erstbezug 2-Zimmer-Neubau in Berlin-Moabit,Mehringdamm 66,10557,52.336979,13.107389,,1,0,1,1,1,2.0,63,823.1188283,154.02,10,https://www.immowelt.de/expose/berlin-moabit-1001,,Potsdam-Mittelmark
immowelt_ultimate_47_01002,Attraktive 5-Zimmer-Studio in Berlin-Neukölln,Leipziger Straße 122,12057,52.650416,13.719732,Metropolitan Properties,1,1,0,1,0,5.0,128,3426.961956,298.17,16,https://www.immowelt.de/expose/berlin-neukölln-1002,,Barnim
immowelt_ultimate_47_01003,Gemütliche 3-Zimmer-Loft in Berlin-Frohnau,Kurfürstendamm 170,13465,52.312784,13.286878,Hausverwaltung Berlin,1,0,0,1,1,3.0,55,2139.678161,,7,https://www.immowelt.de/expose/berlin-frohnau-1003,,Teltow-Fläming
immowelt_ultimate_47_01004,"Bezugsfreie 6,5-Zimmer-Apartment in Berlin-Treptow",Königin-Luise-Straße 10,12459,52.382852,13.296736,,0,0,0,1,0,6.5,129,1456.90571,,31,https://www.immowelt.de/expose/berlin-treptow-1004,Städtlersiedlung,Städtlersiedlung
immowelt_ultimate_47_01005,Elegante 7-Zimmer-Wohnung mit Balkon in Berlin-Prenzlauer Berg,Schloßstraße 278,10439,52.651718,13.524729,Spree Properties,1,1,0,0,1,7.0,145,7756.945151,198.86,9,https://www.immowelt.de/expose/berlin-prenzlauer-berg-1005,Zepernick,Zepernick
immowelt_ultimate_47_01006,"Komplett renovierte 6,5-Zimmer-Wohnung in Berlin-Friedrichshain",Schloßstraße 52,10247,52.326884,13.721181,,0,1,0,0,1,6.5,181,5533.436969,,35,https://www.immowelt.de/expose/berlin-friedrichshain-1006,Wernsdorf,Wernsdorf
immowelt_ultimate_47_01007,Großzügige 2-Zimmer-Wohnung mit Terrasse in Berlin-Wedding,Spandauer Damm 185,13353,52.443564,13.764312,,1,1,0,0,0,2.0,47,700.6568759,179.96,13,https://www.immowelt.de/expose/berlin-wedding-1007,,Oder-Spree
immowelt_ultimate_47_01008,Designer 4-Zimmer-Apartment in Berlin-Zehlendorf,Friedrichstraße 177,14169,52.48809,13.477418,Urban Living Berlin,0,0,0,1,0,4.0,114,2635.179408,309.4,29,https://www.immowelt.de/expose/berlin-zehlendorf-1008,Alt-Treptow,Alt-Treptow
immowelt_ultimate_47_01009,Möblierte 2-Zimmer-Erdgeschoss in Berlin-Neukölln,Savignyplatz 110,12047,52.639381,13.628012,,0,0,0,0,0,2.0,51,873.3210753,,11,https://www.immowelt.de/expose/berlin-neukölln-1009,Elisenau,Börnicke
immowelt_ultimate_47_01010,Moderne 6-Zimmer-Zwischenetage in Berlin-Charlottenburg,Gneisenaustraße 225,10623,52.414855,13.369246,,1,1,0,0,1,6.0,183,6265.902388,338.67,25,https://www.immowelt.de/expose/berlin-charlottenburg-1010,Marienfelde,Marienfelde
immowelt_ultimate_47_01011,Schöne 1-Zimmer-Dachgeschoss in Berlin-Mitte,Clayallee 108,10119,52.422463,13.302747,City Living Berlin,1,1,0,1,1,1.0,33,2093.784853,,26,https://www.immowelt.de/expose/berlin-mitte-1011,Schweizer Viertel,Lichterfelde
immowelt_ultimate_47_01012,Geräumige 4-Zimmer-Dachgeschoss in Berlin-Wedding,Neukölln 153,13353,52.44275,13.471929,,0,0,0,0,1,4.0,98,1369.108417,,22,https://www.immowelt.de/expose/berlin-wedding-1012,Britz,Britz
immowelt_ultimate_47_01013,Sonnige 5-Zimmer-Turmwohnung in Berlin-Treptow,Karl-Marx-Allee 162,12489,52.306421,13.313314,,0,1,0,0,0,5.0,123,1895.435513,,16,https://www.immowelt.de/expose/berlin-treptow-1013,,Teltow-Fläming
immowelt_ultimate_47_01014,Lichtdurchflutete 6-Zimmer-Wohnung mit Balkon in Berlin-Neukölln,Kurfürstendamm 192,12047,52.348763,13.318482,Hauptstadt Immobilien,0,1,0,1,0,6.0,188,3061.637475,226.28,29,https://www.immowelt.de/expose/berlin-neukölln-1014,Großbeeren,Großbeeren
immowelt_ultimate_47_01015,"Komplett renovierte 2,5-Zimmer-Souterrainwohnung in Berlin-Prenzlauer Berg",Heerstraße 149,10407,52.693201,13.358479,,1,1,1,0,1,2.5,73,1917.382097,34.01,22,https://www.immowelt.de/expose/berlin-prenzlauer-berg-1015,Bergfelde,Bergfelde
immowelt_ultimate_47_01016,Luxuriöse 4-Zimmer-Hochparterre in Berlin-Tempelhof,Helmholtzplatz 119,12105,52.341772,13.30049,,0,0,0,0,0,4.0,89,2057.035352,189.8,22,https://www.immowelt.de/expose/berlin-tempelhof-1016,Großbeeren,Großbeeren
immowelt_ultimate_47_01017,"Freundliche 6,5-Zimmer-Dachterrassenwohnung in Berlin-Treptow",Badstraße 181,12437,52.643106,13.438008,,1,1,0,0,0,6.5,139,2708.834086,153.61,21,https://www.immowelt.de/expose/berlin-treptow-1017,Buch,Buch
immowelt_ultimate_47_01018,Ruhige 5-Zimmer-Wohnung mit Terrasse in Berlin-Dahlem,Danziger Straße 93,14195,52.385277,13.514247,,0,1,0,0,0,5.0,96,1503.858532,,14,https://www.immowelt.de/expose/berlin-dahlem-1018,Schönefeld,Schönefeld
immowelt_ultimate_47_01019,Luxuriöse 2-Zimmer-Etagenwohnung in Berlin-Köpenick,Brunnenstraße 59,12559,52.640054,13.14014,,0,0,0,0,1,2.0,51,808.205894,314.31,23,https://www.immowelt.de/expose/berlin-köpenick-1019,Bötzow,Bötzow
immowelt_ultimate_47_01020,"Großzügige 6,5-Zimmer-Gartenwohnung in Berlin-Kreuzberg",Oranienstraße 287,10965,52.614819,13.616394,Müller & Partner Immobilien,1,0,0,0,0,6.5,143,5547.601083,,16,https://www.immowelt.de/expose/berlin-kreuzberg-1020,,Barnim
immowelt_ultimate_47_01021,"Geräumige 3,5-Zimmer-Dachterrassenwohnung in Berlin-Kreuzberg",Torstraße 142,10967,52.368109,13.542562,Schmidt Immobilien,0,1,1,1,0,3.5,77,2200.420167,195.94,25,https://www.immowelt.de/expose/berlin-kreuzberg-1021,,Dahme-Spreewald
immowelt_ultimate_47_01022,Hochwertige 4-Zimmer-Altbau in Berlin-Zehlendorf,Kollwitzplatz 183,14167,52.634591,13.232272,Premium Wohnen Berlin,1,1,0,0,0,4.0,121,2660.211287,46.76,15,https://www.immowelt.de/expose/berlin-zehlendorf-1022,,Oberhavel
immowelt_ultimate_47_01023,Stilvolle 7-Zimmer-Galeriewohnung in Berlin-Hellersdorf,Leipziger Straße 267,12623,52.34663,13.584113,,1,0,0,1,0,7.0,200,3683.213494,,27,https://www.immowelt.de/expose/berlin-hellersdorf-1023,,Dahme-Spreewald
immowelt_ultimate_47_01024,"Helle 2,5-Zimmer-Wohnung mit Balkon in Berlin-Frohnau",Karl-Marx-Straße 111,13465,52.666247,13.542491,Charlottenburg Estates,1,1,0,0,0,2.5,64,947.5598636,78.18,20,https://www.immowelt.de/expose/berlin-frohnau-1024,Schönow,Schönow
immowelt_ultimate_47_01025,"Exklusive 2,5-Zimmer-Dachterrassenwohnung in Berlin-Tempelhof",Oranienstraße 160,12105,52.64188,13.428726,Müller & Partner Immobilien,0,1,0,1,1,2.5,64,1027.927114,,17,https://www.immowelt.de/expose/berlin-tempelhof-1025,,Barnim
immowelt_ultimate_47_01026,"Hochwertige 1,5-Zimmer-Etagenwohnung in Berlin-Prenzlauer Berg",Neukölln 271,10409,52.310379,13.517737,Wedding Wohnen,0,0,0,0,0,1.5,42,1202.175761,343.35,8,https://www.immowelt.de/expose/berlin-prenzlauer-berg-1026,,Dahme-Spreewald
immowelt_ultimate_47_01027,Komplett renovierte 2-Zimmer-Etagenwohnung in Berlin-Wedding,Kollwitzplatz 50,13357,52.319221,13.372219,,0,0,1,0,0,2.0,47,1218.551361,207.97,5,https://www.immowelt.de/expose/berlin-wedding-1027,,Teltow-Fläming
immowelt_ultimate_48_01028,Komplett renovierte 4-Zimmer-Studio in Berlin-Reinickendorf,Rheinstraße 263,13403,52.609444,13.396027,Hauptstadt Immobilien,1,1,0,1,0,4.0,110,1608.263189,,29,https://www.immowelt.de/expose/berlin-reinickendorf-1028,Blankenfelde,Blankenfelde
immowelt_ultimate_48_01029,"Komplett renovierte 4,5-Zimmer-Erdgeschoss in Berlin-Kreuzberg",Unter den Linden 99,10963,52.668403,13.420422,Wedding Wohnen,1,1,1,0,1,4.5,104,5527.453213,,20,https://www.immowelt.de/expose/berlin-kreuzberg-1029,,Oberhavel
immowelt_ultimate_48_01030,Sanierte 4-Zimmer-Galeriewohnung in Berlin-Tegel,Kastanienallee 143,13509,52.565568,13.361563,,0,1,0,1,0,4.0,81,1279.056799,46.48,17,https://www.immowelt.de/expose/berlin-tegel-1030,Reinickendorf,Reinickendorf
immowelt_ultimate_48_01031,"Hochwertige 4,5-Zimmer-Souterrainwohnung in Berlin-Spandau",Mehringdamm 80,13591,52.542527,13.251135,,1,1,0,0,0,4.5,138,2976.629622,200.83,32,https://www.immowelt.de/expose/berlin-spandau-1031,Siemensstadt,Spandau
immowelt_ultimate_48_01032,Exklusive 2-Zimmer-Zwischenetage in Berlin-Wilmersdorf,Sonnenallee 31,10715,52.439565,13.148675,Berliner Immobilien Service,0,0,0,0,0,2.0,70,3157.33573,,31,https://www.immowelt.de/expose/berlin-wilmersdorf-1032,Wannsee,Wannsee
immowelt_ultimate_48_01033,"Charmante 4,5-Zimmer-Wohnung mit Garten in Berlin-Marzahn",Clayallee 109,12687,52.380496,13.797576,,0,1,0,0,0,4.5,116,1361.389207,261.18,32,https://www.immowelt.de/expose/berlin-marzahn-1033,,Oder-Spree
immowelt_ultimate_48_01034,Geräumige 3-Zimmer-Penthouse in Berlin-Mitte,Königin-Luise-Straße 88,10119,52.540359,13.64477,Kiez Immobilien,0,1,0,0,0,3.0,56,3033.119087,242.33,10,https://www.immowelt.de/expose/berlin-mitte-1034,,Märkisch-Oderland
immowelt_ultimate_48_01035,Designer 4-Zimmer-Dachgeschoss in Berlin-Treptow,Mehringdamm 43,12459,52.315955,13.266332,Hauptstadt Immobilien,1,1,0,0,0,4.0,121,2960.909141,,20,https://www.immowelt.de/expose/berlin-treptow-1035,Industriepark-West,Industriepark-West
immowelt_ultimate_48_01036,Kernsanierte 2-Zimmer-Wohnung mit Terrasse in Berlin-Moabit,Königin-Luise-Straße 214,10553,52.310747,13.701283,Charlottenburg Estates,1,1,1,0,1,2.0,53,967.8755864,,24,https://www.immowelt.de/expose/berlin-moabit-1036,Zernsdorf,Zernsdorf
immowelt_ultimate_48_01037,Bezugsfreie 4-Zimmer-Wohnung in Berlin-Treptow,Schönhauser Allee 83,12487,52.625307,13.282712,,0,0,0,0,0,4.0,89,1217.681513,289.76,19,https://www.immowelt.de/expose/berlin-treptow-1037,Hermsdorf,Hermsdorf
immowelt_ultimate_48_01038,"Stilvolle 3,5-Zimmer-Dachgeschoss in Berlin-Marzahn",Greifswalder Straße 34,12687,52.423244,13.102232,,0,1,1,0,0,3.5,99,1105.16602,,10,https://www.immowelt.de/expose/berlin-marzahn-1038,Sacrow,Sacrow
immowelt_ultimate_48_01039,"Sanierte 3,5-Zimmer-Etagenwohnung in Berlin-Grunewald",Spandauer Damm 193,14193,52.441187,13.572171,,0,1,0,0,1,3.5,81,3722.313855,298.49,23,https://www.immowelt.de/expose/berlin-grunewald-1039,Altstadt Köpenick,Köpenick
immowelt_ultimate_48_01040,"Bezugsfreie 6,5-Zimmer-Dachgeschoss in Berlin-Wedding",Savignyplatz 173,13355,52.590305,13.769078,Charlottenburg Estates,0,0,0,1,0,6.5,180,4493.246599,,34,https://www.immowelt.de/expose/berlin-wedding-1040,,Märkisch-Oderland
immowelt_ultimate_48_01041,"Top-moderne 4,5-Zimmer-Hochparterre in Berlin-Köpenick",Brunnenstraße 56,12557,52.553687,13.140926,,1,1,0,0,0,4.5,124,1273.735072,72.75,25,https://www.immowelt.de/expose/berlin-köpenick-1041,,Havelland
immowelt_ultimate_48_01042,"Sonnige 2,5-Zimmer-Studio in Berlin-Kreuzberg",Hermannstraße 254,10969,52.30504,13.687281,,0,1,1,0,1,2.5,84,3119.181922,33.58,31,https://www.immowelt.de/expose/berlin-kreuzberg-1042,Zernsdorf,Zernsdorf
immowelt_ultimate_48_01043,Bezugsfreie 1-Zimmer-Dachgeschoss in Berlin-Tegel,Kastanienallee 117,13509,52.414887,13.161618,,0,0,0,1,1,1.0,43,797.5936457,126.9,14,https://www.immowelt.de/expose/berlin-tegel-1043,Wannsee,Wannsee
immowelt_ultimate_48_01044,Sonnige 2-Zimmer-Turmwohnung in Berlin-Tegel,Residenzstraße 233,13507,52.370286,13.55625,Friedrichshain Properties,0,1,0,0,0,2.0,46,1367.489009,,19,https://www.immowelt.de/expose/berlin-tegel-1044,,Dahme-Spreewald
immowelt_ultimate_48_01045,Komplett renovierte 4-Zimmer-Penthouse in Berlin-Tegel,Clayallee 5,13507,52.418668,13.42489,Wedding Wohnen,0,1,0,0,0,4.0,91,1126.861643,140.02,14,https://www.immowelt.de/expose/berlin-tegel-1045,Buckow,Buckow
immowelt_ultimate_48_01046,"Teilmöblierte 4,5-Zimmer-Zwischenetage in Berlin-Zehlendorf",Residenzstraße 219,14167,52.504977,13.668237,Friedrichshain Properties,0,0,1,0,0,4.5,99,1881.142466,128.3,32,https://www.immowelt.de/expose/berlin-zehlendorf-1046,,Märkisch-Oderland
immowelt_ultimate_48_01047,Sanierte 7-Zimmer-Galeriewohnung in Berlin-Zehlendorf,Rheinstraße 193,14163,52.426362,13.132447,City Living Berlin,1,1,0,0,0,7.0,185,5956.207925,375.02,20,https://www.immowelt.de/expose/berlin-zehlendorf-1047,Nikolskoe,Wannsee
immowelt_ultimate_48_01048,"Hochwertige 2,5-Zimmer-Maisonette in Berlin-Moabit",Thielallee 152,10559,52.424458,13.471122,,1,1,1,0,1,2.5,87,1606.100725,130.65,6,https://www.immowelt.de/expose/berlin-moabit-1048,Campus Efeuweg,Gropiusstadt
immowelt_ultimate_48_01049,"Exklusive 4,5-Zimmer-Neubau in Berlin-Reinickendorf",Potsdamer Platz 217,13437,52.452158,13.303593,Tempelhof Immobilien,0,0,0,0,0,4.5,102,2343.840776,184.48,17,https://www.immowelt.de/expose/berlin-reinickendorf-1049,Lichterfelde West,Lichterfelde
immowelt_ultimate_48_01050,Repräsentative 5-Zimmer-Wohnung in Berlin-Charlottenburg,Residenzstraße 33,10629,52.450001,13.133391,Prenzlauer Berg Living,1,1,0,1,1,5.0,101,1794.361097,35.16,11,https://www.immowelt.de/expose/berlin-charlottenburg-1050,Kladow,Spandau
immowelt_ultimate_48_01051,"Gemütliche 3,5-Zimmer-Turmwohnung in Berlin-Charlottenburg",Kurfürstendamm 12,10627,52.446718,13.250583,Müller & Partner Immobilien,1,1,0,0,1,3.5,81,4396.036981,314.55,15,https://www.immowelt.de/expose/berlin-charlottenburg-1051,Zehlendorf,Zehlendorf
immowelt_ultimate_48_01052,"Komplett renovierte 2,5-Zimmer-Wohnung in Berlin-Spandau",Reinickendorfer Straße 145,13595,52.496578,13.532512,Metropolitan Properties,1,0,0,1,1,2.5,76,1125.637583,,23,https://www.immowelt.de/expose/berlin-spandau-1052,Friedrichsfelde,Friedrichsfelde
immowelt_ultimate_49_01061,"Bezugsfreie 6,5-Zimmer-Galeriewohnung in Berlin-Treptow",Warschauer Straße 292,12487,52.652889,13.247986,Prenzlauer Berg Living,0,1,0,0,0,6.5,164,3009.191822,,11,https://www.immowelt.de/expose/berlin-treptow-1061,,Oberhavel
immowelt_ultimate_49_01062,Repräsentative 1-Zimmer-Apartment in Berlin-Wedding,Wilmersdorfer Straße 1,13347,52.495076,13.730642,Friedrichshain Properties,0,0,0,1,0,1.0,41,357.4301326,326.61,32,https://www.immowelt.de/expose/berlin-wedding-1062,Vogelsdorf,Vogelsdorf
immowelt_ultimate_49_01063,Traumhafte 4-Zimmer-Wohnung mit Garten in Berlin-Steglitz,Oranienstraße 70,12163,52.493838,13.672858,,0,0,0,0,0,4.0,97,1160.70893,,24,https://www.immowelt.de/expose/berlin-steglitz-1063,,Märkisch-Oderland
immowelt_ultimate_49_01064,"Sanierte 3,5-Zimmer-Zwischenetage in Berlin-Tempelhof",Residenzstraße 115,12101,52.379868,13.338315,Neukölln Properties,1,0,0,1,0,3.5,76,1551.688447,,11,https://www.immowelt.de/expose/berlin-tempelhof-1064,,Teltow-Fläming
immowelt_ultimate_49_01065,Helle 3-Zimmer-Galeriewohnung in Berlin-Friedrichshain,Karl-Marx-Straße 158,10247,52.382515,13.506843,,1,1,0,1,1,3.0,66,2037.375022,,20,https://www.immowelt.de/expose/berlin-friedrichshain-1065,Schönefeld,Schönefeld
immowelt_ultimate_49_01066,"Teilmöblierte 2,5-Zimmer-Souterrainwohnung in Berlin-Neukölln",Kastanienallee 207,12059,52.545478,13.261946,,0,1,0,1,0,2.5,65,1414.226216,,15,https://www.immowelt.de/expose/berlin-neukölln-1066,Siemensstadt,Spandau
immowelt_ultimate_49_01067,"Komplett renovierte 3,5-Zimmer-Dachterrassenwohnung in Berlin-Zehlendorf",Friedrichstraße 51,14163,52.391096,13.132625,Berliner Immobilien Service,1,1,0,0,1,3.5,82,1518.992475,,32,https://www.immowelt.de/expose/berlin-zehlendorf-1067,Steinstücken,Wannsee
immowelt_ultimate_49_01068,"Hochwertige 6,5-Zimmer-Zwischenetage in Berlin-Tempelhof",Alexanderplatz 146,12103,52.649714,13.241874,Hausverwaltung Berlin,0,1,0,1,1,6.5,140,2147.661331,166.61,22,https://www.immowelt.de/expose/berlin-tempelhof-1068,,Oberhavel
immowelt_ultimate_49_01069,Sanierte 2-Zimmer-Turmwohnung in Berlin-Pankow,Alexanderplatz 169,13187,52.698897,13.270179,,1,0,0,0,0,2.0,51,995.7466111,184.31,6,https://www.immowelt.de/expose/berlin-pankow-1069,,Oberhavel
immowelt_ultimate_49_01070,Charmante 7-Zimmer-Wohnung mit Garten in Berlin-Spandau,Schloßstraße 26,13595,52.555747,13.281943,,1,1,0,1,1,7.0,185,4172.789859,238.42,8,https://www.immowelt.de/expose/berlin-spandau-1070,Tegel,Tegel
immowelt_ultimate_49_01071,"Bezugsfreie 4,5-Zimmer-Maisonette in Berlin-Charlottenburg",Brunnenstraße 134,10585,52.564431,13.641098,Schmidt Immobilien,0,1,0,0,1,4.5,121,2279.160993,108.31,19,https://www.immowelt.de/expose/berlin-charlottenburg-1071,Mehrow,Mehrow
immowelt_ultimate_49_01072,"Top-moderne 5,5-Zimmer-Penthouse in Berlin-Prenzlauer Berg",Unter den Linden 117,10435,52.347533,13.391731,Wedding Wohnen,1,1,0,1,1,5.5,161,2984.986438,,19,https://www.immowelt.de/expose/berlin-prenzlauer-berg-1072,,Teltow-Fläming
immowelt_ultimate_49_01073,"Attraktive 6,5-Zimmer-Studio in Berlin-Friedrichshain",Mehringdamm 110,10247,52.695897,13.261023,,1,1,0,0,0,6.5,173,4225.025036,,12,https://www.immowelt.de/expose/berlin-friedrichshain-1073,,Oberhavel
immowelt_ultimate_49_01074,"Luxuriöse 5,5-Zimmer-Apartment in Berlin-Friedrichshain",Savignyplatz 42,10249,52.30425,13.138281,Spree Properties,1,1,1,0,0,5.5,190,8692.872023,340.41,32,https://www.immowelt.de/expose/berlin-friedrichshain-1074,,Potsdam-Mittelmark
immowelt_ultimate_49_01075,Charmante 6-Zimmer-Altbau in Berlin-Neukölln,Helmholtzplatz 149,12053,52.548726,13.436998,City Living Berlin,0,1,0,0,1,6.0,151,2910.187888,137.57,24,https://www.immowelt.de/expose/berlin-neukölln-1075,Mühlenviertel,Prenzlauer Berg
immowelt_ultimate_49_01076,Teilmöblierte 1-Zimmer-Zwischenetage in Berlin-Prenzlauer Berg,Wilmersdorfer Straße 43,10407,52.501253,13.2047,Metropolitan Properties,0,1,0,1,1,1.0,23,821.1934492,57.33,11,https://www.immowelt.de/expose/berlin-prenzlauer-berg-1076,Wilhelmstadt,Spandau
immowelt_ultimate_49_01077,"Traumhafte 3,5-Zimmer-Erdgeschoss in Berlin-Frohnau",Steglitzer Damm 234,13465,52.327079,13.501527,Berliner Immobilien Service,1,1,0,1,1,3.5,111,1859.295144,307.4,20,https://www.immowelt.de/expose/berlin-frohnau-1077,,Dahme-Spreewald
immowelt_ultimate_49_01078,Lichtdurchflutete 1-Zimmer-Souterrainwohnung in Berlin-Tegel,Danziger Straße 71,13507,52.304309,13.507948,Kiez Immobilien,1,0,1,1,0,1.0,48,966.8513728,192.3,29,https://www.immowelt.de/expose/berlin-tegel-1078,,Dahme-Spreewald
immowelt_ultimate_50_01085,Helle 6-Zimmer-Altbau in Berlin-Marzahn,Invalidenstraße 13,12685,52.567493,13.19749,,0,0,0,0,0,6.0,146,1022.281513,213.86,22,https://www.immowelt.de/expose/berlin-marzahn-1085,Hakenfelde,Spandau
immowelt_ultimate_50_01086,"Komplett renovierte 1,5-Zimmer-Galeriewohnung in Berlin-Steglitz",Badstraße 187,12167,52.634365,13.47466,,0,1,0,1,1,1.5,49,2040.139607,,24,https://www.immowelt.de/expose/berlin-steglitz-1086,Buch,Buch
immowelt_ultimate_50_01087,Großzügige 6-Zimmer-Turmwohnung in Berlin-Prenzlauer Berg,Mehringdamm 294,10409,52.498934,13.141006,Hausverwaltung Berlin,1,1,0,1,1,6.0,123,4214.75331,36.55,31,https://www.immowelt.de/expose/berlin-prenzlauer-berg-1087,,Havelland
immowelt_ultimate_50_01088,Hochwertige 3-Zimmer-Hochparterre in Berlin-Prenzlauer Berg,Frankfurter Allee 112,10407,52.494594,13.266187,Hauptstadt Immobilien,0,1,0,0,0,3.0,90,3519.063947,,18,https://www.immowelt.de/expose/berlin-prenzlauer-berg-1088,Westend,Westend
immowelt_ultimate_50_01089,Elegante 2-Zimmer-Dachterrassenwohnung in Berlin-Friedrichshain,Mehringdamm 254,10245,52.6936,13.345564,Hauptstadt Immobilien,1,1,0,1,0,2.0,75,3651.623874,,32,https://www.immowelt.de/expose/berlin-friedrichshain-1089,Bergfelde,Bergfelde
immowelt_ultimate_50_01090,Zentrale 2-Zimmer-Altbau in Berlin-Frohnau,Schloßstraße 150,13465,52.548145,13.372246,,1,1,0,0,0,2.0,52,1597.054015,120.6,14,https://www.immowelt.de/expose/berlin-frohnau-1090,Gesundbrunnen,Gesundbrunnen
immowelt_ultimate_50_01091,Exklusive 5-Zimmer-Dachterrassenwohnung in Berlin-Grunewald,Helmholtzplatz 265,14193,52.486517,13.576006,,1,1,0,0,1,5.0,122,2911.850105,,14,https://www.immowelt.de/expose/berlin-grunewald-1091,Kaulsdorf Süd,Kaulsdorf
immowelt_ultimate_50_01092,"Möblierte 1,5-Zimmer-Altbau in Berlin-Charlottenburg",Mehringdamm 293,10589,52.35389,13.246184,Müller & Partner Immobilien,1,1,0,0,1,1.5,57,3923.008052,,35,https://www.immowelt.de/expose/berlin-charlottenburg-1092,,Potsdam-Mittelmark
immowelt_ultimate_50_01093,Zentrale 5-Zimmer-Zwischenetage in Berlin-Wedding,Yorckstraße 29,13359,52.32762,13.558904,,1,1,0,0,0,5.0,137,1647.729127,,18,https://www.immowelt.de/expose/berlin-wedding-1093,,Dahme-Spreewald
immowelt_ultimate_50_01094,"Top-moderne 2,5-Zimmer-Apartment in Berlin-Wilmersdorf",Landsberger Allee 279,10715,52.617974,13.277009,Charlottenburg Estates,0,1,0,1,1,2.5,74,2182.113765,51.5,33,https://www.immowelt.de/expose/berlin-wilmersdorf-1094,Frohnau,Frohnau
immowelt_ultimate_50_01095,"Luxuriöse 2,5-Zimmer-Penthouse in Berlin-Lichtenberg",Hermannstraße 36,10367,52.433538,13.679128,,1,1,0,0,1,2.5,95,1008.70848,96.61,12,https://www.immowelt.de/expose/berlin-lichtenberg-1095,Rahnsdorf,Rahnsdorf
immowelt_ultimate_50_01096,Großzügige 4-Zimmer-Wohnung mit Garten in Berlin-Tempelhof,Königin-Luise-Straße 27,12101,52.570143,13.632739,Tempelhof Immobilien,0,1,0,0,1,4.0,108,3860.455381,325.8,17,https://www.immowelt.de/expose/berlin-tempelhof-1096,Mehrow,Mehrow
immowelt_ultimate_50_01097,Kernsanierte 6-Zimmer-Hochparterre in Berlin-Wedding,Müllerstraße 71,13351,52.31991,13.113576,Spree Properties,0,1,0,1,0,6.0,195,2586.360332,357.64,31,https://www.immowelt.de/expose/berlin-wedding-1097,,Potsdam-Mittelmark
immowelt_ultimate_50_01098,Kernsanierte 4-Zimmer-Galeriewohnung in Berlin-Lichtenberg,Kurfürstendamm 276,10318,52.515391,13.757105,,0,0,0,1,0,4.0,96,1032.630604,276.44,33,https://www.immowelt.de/expose/berlin-lichtenberg-1098,Vogelsdorf,Vogelsdorf
immowelt_ultimate_50_01099,"Teilmöblierte 3,5-Zimmer-Altbau in Berlin-Dahlem",Savignyplatz 93,14195,52.658153,13.679252,Müller & Partner Immobilien,1,1,0,1,0,3.5,118,3510.916118,294.38,22,https://www.immowelt.de/expose/berlin-dahlem-1099,,Barnim
immowelt_ultimate_50_01100,"Stilvolle 2,5-Zimmer-Souterrainwohnung in Berlin-Tegel",Sonnenallee 127,13507,52.365661,13.663003,,1,0,1,1,0,2.5,94,1798.367334,,18,https://www.immowelt.de/expose/berlin-tegel-1100,Schmöckwitz,Schmöckwitz
immowelt_ultimate_50_01101,"Sanierte 1,5-Zimmer-Penthouse in Berlin-Steglitz",Hackescher Markt 249,12165,52.538973,13.774733,Hauptstadt Immobilien,0,1,1,0,1,1.5,73,1988.974029,,24,https://www.immowelt.de/expose/berlin-steglitz-1101,Petershagen-Nord,Petershagen-Nord
immowelt_ultimate_50_01102,Sonnige 2-Zimmer-Maisonette in Berlin-Frohnau,Chausseestraße 247,13465,52.434518,13.648233,,1,0,0,0,0,2.0,39,1551.01336,156.51,13,https://www.immowelt.de/expose/berlin-frohnau-1102,Köpenick,Köpenick
immowelt_ultimate_50_01103,"Designer 6,5-Zimmer-Apartment in Berlin-Pankow",Winterfeldtplatz 229,13156,52.524535,13.368472,Kiez Immobilien,0,1,1,0,0,6.5,148,3073.357805,191.03,28,https://www.immowelt.de/expose/berlin-pankow-1103,Moabit,Moabit
immowelt_ultimate_50_01104,"Schöne 5,5-Zimmer-Gartenwohnung in Berlin-Köpenick",Mehringdamm 226,12559,52.671684,13.434605,,0,1,0,1,1,5.5,185,3338.69935,,13,https://www.immowelt.de/expose/berlin-köpenick-1104,,Barnim
