addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,atm,branch,brand,brand:wikidata,brand:wikipedia,check_date:opening_hours,name,opening_hours,wheelchair,operator,ref,surveillance,wikidata,atm:network,check_date,contact:phone,level,name:ja,wheelchair:description,addr:place,operator:wikidata,email,fax,opening_hours:signed,phone,toilets:wheelchair,website,description,addr:floor,currency:EUR,drive_through,source,bic,contact:website,man_made,self_service,network,opening_hours:atm,internet_access,internet_access:fee,payment:cash,payment:credit_cards,payment:debit_cards,entrance,fee,internet_access:ssid,post_office,mapillary,contact:fax,cash_in,atm:opening_hours,wikipedia,contact:email,image,short_name,old_name,post_office:letter_from,post_office:parcel_from,post_office:parcel_pickup,post_office:parcel_to,post_office:stamps,name:ar,name:de,name:ru,operator:en,operator:wikipedia,fixme,addr:housename,name:en,note,finance,network:wikidata,payment:mastercard,payment:visa,post_office:brand,post_office:service_provider,post_office:service_provider:wikidata,payment:girocard,office,air_conditioning,building,layer,operator:type,start_date,building:levels,roof:levels,roof:shape,indoor,access,room,western_union,building:part,latitude,longitude
Berlin,DE,,14050,Soorstraße,,bank,yes,,Postbank,Q708835,de:Postbank,,Postbank,"Mo 09:00-18:00, Sa 09:00-13:00, Tu-Sa 09:00-13:00, Tu-Fr 14:00-18:00",no,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cash Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5103571,13.2776883
Berlin,,366,14089,Kladower Damm,,bank,yes,,Deutsche Bank,Q66048,en:Deutsche Bank,,Deutsche Bank,"Mo 10:00-12:00; Tu 10:00-12:00,14:00-16:00; Th 10:00-12:00,14:00-16:00",yes,Deutsche Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.454891,13.1444502
Berlin,DE,20,13187,Breite Straße,Pankow,bank,yes,,,,,2024-01-15,Sparkasse,Mo-Fr 09:30-18:00,yes,Berliner Sparkasse,PKC 191,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5701377,13.4047316
,,,13158,Hauptstraße,,bank,yes,,,,,2024-11-28,Berliner Sparkasse,"Mo-Fr 06:00-23:00; Sa,Su 08:00-23:00",yes,,,,,,,,,,Nur Geldautomat und Überweisung,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5856473,13.3671526
Berlin,DE,60,14109,Königstraße,Wannsee,bank,yes,,,,,,Sparkasse,"Mo-Fr 06:00-23:00; Sa,Su 08:00-23:00",yes,Berliner Sparkasse,PKC 105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4194386,13.1600973
,,,,,,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,,Berliner Volksbank,"Mo-Su,PH 06:00-23:00",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.419633,13.1577207
Berlin,DE,97-99,10585,Otto-Suhr-Allee,Charlottenburg,bank,yes,,,,,2024-07-22,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 071,,,,2024-07-22,+49 30 86986969,,,,,,,,,,,,,,,no,,,https://www.berliner-sparkasse.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5166919,13.3080541
Berlin,DE,3-4,10777,Nollendorfplatz,Schöneberg,bank,yes,,,,,,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4994594,13.3523032
Berlin,,138,12683,Oberfeldstraße,,bank,yes,,,,,,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5247553,13.5574263
,,,,,,bank,,,Targobank,Q1455437,en:Targobank,,Targobank,"Mo-Fr 09:00-13:00, Mo,Tu,Th 14:00-18:00, Fr 14:00-17:00",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5690756,13.5170739
Berlin,DE,3,10117,Pariser Platz,Mitte,bank,,,DZ Bank,,,,DZ-Bank,Mo-Fr 09:00-18:00,yes,"DZ Bank AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",,,,,2025-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,בנק DZ עם פסל הדג השוכב,,,,,,,,,,,,,,,,,,,,,,,52.5157252,13.3789891
Berlin,,51,13347,Nazarethkirchstraße,,bank,yes,,,,,2023-09-28,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",no,Berliner Sparkasse,PKC 036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.547597,13.3587744
,,,,,,bank,yes,,Deutsche Bank,Q66048,en:Deutsche Bank,2025-05-20,Deutsche Bank,"Mo,Tu,Th 10:00-12:30,14:00-18:00; We,Fr 10:00-14:00",yes,Deutsche Bank AG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4862119,13.3221245
Berlin,DE,165-166,10707,Kurfürstendamm,Wilmersdorf,bank,yes,,,,,2022-04-11,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 095,,,,,,,,,,Q821760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4996981,13.3074715
Berlin,DE,4,14052,Theodor-Heuss-Platz,Westend,bank,yes,,Commerzbank,Q157617,de:Commerzbank,,Commerzbank,Mo-Su 06:00-22:00,yes,,,,,Cash Group,,,,,,,,,,,+493031534450,,https://www.commerzbank.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5100952,13.2730463
Berlin,DE,8,14052,Theodor-Heuss-Platz,Westend,bank,yes,,,,,2024-06-24,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5102719,13.2719203
Berlin,DE,40-41,10715,Berliner Straße,Wilmersdorf,bank,yes,,,,,2025-05-22,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",no,Berliner Sparkasse,PKC 091,indoor,,,,,,,,,Q821760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.486668,13.3206331
Berlin,,38,12307,Goltzstraße,,bank,yes,,,,,2022-11-11,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 133,,,,,,,,,,Q821760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3868513,13.4089
Berlin,,98-99,10827,Hauptstraße,,bank,yes,,,,,,LBS,Mo-Th 10:00-17:00; Fr 10:00-15:00,no,LBS Beratungszentrum Berlin-Schöneberg,,,,,,,,,,,,,,,+49 30 8431556,,https://www.lbs.de/beratung/nord/berlin_bz_82_schoeneberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4793307,13.3455025
Berlin,DE,6,10961,Gneisenaustraße,Kreuzberg,bank,yes,,,,,,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 061,,,,2024-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4922683,13.3893067
Berlin,DE,328 - 334,14169,Clayallee,Zehlendorf,bank,yes,,Santander,Q875292,en:Santander Bank,2025-03-18,Santander,"Mo,Tu,Th 09:00-13:00,14:00-18:00; We 09:00-13:00,14:00-16:00; Fr 09:00-14:00",yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4381214,13.262619
Berlin,DE,132,13187,Wollankstraße,Pankow,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,2025-05-06,Berliner Volksbank,"Mo-Fr 10:00-13:00, Tu,Th 14:00-18:00, Mo 14:00-16:00",limited,Berliner Volksbank eG,,,,,,,,,,,,,,,+49 30 3063 3300,,https://www.berliner-volksbank.de/,,,,,Internetseite www.berliner-volksbank.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5687746,13.4002748
Berlin,DE,30,12489,Dörpfeldstraße,Adlershof,bank,yes,,UniCredit Bank,Q45568,en:UniCredit,,UniCredit Bank,24/7,yes,,,,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4338086,13.5382031
Berlin,DE,29,12359,Gutschmidtstraße,Britz,bank,yes,,Postbank,Q708835,de:Postbank,2025-08-01,Postbank,Mo-Fr 09:00-18:30; Sa 09:00-13:00,yes,,,,,,,,,,,,,,,,,no,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4367159,13.4471093
Berlin,DE,74,12587,Bölschestraße,Friedrichshagen,bank,,,Commerzbank,Q157617,de:Commerzbank,,Commerzbank,"Mo-Th 09:00-13:00, Mo,We 14:00-16:00; Tu,Th 14:30-18:00; Fr 09:00-14:00",no,,,,,,2024-01-24,,,,,,,,,,,,,,,,,Dakota 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4563301,13.6249484
,,,,,,bank,yes,,HypoVereinsbank,Q220189,en:HypoVereinsbank,,HypoVereinsbank,"Mo-Fr 10:00-13:00, Tu,Th 14:30-17:00",yes,,,,,Cash Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5107446,13.3900711
Berlin,DE,5,13125,Wiltbergstraße,Buch,bank,,,,,,,Sparkasse,Mo-Fr 09:30-15:00,yes,Berliner Sparkasse,PKC 195,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.635025,13.49581
Berlin,,38-40,13467,Heinsestraße,Hermsdorf,bank,yes,,,,,2023-10-09,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00; Sa,Su,PH off",yes,Berliner Sparkasse,PKC 204,,,,,+49 30 869 86969,,,,,,,,,,,,,,,,,,https://www.berliner-sparkasse.de,,,,,,,,,,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.617724,13.3062993
,,,,,,bank,yes,,Postbank,Q708835,de:Postbank,,Postbank,"Mo-Fr 09:30-18:30; Sa 09:00-14:00 || Mo-Fr 08:00-18:30; Sa 09:00-14:00 ""SB-Bereich""",yes,,,,,,2025-04-13,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5197331,13.4115175
Berlin,DE,5-6,10967,Hermannplatz,Neukölln,bank,yes,,Santander,Q875292,en:Santander Bank,,Santander,"Mo,We 09:00-13:00,14:00-16:00; Tu,Th 09:00-13:00,14:00-18:00; Fr 09:00-14:00",limited,Santander Consumer Bank AG,,,,,,,,,,,,,,,,,https://www.santander.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4869924,13.4251445
Berlin,DE,114,12163,Schloßstraße,Steglitz,bank,yes,,Deutsche Bank,Q66048,en:Deutsche Bank,,Deutsche Bank,"Mo,Tu,Th 10:00-18:00; We 10:00-16:00; Fr 10:00-14:00; Sa,Su,PH off || ""by appointment""",limited,Deutsche Bank,,,,Cash Group,,+493031090,,,,,,,,,,,,,,,,,,http://www.deutsche-bank.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4619862,13.3259071
Berlin,DE,104,12163,Schloßstraße,Steglitz,bank,yes,,Commerzbank,Q157617,de:Commerzbank,,Commerzbank,"Mo-Fr 09:00-13:00, Mo 14:00-16:00, Tu,Th 14:30-18:00",limited,Commerzbank AG,,,,,,+49-30-315360300,,,,,,,,,,,,,,,,,,https://www.commerzbank.de/,,,,,,,,,,,,,,,+49-30-315360399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4601342,13.3241151
Berlin,DE,102,12163,Schloßstraße,Steglitz,bank,yes,,Berliner Volksbank,Q821855,,,Berliner Volksbank,"Mo 10:00-13:00,14:00-16:00; Tu,Th 10:00-13:00,14:00-18:00; We,Fr 10:00-13:00; Sa-Su off",limited,,,,,,2024-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4599197,13.3239486
Berlin,DE,111,12163,Schloßstraße,Steglitz,bank,yes,,Targobank,Q1455437,en:Targobank,,Targobank,"Mo-Fr 10:00-13:00, Mo,Tu,Th 14:00-18:00; PH,Sa,Su off",yes,Targobank,,,,,,+49307908640,,,,,,,,,,,,,,,,,,https://www.targobank.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4615672,13.3255085
Berlin,,256-258,12049,Hermannstraße,,bank,yes,Investment & FinanzCenter,Deutsche Bank,Q66048,,,Deutsche Bank Investment & FinanzCenter,"Mo,Tu,Th 10:00-18:00; We,Fr 10:00-16:00",limited,Deutsche Bank AG,,,,,,,,,,,,,,,+49 30 6272660,,https://www.deutsche-bank.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4860364,13.4245294
Berlin,,2-4,12559,Pablo-Neruda-Straße,,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,,Berliner Volksbank,,yes,Berliner Volksbank,,,,,,,,,,,,,,,,,https://www.berliner-volksbank.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4414422,13.5869399
Berlin,DE,234,10719,Kurfürstendamm,Charlottenburg,bank,,Trinkhaus,HSBC,Q190464,en:HSBC,,HSBC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5040233,13.3336718
Berlin,DE,33,10789,Rankestraße,Charlottenburg,bank,yes,,,,,2024-02-19,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 073,,,,,,,,,,,,,,+49 30 86986969,,https://www.berliner-sparkasse.de/module/ihre_sparkasse/filialfinder/index.php?n=%2Fmodule%2Fihre_sparkasse%2Fstandorte-der-berliner-sparkasse%2Ffilialfinder%2F#details/37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5035001,13.3351246
,,,,,,bank,yes,,Deutsche Bank,Q66048,en:Deutsche Bank,,Deutsche Bank,Mo-Su 06:00-22:00,yes,,,,,Cash Group,2024-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.500784,13.312102
Berlin,DE,23/24,10827,Hauptstraße,Schöneberg,bank,yes,,Commerzbank,Q157617,de:Commerzbank,,Commerzbank,"Mo 09:00-13:00,14:00-16:00; Tu,Th 09:00-13:00,14:30-18:00; We,Fr 09:00-13:00",no,,,,,Cash Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4860967,13.3556625
Berlin,DE,3,14089,Sakrower Landstraße,Kladow,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,,Berliner Volksbank,"Mo,Fr 09:00-13:00,14:00-16:00; Tu,Th 09:00-13:00,14:00-18:00; We 09:00-13:00",limited,Berliner Volksbank eG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4528647,13.1425214
Berlin,DE,60-62,12247,Kaiser-Wilhelm-Straße,Lankwitz,bank,yes,,Postbank,Q708835,de:Postbank,,Postbank,Mo-Fr 09:00-18:00; Sa 09:00-13:00,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4348658,13.3428843
Berlin,DE,52,14163,Potsdamer Straße,Zehlendorf,bank,yes,,Postbank,Q708835,de:Postbank,2024-08-31,Postbank,"Mo-Fr 09:00-18:00; Sa 09:00-14:00; Su,PH off",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4350315,13.2589843
,,,,,,bank,yes,,,,,2022-11-01,Postbank Finanzcenter,Mo-Fr 09:00-18:00; Sa 10:00-13:00,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4164007,13.3616914
Berlin,,61-62,10825,Grunewaldstraße,,bank,yes,,,,,2023-04-29,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 099,,,,,,0,,No automated doors,,Q821760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4886385,13.3425879
,,,,,,bank,,,Targobank,Q1455437,en:Targobank,,Targobank,"Mo-Fr 09:00-13:00; Mo,Tu,Th 14:00-18:00; Fr 14:00-17:00; PH off",yes,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.458029,13.5791673
Berlin,,10,14089,Sakrower Landstraße,,bank,yes,,,,,,Sparkasse,Tu 09:30-18:00; We 09:30-15:00,yes,Berliner Sparkasse,PKC 080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4529689,13.1416433
Berlin,DE,41,10623,Joachimsthaler Straße,Charlottenburg,bank,yes,,Postbank,Q708835,de:Postbank,2024-06-10,Postbank,Mo 09:30-19:00; Tu-Fr 09:30-18:30; Sa 09:30-14:00,yes,,,,,Cash Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bank,,,,,,,,,,,,,,,,,,,,,,52.5049211,13.331798
Berlin,,118-120,12109,Mariendorfer Damm,,bank,yes,,,,,,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4413847,13.3865459
Berlin,,1,13051,Prerower Platz,,bank,,,,,,2023-07-15,Sparkasse,Mo-Fr 09:30-18:00,yes,Berliner Sparkasse,PKC 231,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.564565,13.5072405
Berlin,,117,13409,Residenzstraße,,bank,yes,,,,,2023-08-28,Sparkasse,"Mo,We,Fr 09:30-15:00; Tu,Th 09:30-18:00",yes,Berliner Sparkasse,PKC 201,,,,,,,,,,,,,,,,https://www.berliner-sparkasse.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5653949,13.3638471
,,,,,,bank,,,,,,,Merck Finck & Co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5022458,13.3257578
Berlin,DE,41,10117,Luisenstraße,Mitte,bank,yes,,BBBank,Q795504,de:BBBank,,BBBank,"Mo,We 9:00-13:30, 14:30-16:00, Tu, Th 9:00-13:30, 14:30-18:30, Fr 9:00-13:30",yes,Baden-Württembergischer Genossenschaftsverband,,,,,2025-05-11,+49302830460,,,,,Q798896,,,,,,,,,yes,,,,,,,CashPool;BankCard ServiceNetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baden-Württemberg Cooperative Association,de:Baden-Württembergischer Genossenschaftsverband,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5222017,13.3798834
Berlin,DE,129,10625,Kantstraße,Charlottenburg,bank,yes,,apoBank,,,,Deutsche Apotheker- und Ärztebank,Mo-Th 08:30-16:00; We 08:30-17:00; Fr 08:30-15:00,yes,Deutsche Apotheker- und Ärztebank eG,,,,,,+49 30 315120,,,,,,,,,,,,,,,,,,https://www.apobank.de/,,,BankCard ServiceNetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5061552,13.3129289
Berlin,DE,23,10117,Georgenstraße,Mitte,bank,yes,,Sparda-Bank Berlin,Q1656189,de:Sparda-Bank (Deutschland),,Sparda-Bank Berlin,"Mo,Tu,Th 09:00-13:00,14:00-18:00, We,Fr 09:00-13:00; PH off",yes,Sparda-Bank Berlin eG,,,,,,,,,,,Q1656189,,,,,,,,,,,,,,,,BankCard ServiceNetz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q806724,,,,,,,,,,,,,,,,,,,,,52.5196275,13.3865271
,,,,,,bank,,,Targobank,Q1455437,en:Targobank,,Targobank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5379735,13.6040853
,,,,,,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,,Berliner Volksbank,"Mo-Th 10:00-13:00,14:00-18:00, We,Fr 10:00-13:00,14:00-16:00; PH off",,Berliner Volksbank eG,,,,,,,,,,,,,,,,,,,,,,,,https://www.berliner-volksbank.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5378952,13.604096
,,,,,,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,,Berliner Volksbank,Mo-Fr 10:00-13:00,limited,Berliner Volksbank eG,,,,,,+49 30 30633300,,,,,,,,,,,,,,,,,,https://www.berliner-volksbank.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4921793,13.3869499
Berlin,DE,9,12489,Rudower Chaussee,Adlershof,bank,yes,,Berliner Volksbank,Q821855,de:Berliner Volksbank,,Berliner Volksbank,Mo-Fr 09:00-18:00,yes,Berliner Volksbank,,,,,2023-03-17,,,,,,,,,,,,,für Geschäftskunden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4328568,13.5367968
Berlin,DE,21,12163,Schloßstraße,Steglitz,bank,yes,,Postbank,Q708835,de:Postbank,2025-04-06,Postbank,Mo-Fr 10:00-19:00; Sa 09:00-14:00; Su off,limited,Postbank,,,,,2025-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,post_annex,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,Deutsche Post;DHL,DPAG,Q157645,,,,,,,,,,,,,,,,52.4602939,13.3236624
Berlin,DE,30,13353,Müllerstraße,Wedding,bank,,,Reisebank,Q1421107,de:Reisebank,2024-02-15,Reisebank,Mo-Fr 10:00-18:00,limited,,,,,,2023-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,yes,,,,,,,,,,,,,,,52.5475319,13.357655
,,,,,,bank,,,,,,,LBS,,no,,,,,,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,insurance,,,,,,,,,,,,,,52.4562208,13.577197
Berlin,DE,41,12555,Bahnhofstraße,Köpenick,bank,yes,,Deutsche Bank,Q66048,en:Deutsche Bank,,Deutsche Bank,,,Deutsche Bank,,,,,2025-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.4568785,13.5776433
Berlin,,56,10117,Friedrichstraße,,bank,,,Denizbank,Q1115064,en:DenizBank,,Denizbank,"Mo-Fr 09:00-12:00,13:00-17:00",yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5097512,13.3902008
